caseID,verbatim
2227,"bec of number of blacks that voted for him, and he made so many promises to the younger gen, dghter is at A&M and she's never seen so many obama T shirts, and betwn blacks & yng peo, that's how he got elected // no bec "
2276,he represents change from current govt 
2277,"reaction to 8 years of george bush; mccain ran a bad campaign, esp choosing palin as v-p; young people came out in force "
2312,he was well prepared
1,"HE DID NOT ENOUGHT GUMPTION TO MAN UP AND TO PUT ALLL THE ISSUES ON THE TABLE AND SHOVE OBAMA'S WORDS DOWN HIS THROAT//HE TRIED TO PLAY A POLITICALLY CORRECT CAMPAIGN, AND ALLOWED HIMSELF TO BE CALLED A RACIST WHEN HE HAD NOT ACTED IN SUCH A WAY//OVERZEALOUS MAIN STREAM MEDIA THAT ACTED AS A PUBLIC RELATIONS ARM OF THE OBAMA CAMPAIGN//NO"
8,he wasn't the right choice for the republican party
15,THE FIRST FACTOR IS HE WAS FOLLOWING BUSH// EVERYBODY I KNOW OF IDENTIFIED HIM WITH BUSH// HIS AGE WOULD BE THE SECOND THING//NO
28,too many people did not take rexperience and qualifications into condideration
33,He ran a terrible campaign//his voice is just not authoritative//no
87,BECAUSE A LOT OF PEOPLE WANTED TO SEE A BLACK PRES
125,racial issues//sarah palin
129,because he didn't fight hard enough. I don't think he wanted it bad enough. //
202,i think because of baracks charisma and because of mccain choosing sarah over mitt romney
223,"maybe he was too busy trying to please everyone, trying to please too many people"
250,Because he wa Republican and everyone wanted a change//No
256,"because people thought he was too old, because Sarah Palin was not experienced enough and because a black man was running for president"
310,I think because the people wanted something new
341,the media bias
406,because he is not a conservative/claims to be but isn't more of a democrat and runs around the country with lieberman//no
408,electorial college  votes/didn't have majority
504,Lack of support//many Republicans backed Obama
551,not sure
556,most people in society wanted to see a first black person//no
583,"becasue of his age, maybe and alot of being negative statements foom him// His party was dissappointed when he choose S Palin//"
607,person running against had better views//na
633,BUSH//STOP
747,more people turned out to vote for obama
748,I don't think he fought for it like he should have I think he thought he automatically had it//
750,i the other canadate people didn't want 4 more years of bish gov
754,he spead less money on thje campane
762,lak of money
819,minority vote/
847,I think it was his choice of Vice President./Money spent on the campaign was less than Obama.//
857,not rught choice of words
862,running mate
915,becasue people wanted a change//that is it
991,because he is a republican and I think people are ready for a change
1098,he lost because he was associated with the failure in the economy and also the low approval rating of the current Republican administration
1123,i think he ran a poor campaign//the economy and the current administration probably hindered him//no
1127,age and the lack money//no
1149,He was not qualified
1152,he was not the best person for the job
1168,economy
1176,<DK>
1182,ran out of money
1193,the people wanted change and the Republican party had a stigma with which they associated Bush
1223,his republican party
1255,i don't think his vice president was quite so strong ;at first i thought it was a ingenious move but the further we went along the less i thought so
1265,//probably his age//no
1267,because of his age
1271,his views for what he aimed for in the nation
1281,the republican party did not do a good enough job of convincing the public about what they were doing
1286,because obama got the young voters
1347,"""didn't get enough votes//don't know why//"""
1388,the real reason why he lost is barack obama being black. the african americans all voted for him. He used his race as an advantage and I think that was wrong. John mcccain was a lot smarter than obama. Obama has no experience. He only had 500 days as a senator and that to me is scary. The US might become communist. If that happens I might have to leave the country.//no
1391,because he did not spend enough money//no
1396,he just wasnt good with words. not as good as obama with his speeches and wording// his age//no
1399,no charisma//it was time to change parties in the white house//bushs iraq war policy//the voters blaming the ecomony on republicans//ignorant voters//no
1401,his campaign people//I don't think they did their job
1472,I think he lost because the media gave him little coverage and when they didit was neg. and they gave obama all the coverage and it was all positive and they gave him a free pass on negative issues such as rev. wright and the bill ayres.ACORN was a factor also & the media never investigated the fact that he wasn't a natural born citizen as they would have anyone else.//no
1474,he had shifty eyes
1526,Because of Sarah Palin
1540,too many people voted against him//most blacks voted for him//teens in school voted for Obama because Obama promised them free schooling//no
1574,"because he's a Republican, because he's connected with the present administration//Barack had stacked the decks - he got people to vote for him illegally//no"
1584,poor champain stratagy they held him back
1587,he had chosen a woman to run as his vp
1594,PICKED WRONG VP MATE
1600,cause all the foregin people and black people voted obama had people decieved about he is going to do
1601,he's an idiot
1649,i believe the media & the amount of money spent on media influenced the outcome//Obama was more articulate speaker//the economy was the separation point//no
1696,people are looking for change and were afraid to choose another Republican.
1837,"because of the current events during the election, j. mccain did not have a chance//karismaticnot ;//age//no"
1838,Obama ran a good campaign and he appealed to those who have not voted in past elections.
1842,"wrong candidate, been in govdernment to long, not a good speaker"
1848,he didnt reach out and contact more lower class people/obama did//no
1867,"he didn't try hard enought, people was tired of the republicans;"
1931,because obama was able to convince more people that he was the best choice
1940,he is not much different from the other party he has never been a republican
1968,dongt know
1986,Not enough funding for the campaign-he didn't market himself enough
2011,"I think he lost because people didnt really know what Barack Obama stands for.// the fact that he favored abortion, and he is very liberal, I can't specify.//  He was a very good speaker, (Obama) and he had more money for ads and one of the reason he did, he went back on his word about money donations.  There was some agreement, about getting government donations that they could get and then he changed his mind.//no."
2015,"other people that were suppose to vote did not go out to vote.  in some states it was very close, lots of people did not vote.  They wanted a change"
2055,BECAUSE HE RAN A VERY POOR CAMPAIN.  hE DID NOT GO AFTER OBAMA ON THE ISSUES.  OFFICIALLY HE HAD NOT WON THE ELECTION YET.
2225,"he couldnt get his ideas out, he wasnt as good a speaker, think not matter what, barack be next pres anyway //"
2232,"she thought he was going to be another bush, member of bush regime is why he lost // no"
2259,"don't know, but said some people said because the ''that woman in there'' (talking about the female vice-president nomination)."
2316,//age//not having the funds that Obama had to market himself//could have picked a stronger running mate//no
4,HE LURED MORE BLACK VOTERS TO VOTE//N0 
211,because of the campaign he ran/ao/he appealed to the younger generation 
243,"He is very well spoken,  he was lawyer involvd in court aagainst someone who iis not..  He ran a good campaign whether money was all legal and the media darling,  Well organized and very good on giving a prepared speech and the media favored him and went all out. Never reporting as much and not balanced.  Nobody was specific//  no "
668,"ignorant voters i think that he got 96 of the african vote its a double standard if I was to say Im voting for Mccain becasue he is white, but some of my friendswho are black sd they voted obaama becasue he is black//s "
786,I hear he exploited the intrenet effectively 
1128,cause he is a very good talker and pursuade people and because of his race//no 
1660,"people are frustrated about the economy, they are looking for a saviour- are not listening to what he is saying or the facts//no "
137,the people wanted a change so they went with a black man. //
389,because the country felt they have been endoctrinated with the liberal idology on the main stream media and the public education system
412,republican ran gov over last four years//no
604,because obama preached change his selling point was we people can make a difference//na
1326,"""had a female vice president candidate who wasnt very smart""//"
1544,too many people associated him with the Bush Administration and that it would be another 4 years of the same.
1552,because there are so many people that wanted just a change period and they thought another party than Republican could be that change//because they don't feel that R's have done a good job over the last years
1599,Association with Bush; same party
1878,didnt strongly state conservative views and dispute incorrect statement by the opposite party.
1967,he was too liberal// too wishy-washy// didnt stand dtrong on his beliefs// none
2006,did not run campaign as well as obama;
