caseID,verbatim
642, congress 
644, senator 
651, judge 
653, chief justice supreme court 
657, {shrugs} // not a big fan of guessing//na 
666, not sure 
671, nope 
675, nope 
676, dont remember 
681, chief justice supreme court 
688, He is on the Supreme Court 
691," I have no idea/////again, no idea "
692," I know his name,\\\\no idea "
701, I don't know what office 
704, The Supreme Court Justice 
708, i don't know// your best guess// I would say a senate seat for him too 
722, don't know 
725, representive 
729, senate 
733, dk//I heard the name but..// 
735, //no idea 
741, dk// no idea I don't care about the 2nd man or 3 think man why shiuld I say something about someone Idk?// 
748, dk/no ideaq 
753, i don't know 
756, he is a juge 
760, dk no idea 
762, no guess// no  
765, i dont remember; i have to take a guess// white house office// 
769, state representive 
774, not sure//not sure 
786, don't know//don't know 
790, not sure //governmental 
803, No idea/Dean of school board.// 
804, I have no idea - haven't heard his name./no guess - congress?// 
807, No idea./no guess.// 
810, Don't know.//I really don't know//Chief of Staff at the White House - really don't know - just guessing.// 
821, supreme court justice 
822, Don't know./No guess.// 
831, //don't know 
832, //don't know 
834, //don't know 
839, //don't know// 
840, //don't know 
845, sumpreme court justice 
846, senator 
849, //never heard of him 
850, republican 
852, i dont know i dont have any idea 
853, senator 
854,  he just doesnt know 
855, dont know probably congres 
862, dont regonize the name 
863, senator 
880, //best quess//no 
882, //foriegn minister 
903, don't know// in whitehouse 
907, donot know//best guess//donot know 
919, //I say treasury// 
921, donot know//best guess//donot know 
929, donot know//best guess//do not know 
931, //don't know//best quess// someone who is in congress 
935, <RF> 
940, <RF> 
943, dont no him 
952, <RF> 
955, <RF> 
959, <RF> 
963, don't want to guess 
966, don't know / 
968, no idea. /no 
973, senatofr 
974, <RF> 
976, <RF> 
977, evangelical minister 
978, representative 
980, senator 
989, don't know//no// 
992, //dont know// no quess//g 
995, never heard of 
996, dont know 
999, don't know 
1002, don't know 
1008, senate 
1010, newscater-  for cnn 
1014, don't know 
1022, supreme court 
1023, respondent says she can't even guess 
1025, us senate 
1026, don't know 
1027, senate 
1030, congress 
1032, white house secretary 
1036, supreme court 
1037, govener 
1040, senator 
1051, I don't know. // no. 
1052, // Don't //NO. 
1055, I don't know. // No. 
1064, I don't know. // No. 
1070, I don't know. // No. 
1076, on supreme court 
1079, senate 
1086, treasur dept. 
1090, CONGRESSMAN 
1096, don't know 
1100, I have no idea // Congress 
1103, Senate 
1108, I don't know// don't know 
1109, don't know//  I have no idea 
1110, he's in the Supreme Court// he's one of the justices of the Supreme Court 
1111, Press Secretary 
1113, don't know// he's connected with the Republican Party with Bush// on the White House staff?  advisor or some such thing? 
1117, on the Supreme Court -- Supreme Court justice 
1122, dont know 
1126, congressman 
1129, don't him 
1135, senator 
1142, //Senator 
1151, dont know 
1154, I dont know//I couldn't tell you--I wouldn't want to guess at it 
1159, dont know  
1161, dont know 
1166, dont know 
1178, dont know 
1180, dont know  
1182, goovenor 
1187, senate 
1189, treasurer 
1191, supreme court justice 
1195, can't guess 
1196, no clue 
1197, don't recognize the name 
1198, dk/nothing 
1199, judge 
1201, dk/representative 
1204, dk/dk 
1205, cheif justice 
1206, supreme court 
1207, supreme court judge 
1208, dk/dk/no 
1210, dk/dk/no 
1213, dk/dk/no 
1223, mayor 
1227, republican 
1231, don't know//don't want to answer//no 
1232, have no guess 
1237, secretary of state 
1238, mayor maridian of alamba 
1244, chief justice of supreme court 
1249, dk/no 
1252," //i have no idea;seriously, i couldn't even guess//no "
1253, maybe he's homeland security//i think that's what he is//i don't keep track of that that much//no 
1259, //i don't have any idea//no 
1262, //supreme court//not sure though//no 
1264, governor of state not known 
1281, senator 
1283, dont have an answer 
1284, assistant attorney general 
1285, chief justice of supreme court 
1286, supreme court judge 
1287, dont have an answer 
1288, //supremem court justice//no 
1290, don't know 
1291, supreme court 
1297, I don't know//no 
1298, I have no idea//no 
1299, I have no idea 
1302, I heard his name but I am not sure what he does//no 
1303, he is in the supreme court 
1305, supreme court judge//he is a chief justice//no 
1306, oral roberts son 
1309, congressman 
1310, senator 
1316," ""dont know no idea""// "
1328," ""dont know""// "
1329, I DON'T KNOW//I DON'T KNOW//STOP 
1330, SECRETARY OF DEFENSE//STOP 
1338," ""don't know//haven't heard the name//"" "
1339," don't known//don't know//"" "
1347," ""don't know//heard the name, can't place//"" "
1350," ""don't know//don't know// none//"" "
1353," ""don't knoe//"" "
1355, I DON'T KNOW//I DON'T KNOW//STOP 
1366," ""don't know//don't pay attention to any government//"" "
1378, house chair 
1380, <RF> 
1385, congressman 
1386, senator 
1387, republican 
1389, secretary of the treasury 
1391, supreme court justice 
1399, chief justice of the supreme court 
1402, senator 
1405, chief justice of the us supreme court 
1408, chief justice 
1414, cjief justice of the supreme court 
1415, THE CABINET 
1421, he is one of the supreame court guys 
1425, I don't recognize the name 
1427, If he has a political job IT MUST NOT BE IMPORTANT BECAUSE I HAVE NOT HEARD OF HIM 
1428," no lo reconosco, no se quien es "
1431, don't know 
1436, don't know at all 
1441, don't know 
1442, don'y know 
1444, chief justice of supreme court 
1447, cooradoor 
1448, chief judge of the supreme court 
1452, supreme court judge 
1456, chief justice 
1457, don't know 
1460, senetor 
1461, //senator 
1472, //representative 
1478, //congress 
1479, supreme court justice 
1484, //no guess I have no idea 
1487, //no guess 
1490, don't know//no guess//no 
1491, chief justice supreme court 
1493, speaker of the house 
1499, a senator 
1506, not sure//i don't remember the name//no 
1511, u.s. senator 
1512," "" I really do not remmember// I am not very good with this..""//No."" "
1514," ""I do not know//I  do not know// No"" "
1515, don't know//congressman 
1518, health 
1531, never heard of these people//congressman?//no 
1536, not heard of him//nope 
1539, dk//no 
1540, doesn't know//no 
1546, congressman? 
1551, no//no 
1552, no//no 
1553, who would know that such a common name//no guess//no 
1556, head of the Supreme Court 
1558, doesn't know//doesn't know//no 
1568, has no idea//no idea//no 
1569, doesn't know//no clue//no 
1574, doesn't know//has no clue//no 
1575, Supreme Court Judge 
1582, janitor 
1585, never heard of him 
1589, homeland security 
1590, sentor majority leader 
1595, house of reps 
1596, Senate waterboy 
1597, <RF> 
1600, treasurer 
1603, senate 
1612, senator 
1619, i have no idea 
1620, don't know 
1621, republican 
1623, i'm lost with these questions//i have no idea 
1630, i am not sure 
1636, i don't have any idea// any guess// i don't know//NO 
1647, supreme court justice...chief justice//no 
1648, can/t place//no 
1649, no guess 
1652, dont know// 
1662, attorney general//it doesn't sound right 
1664, //senator 
1673," on the supreme court, the CJ "
1674, don't know// 
1675, no idea//no idea head of the treasury 
1676, has no idea 
1686, house of representatives 
1709,     DEM IN CONGRESS 
1724, i dont know him// and my best guess is I still don't know him 
1725, don't know. 
1726, don't know. 
1729, supreme court justice 
1730, i can't remember// your best guess// he is one of the bush council 
1732, never heard of him// best guess// I have no idea 
1735, d.k 
1736, d.k. 
1737, us senator 
1748, don't know 
1749, d.k. 
1752, d.k. 
1758, Never heard of him. 
1759, d.k. 
1771, I don't know  
1773, I don't know 
1777, I don't know who that is 
1778, I don't know 
1780, i dont know//house 
1785, he on the in the govenors office 
1786, news anchorman 
1788, i think i have heard that name// i dont know and im not going to guess 
1793, <RF> 
1796, i dont know // i dont know 
1797, i dont know//something with finances 
1798, never heard of that name before//senate 
1801, representative 
1804, no idea//nothing//no 
1805, no idea//no//no 
1808, congressman 
1809, Joint chief of staff 
1810, in the senate 
1811, he's in the congress 
1814, he's in congress 
1815, he is in congress 
1816, he is a representative in Congress 
1819, don't know him//no quess/no 
1824, never heard of him//no 
1825, representative 
1826, no idea//no quess//no 
1829, congress 
1837," senator i think, have no idea "
1844, surpreme court 
1845, he is a justice on the surpreme court// 
1846," going to skip this one, dont know for sure who he is//no "
1848," dont know, best guess would be house of representatives// "
1852, doesnt know-will not take a guess- not into all that mess 
1854, <RF> 
1857, chief judice 
1864, <RF> 
1871, supreme court chief justice 
1874, <RF> 
1875, <RF> 
1877, dont know and dont have a guess 
1879, senator 
1883, DONT KNOW BUT HE IS A REPUBLICAN 
1886, dont know 
1887, dont know 
1888, dont know// 
1889, DONT KNOW 
1894, dont know 
1896, DONT KNOW  
1900, dont know 
1901, never heard of him 
1907, congressman 
1914, dont know   
1918, dont know 
1922, congress 
1928, judge 
1934, he is a senator// 
1935, secretary of defense 
1940, supreme court justice head chielf justice 
1943, dont know 
1947, republican 
1950, wife cheeter cheets on his wife 
1952, attorney general 
1955, senator or congressman or what do you call those people 
1960, i have no idea 
1961, Senator 
1964, I don't know. 
1966, supreme court justis 
1972, politician 
1973, has no idea  
1976, doesw not know 
1981, Congress 
1985, I don't know. 
1986, I don't know 
1991, dont know 
1992, Judge 
1994, dk//no clue;\// 
2001, dk//no idea// 
2002," over congress - speaker, I believe "
2004, dk//supreme court justice// 
2006, dk//some sort of supreme court judge// 
2010, DON'T KNOW//NOTHING COMES TO MY MIND//STOP 
2017, no. // no. 
2018, no.//supreme court judge.// 
2019,  I don't know his position.// Senator 
2021," If I have heard about them, I don't know. //No.// "
2023, no.//supreme court justice 
2024, I don't who he is.// A senator. 
2028, no.  //sera del congreso 
2037, I don't know who he is.// no. 
2040, SENATE MAJORITY LEADER//I DO'T KNOW//NO 
2042, no//part of congres//no 
2053, he is a federal Justice...  
2056," sorry, don't know him FI:  anything comes to mind? R:  I haven't seen the news in a long while, //nne "
2058," i DO NOT ANY OF THESE PEOPLE.. fi:  ANY IDEAS? fh:  TAKE A GUESS? ri:  DON'TKNOW ANYONE.... SORRY, NONE// "
2059," Do not know//I have heard the name, but do not know what office he holds, possible press agent//none "
2063, R:   HE IS REPUBLICAN FI:  ANYTHING ELSE YOU MAY KNOW OF HIM? R:   nO. //DONE// 
2066," R:  his name rings a bell, I do not have any idea. FI:  any clues? R:  no clues //none// "
2090, R. does not know who is jhon roberts nor know what job he holds. 
2093, R heard about john roberts but does not know what position he holds right now. 
2094, R never hear about jhohn roberts. 
2095, dostrict judge. 
2097, not this one either R does not know him 
2104, i dont know//no 
2108, i dont know who he is//i dont know what to say// 
2109, i dont know//i wouldnt know 
2110, senator 
2111, he is a domocrat//dk//not at all  
2116, no se//yo digo que es las escuelas tambien 
2118, dk//dk 
2125, dk//senate 
2126, shakes head //no guess 
2129, treasure//really do not know 
2133, // chairman of the board of something// 
2142, DONT KNOW  
2143, prbably senator 
2147, //also he was //iam unable to answer 
2153, // I DONT KNOW // 
2166, // never heard about him// 
2168, //i dont know him// 
2170, politician 
2171, t.v. game show host 
2177, office of the white house 
2178, public speaker 
2184, supreme court justice 
2188, dk//no wild guesses// 
2189, who is john roberts//does he have something to do with military// 
2190, dk//no best guess// 
2192, dk//not familiar// 
2193, dk//I don't know his position// 
2195, dk//president of something//who is he?// 
2197, supreme court chief justice 
2198, forrieng affairs 
2199, congress man 
2200, sect.of homeland security 
2201, allien 
2202, cn reporter 
2208, legislater 
2215, never heard of him // hse of rep??? i have no idea 
2216, dk // no guess 
2217, supreme court chief justice 
2220, no // no guess 
2227, dk // no 
2236," // no guess, dk "
2238, dont know 
2242, no dk //  no idea 
2246," name rings a bell but i have no clue, sounds like a reverand "
2247, //no guess//no 
2248, //no guess//no 
2253, i dont know whast his position is 
2258, //dont knwo no guess//no 
2260, don't know//no 
2268, don't know him//never heeard of him before.// 
2269, don't know him//no guess 
2272, don't know 
2273, supreme court justice 
2278, don't know him//no guess 
2281, Dk assistant to something 
2282, supreme court justice 
2290, congress 
2294, dk claim stupid 
2302, does not know 
2303, //ran for a republican senate seat 
2304, don't know 
2307, done't know 
2308,  no idea 
2312, no guess 
2316, don't know 
2319, don't know 
4, SOMEONE IN GOVERNMENT 
8," IR does not recognize the name, does not know what position he holds now "
20, chief justice of the supreme court 
21, don't know 
23, house of representatives 
41, I don't know 
42, democrat 
51, senator 
56, congressman 
66, president of canada 
68, supreme court justice 
79, senator 
86, dk him either//I have no idea 
89, SENATOR 
99, supreme ct justice 
105, <RF> 
108, senator 
116, attorney general? 
124, secretary of defense 
127, no guess 
150, us supreme court justice 
161, don't know// 
167," is he in education? sounds like he is in education, or in the police officer things, or the courts "
169, dk 
173, dk 
178, don't know//dk 
182, don't know//dk 
185, don't know// maybe a rep 
188, supreme court judge 
189, dk 
196, dk 
209, congressman 
214, don't know//nothing 
215," white house,  democrat lider//no "
222, DO NOT REMEMBER// 
232, CITY COUNSUL 
241, dk//Senator 
245, nOT SURE// DK 
248, dk//dk 
255," i cant think what his job is, probe guess "
256," NOT SURE, DONT RECOGNIZE "
293, director of the cia 
298, i don't know 
311, supreme court justice 
317, I don't know I don't have a guess 
320, i don't know 
325, don't know//no idea//no 
330, chief justice of the supreme court 
336, don't know//supreme court justice//no 
343, dk// dk 
346, dk//Atttorney General 
351, dont know 
355, senator 
376, undecided 
381, senate 
386, undecided 
388, on idea 
393, senator 
403, //don't know//no 
407, //no idea//no 
414, never heard name 
437," Senator, maybe, DK "
444, dk//dk/ 
455, respondent has no idea\\no 
463, respondent does  not know who this is 
522, I DON'T KNOW//CHIEF OF STAFF OF THE SUPREME COURT 
523, NO IDEA// SENATE// STOP 
604, mail man// don't know//na 
605, heard the name but 
609, //na 
669, absolutely no idea// heard of name// probrably secretary of something// na 
716, i don't know// best guess/  I don't know//NO 
1720, 3// what your best guess// 
