caseID,verbatim
697,"The fact they are for all people, and do things to help all people, not just big corporations, they are for all the people, not just for some people."
705,they historical support and represent my values for me and most of us.  I believe they serve me and most of us better than republicians
708,that they are speaking of change and looking at wAys to better the communities
711,they are for people who are working and trying to have something; they want to help us make a change for our lives;
712,keep things educated;
713,liberal attitudes aboutpersonal liberty
715,past historyofhelping blue collar america
717,their for the peopletalking about the people of america and not themselves
719,they seem to try to look out for the people
720,i feel the democratic part is more for the people tha the republicans are
725,the way they want to change the middle class the poor can make it the global warming student loans so the y can be repayed
728,they don't put anyon last
732,one thing I like about them is the mimumin wage is up and they are concerned about the poor
749,"The idea that they want to take care of americans, and get America back to being independent."
752,well i have aalway been a democrate i have been rise up that way
754,when there os a dec a  pres in office we get a better betgit my my jop
762,it sup to be the patry for the poeple for the pople and it give us a choice
766,They try to help the black people for the jobs and health care.  More for black people.
768,they are for the people they try to help low income people they do try there hardest.
775,yes they for lowder income people & agree that they try to help them
780,They give the little man a chance.Under the dems I had more $. X No just economics
781,Pretty much everything. X like their whole platform.X no
784,Thjem being more inclined to help the middle class;they're better on the economy. X  No
786,Seems like they're more people orientated X No
787,They seem they're more favorable toward helping different races. X no
794,Democratic party tries to make change in America
804,"For the working person, will lower taxes, trying to get medical care affordable and accessible."
809,The seem to work more for the lower class or less fortunate than the Republicans do. The Republicans have always had a sense of being for the business executives.
820,for the little man
821,they try to help people they are for tje working
822,"I think they are usually more for the working man, middle class."
824,look out after the middlr class more
825,They think about the poor and middle class and try to help them as much as they can.
827,they try to do positive things for this country more so than the republicans.
829,The democratic party has been for the middle and poor class and seems to want the country to do good all the way around.
835,"they talk strongly on helping america period, bring down health care for american people and bringing more money to single and working parents and education"
836,they represent people in low and middle class people more.
838,like the way Obama goes around to all the familys and treats them equal and think he will do a better job.
839,That they try to help the middle class
843,they're more for the lower and middle clsss people
848,"They seem to genuinely care about the lifestyles that some are forced to live; they are more for the health care for the elderly and the low income; they seem to have more plans for schools, elderly care, and they seem to care about the same issues that are important to us."
854,they take care of the country
856,had it all figures out but cant think of anything right now it is democratic party is mostly for the family and helping indiviuals republicans are for big companies which evens itself out
867,More labor friendly. We need good jobs in America.
874,THEY TEND TO HELP THE LOWER CLASS PEOPLE AND MIDDLE CLASS. THEY CARE ABOUT HEALTH CARE. THEY WANT TO BRING TROOPS HOME FROM OVERSEAS.
876,"THEY ARE MORE PEOPLE ORIENTED, THEY TRY HELP PEOPLE WITH BETTER EDUCATION AND BETTER HEALTH CARE.  THEY ARE NOT AS DISTRUSTFUL OR AS MEAN AS REPUBLICANS. THEY HAVE A BETTER HEALTH CARE PLAN THAT WILL COVER MORE PEOPLE THAT ARE FALLING THROUGH THE CRACKS NOW."
879,they are nice people they kepp things nice keep everything nice that's all
880,"democrats do not want the soldiers to be getting killed, that is the most important"
886,"that Obama is running for president,"
887,"I like the way they stand, on policy, on helping with the state, and I think they are doing a fine job"
888,I like their plan to help the little people of America. and how they want to hold the big giants of america responsible for thier actions.
889,"They help the poor people, and they try to do right for everbody, I just love the dem party."
890,"dem party is more favorable for lower and middle class people and try help poor people and do more for health care, and they would spend money to help people better than the republican would"
891,They are more like one mind one acord. The brought up the min. wages. They are standing behind B. Obama.
892,"Dem have better outlook on entitlement programs ie social security, infra structure of the country"
895,"I like their honesty and they tell the truth and explain themselves more clearly, they break it down"
896,I am a democrat
901,"""I like the way democrates run the country."
902,"To me they are more geared to helping more people like middle class and low class people, while Rep are helping the more upper ( rich) class."
903,dem are always trying to help the poor...medicaid..stuff like that
905,I think they will be fair with blacks
906,"concern for all people reguardless of the party,"
907,"they are for the poor people,"
908,It is time for change and it is a peopl's party for the miniority
913,"I think that they help those who are in need of help such as healthcare, childcare, and other assistance,"
920,"dem are mostly black,"
921,"becasue they are for the poor people,"
923,"dem claim they are going to help the middle class, well, that all"
926,"I am a demoncrat. The democrat are for the poor people, like me. The republican are for the rich. The rich get richer and the poor get poorer."
931,dem part gives me more opportunities
934,they are for the poor people
938,they seem to be for all the people  middle class. lower class and  the rich
943,democratic party seem to go for the poor people
945,likes the views of the democratic party
951,they are out for lower class people to help us
959,"they are for helping the people, and spreading the money around for all people"
962,"more focus on the economy,working class focus"
964,"find that they are liberal, closer to the people"
967,"just like them, no particular reason"
968,i WANT A CHANGE
969,their opposition to bush & cheney
975,better thinkers
976,CARE MORE ABOUT PEOPLE
977,they seem more involved with the environment
980,agree with their views on the environment & the war 7 social issues
984,"focus on social issues and addressing problems for the average person and trying to get us out of the war, and focus on diplomacy, more focus on the environment, focus on civil rights, they've got a new focus on personal responsibility"
985,they are the people's party and they believe in quality...quality healthcare and education...that they believe everybody deserves to have what everyone else has
988,"I think they are more for the people and the economy,"
990,"I think they have in the past tried to represent the poor and those who have had no voice, I just think they have moved too far away from that there have been some folks who got into the limelight who havew gotten so far off track, I have voted both throught the years I have not voted democrat in the last few years"
994,more for the poor
998,for the working class people
1000,"they are for the people, they're not for their own particular crowd, like repubs are"
1005,"social issues, they've come forward and expressed more concern for the social issues; the disagreement of how iraq conflict has been handled, looking for a time frame to remove the troops, our job is done;"
1006,"democrats are more down to earth, more experienced in life experiences, more in touch with the poor and middle and other classes"
1008,"they believe in change and the economy is quite different now...if dems were in the house, it wouldn't be as bad as it is now"
1013,"that they're for the middle class people, because they want to bring gas prices down,"
1014,"democrats try to help lower class, they're also looking out for middle class and people who are being forgotten"
1015,"they are for the common people, they understand the middle and lower classes; they are more concerned about our needs, wants, struggles, and they fight for us, represent us"
1018,"I have mixed emotions about that question, they tend to say that they are for the people, which I like, the dems always seem to help people more,the dems are a little stronger than the republicans...they have more people fighting for us, they keep you focused"
1021,"they seem to care about the feelings and circumstances of people, they develop programs to meet the needs and try to provide training and what the middle class is a focus, so either bringing people up to the middle class or at least knowing that the middle class is cared about, they seem to have more of a partnership with unions, focus on job, job training and the history of democratic presidents that were focused and had good programs for the people"
1022,I was brought up a democratic.for the working people.
1023,There policies on the middle class and the lower class .education policies and medical.
1027,goes back to demo. party always liked the democratic party.And the men that were democrats
1028,they stand for what is right and what is going to help me as a black person and all your race.
1030,"they seem to be or try to be reasonable with people , the citizens."
1031,because that is all I have ever been .100 % for them.
1033,for the people.based on how the community feels
1037,they help the lower income.
1041,make things better.
1043,they are  moving forward
1051,They do more for the lower class people.
1054,"Believe in what they are trying to do and what they stand for, also that they are democrats."
1055,They are for the poor people and regular working folks.
1056,They tend to more for the working class.
1057,"They think about regular people, not just the rich or the middle class."
1059,They are for the middle class worker and citizens. When the Democrates are in office the timing is right. The Democrates are equal opportunity.
1060,They more for servicing the people.
1063,I'am a Democrate.
1065,I believe the democrates help the under dog and the less fortunate.
1068,I think that they are a pretty good party.
1071,I love the Democratic party.
1072,"They are for the middle class and when they are in the house, nothing dramatic tends to happen. Such as loss of houses and people losing jobs, healthcare."
1077,I think they are for the people and will do a good job
1088,they are for the middle class
1089,"they made social security possible, and do more for the working class"
1095,they are for the poor people
1101,"more about protecting the environment, conservation; population is more prosperous when there's a democratic administration; better prosperity for all"
1102,health care and educational policies;
1103,they're for the middle/ working class;
1108,"health care, education, insurance;"
1109,Joe Lieberman
1110,they're there to stick up for the common man;
1111,I like the candidates they have
1112,"I like the platform supports gay and lesbian marriage; support for renewable fuels, bio-fuels;"
1114,their concern for the middle class; their down to earth approach to things; generally care for the people
1116,their track record; when a Democrat's been president we tend to be more prosperous; less mudslinging from Democrats; more diversity in Democratic party; more well run convention this year;
1117,they have a commitment to make sure that everyone is treated fairly; lately they've been committed to not overspending in government moreso than they have in the past
1119,I think that they try to look out for middle America and the working family;
1131,more for the middle class people
1133,they look out for the middle class and not so fortunate
1135,more government control when it comes to the economy
1137,more for the poor people
1142,"I think are more ""people""  their feelings are more for people//I feel that they feel the need of people better      they try to fill the needs of all people//"
1143,everything
1146,Their views on the war// Their views on the economy//  Their views on education//Their views on healthcare
1148,The Demoncratic party is mostly fairly and  equally/ They're compassionate
1149,they are against war
1150,"First of all the nominee, Barack Obama can see a change in the middle and lower class because he has been in that class before, and that they are trying to make a change with other resources and not use the same resources as before//"
1153,It is a party of truth. All the issues and all of that is basically true//
1154,"I am in the middle, I vote for the person not the democrat or Republican"
1157,One thing I like about the Democratic Party is that they are for all people--the poor and rich   they help them all//
1159,don't try to bring people down
1160,willing to help the nation and show more concern for the retired
1164,brng troops home
1175,they are for the working people
1177,concern for all citizens
1184,democrat is for all the people will benefit the rich and the poor
1186,their views and some of their policies that have been implemented
1187,interested about economic projects. that's about it.
1190,I think they want to help as many people as possible
1191,"focus on the middle class, more focused on the environment & renewable energy"
1195,more pro-choice/need to go to universal health care and they might move us toward that
1203,they are always looking out for everyone instead oif just the handful.
1205,I like the method that they use to fight for the underpriviledged. When the leadership creates a lot of social services programs to empower the underpriviledged. Also the method of selecting their leaders involves much more participation.
1206,"they take  care of the poor with healthcare, they want to tax the poor man less and the rich man more."
1211,"I like them because it seems they work more with the people in my category, the seniors and lower income people and just people in general."
1212,they seem to be a little more for the need sof most and not as money-hungry and they're not driven by the war and they seem to be a little bit more down to earth.
1215,"they're for the people, specify middle class."
1218,they take care of the poeple in small business. I liked it when Bill Clinton was in office because he treied to get people off of welfare. The economy was better too.
1224,I think they're more for the poor people. I think they try to keep people with the medicare and medicaid and I think they try to help the elderly people more.
1226,they seem to represent more than one group of people.  They are more for the average person.
1229,they seem to help the poor more and are more for the blue collar workers.
1233,i like them because I'm a registered democrat.
1234,they are for the middle to lower class people and have good healthcare policies.
1237,stands on abortion  health policies  foreign policies
1238,look after the individual more
1241,like the enviromentialist and their plans to manage the foreign relations
1242,the pro choice part of it
1243,overall representaton of the blue collar worker
1245,enviromential issues
1246,HAVE A POPULIST MESSAGE BUT THE WRONG POLICIES
1256,the fact that we have two from our state that we can turn to whether we're republican or democrat and that is a big asset for our state
1260,they are more for the common average person
1262,their strong on unions
1269,they are intelligent people and reasonable
1271,more favorable to the working class.
1273,they have good viewpoints about what our local town would get from the federal budget
1276,more for the common person
1279,that our nd senator dorgan has represented us in the past
1280,their union support. for the working class america. their beliefs
1284,looks out for the middle class
1286,their environmental views
1287,that they recognize the need for programs and the funding for the programs for the mentally handicapped and poor people
1288,they seem to be more main street oriented vs wall street oriented
1294,capability of reaching out to the young people and getting them involved.
1295,that they promote services and are good on domestic programs
1296,they represent the working and middle class
1299,they know how to work the crowd.
1300,they are more concern about the middle class people and taxes and health care
1305,It is well organized
1308,how they stand for the working class.
1309,cause it is for the people by the people
1310,"i support the demos because they support the issues i believe in like religion out of school, health care, and women's rights"
1316,try harder than gop to help people
1320,everything they are about the people
1321,more liberal and really the peoples party
1342,for blue collar worker; education vision;
1344,"they are honest and for the people and when you see them, it goves you a warm feeling"
1345,like them because I'm democrat; helps loser class
1348,more action
1350,they've always been my party
1352,more jobs and security
1363,just like their handling of issues
1365,all they do
1372,he is going to help
1373,hillary clinton
1375,for working man
1376,they seem to be a little more open minded
1381,like the party because they stand up for the small man you wont find that with the republicans
1382,certain individuals i like but thats it they have policys but cant seem to get them through. I have a tendency to like the health plan providing they dont tax us half to dath the environmental is better then repiblican we have to start doing sokethnig
1385,i like their candidate he is a strong speaker.
1388,i like their past
1389,"i am a democrat because there is more equal opportunity and represents the middle class, and economically we are bearing the burden"
1390,"i consider myself a liberal republican. i do like the parameters of society they put forth, i.e. not everything is black and white"
1392,more emphasis for caring for the underdogs in society
1393,I think they are more environmentally friendly and are over zealous with that view
1400,the views on child and health care
1401,my son is a democrat
1403,"they mean what they say no ifs ands or buts, remembers what happened during the great depression and Roosevelt got us out of it"
1406,they work hard at maintaining individuals rights
1409,its more domestic interest about the economy of the US
1411,what they represent/iagree with a lot of things they try to get trough congress.
1412,"I like that they stand for most of america trying rep. most of america, middle and lower class , I think there polcies more in with my ethic and beliefs, but im not a democrat and i don't perfect i they to the republicans"
1414,support the lower income majority interests.
1416,more in favor of the average person and pro labor
1419,"they are for middle class people.  they have more to offer lower and middle class people. And healthcare issues, school issues, they care. And they are more for gun control. getting them out of the hand of the wrong people."
1426,"ellos piensan mas en la humanidad, tienen mas que ofrecerle."
1427,THEY SEEM TO TAKE THE ORDINARY CITIZENS FEELING AND WELLFARE INTO CONSIDERATION.
1432,there take on abortion
1439,they have a working class persona underdog Joe the plumber
1441,"i feel that they are better for middle class people ,better for economy more jobs"
1444,I do believe that it is the party of the people.
1445,"Healthcare reform,willingness to invest in healthcare and other human resources"
1448,they stress educational and middle class health and issues that effect most people
1449,i think they care more honest although not completly
1450,they are more supportive of middle class values they seem to connect more with people than corperations some dems seem to understand european values and their views on climate and energy changes that are necessary to save our planet
1452,no nothing he can say as they are diconnected
1455,more liberal with tere views like me
1457,health careissyes views about getting our soldiers out of iraq
1459,"for labor, labor unions their origins as the party for the people (they have strayed from this)"
1463,for the people
1476,they are more focused on middle class they promote more job creation and interior spending.
1477,some of their ideals and game plans are good but need to be refined by the public not the polititians
1478,they are helping the poor.They are for chance in healthcare and medicare.
1483,"the majority rule, the democracy"
1487,I like anything they do I've been a democrat ever since I've been voting
1490,"thinks the democratic party...if obama wins...will take care of poor people.  repubs care only about rich.  no middle class anymore, either rich or poor."
1493,they help out the working man
1496,it benefits the middle class more
1497,their issues represent the people
1498,it's a democratic nation.  democracy rules.
1500,its renewed energy// promise of inclusion of all people//no
1504,"they favor the little people, the people who are out there working and holding down this country, not the rich"
1506,they help minorities and help get programs and funding
1508,sometimes they're no different than the republican party but they are more for social programs and against big business.
1509,i like their willingness to change and their positions on health care and their business with other nations
1511,"seem to be liberal minded, compassion for others, intellectually approaches and able to discuss"
1513,THEY TAKE CARE OF THE BENEFITS FOR LOW INCOME PEOPLE.
1514,they give real benefits to low income and middle class people.they may represent us more.
1517,they seem to be more for the common people
1518,their health care plans and taxes for the middle class
1519,they are for the people
1529,"they are open ,liberal not conservative fair"
1532,change in health care;
1537,they do more for the people
1539,they're for the working people
1541,"always look for dems to look after low income, middle class, elderly, Clinton got us out of debt, everything was running good, now everything has slipped back"
1550,"better issues, care more about the american people because they want to change the tax breaks, healthcare"
1556,they've been good for the little guy; my grandma thought they were pretty good when they put electricity out here and she liked social security.  For my grandmother it was wonderful and it worked; for me they've taken on too much for too many who could have done it themselves
1557,"its stand on health care, its position on helping the working class"
1561,because she's always signed up for the Democratic Party
1564,just the fact that he's been a Democrat all of his life
1565,felts more comofortable with the economy and her financial future than she does now.  It also seemed more peaceful then.
1567,"likes John McCain's running mate, Sarah Palin"
1575,at least we have a two party system
1578,"they tendd to be more for the working class people, maybe they're more socially aware, more for social programs"
1580,i think their going to change thing s help get jobs and the economy
1582,they are for the little guy and the common joe.
1583,more open to give
1585,because its moor for the poor people
1588,they beleive in the ppeople and the issues of the people.
1589,yea i do like them
1592,THEY WANT TO SHARE THE WEALTH I MEAN IF I WAS RICH I MIGHT UNDERSTAND I THINK IT SHOULD BE SPREAD AROUND
1593,more in touch with people
1598,I'm a dem and always voted dem. no
1605,", vote for person not party,"
1606,helping people
1607,represent middle class somewhat
1609,how they run things
1610,they are more cool calm.They are on the right track.they are looking for the change for the people.we need to try to get the majority to vote for the white house.I believe they are much better for the american people.
1613,Their views and they are for the middle class and the working people.support union work.
1619,they are for everybody and when they're in seems like things are definitely going better for the poor people.  more jobs.
1623,TEND TO BE MORE SOCIAL TOWARD ALL THE PEOPLE
1624,"they seem to always favor socio economic problems in our country,"
1625,"i like it because i think they will try within their powers to get national insurance for the poor, try to cut taxes for medium income familys and pray that they don't destroy our social security, we'll be in bad shape"
1627,"they champion health care reform, they are more for the people than the republicans"
1628,they are more concerned with the lower of people and helping people. democrats help you fix your house
1629,"when i was growing up it was always for the poor people , republicans were always for the rich"
1633,we try to be democratic
1634,they're more for the people
1636,"i;ve always been democratic and baptist so i pretty well go along with everything,"
1637,cant explain it because you have always been one
1638,they're for the middle class and poor
1644,"I like the social issues they bringout, health care they seem to think more about the people that don't have as much as others"
1645,"seem to be more peopole oriented, seem to want to help the disadvantaged thatn Republ, And like the national health care plan"
1649,"ITS A PARTY MORE FOR THE MIDDLE CLASS, I BELIEVE"
1650,"WELL, HOPE OBAMA KEEPS HIS WORD IF HE GETS IN"
1653,pro homosexual rights
1655,their approach to help the general public- the local level
1659,"better stance on the evironment,health care and womens rights"
1660,that it is geared more towards blue collar workers
1661,"cares more about education, health care - the party will be much more likely to indepenedent experts to making decisions"
1664,health care
1667,Obama a good second
1669,generally like national defense
1675,think they are more concerned with the people of the counrty
1676,the environment
1677,the right to void democratically
1682,More environmental friendly.  They believe in programs that help less fortunate. international policy.
1684,"Like a lot of their new views.  Also, the way they deal with other countries and the way they spend their money."
1688,medical - keep cost of medical to individuals lower
1697,They stick up for the average guy. Accepting of all people. Things they are trying to do are important to me.
1700,Their issues on health care and the environment.
1706,they try to help the little man
1708,I agree with their views
1709,"health package, the economy,animal rights"
1710,"their mantra of ""the average people"".  they are more driven by issues of social concern, hthe issues affecting the average joe."
1711,"they sponsor more social programs, more for healthcare"
1712,THEY HAVE A STRONG DISIRE FOR CHANGE
1716,theyu listen more to the people. no
1718,he is a very humble person and honest. refused federal campaign funds. poroduced tax returns right away. despite negative ads against him he always runs clean adds. when he finished school he volenteered to work as an organizer in the community. understands bi racial problems. understands  single mothers problems. knows about cancer and health problems. relates to american people. understands problems in the communkity. can work with people to solve problems.no
1723,"not really, just the fact that they are the democratic party"
1729,"I feel very comfortable with this party in particular President Carter and President Clinton's administration, i think they atend well to the economy and are more sensitive to social problems around the world. Hispanics are more inclined to the democratic party i think."
1731,"focus on social policies and the environment.  focus on the middle class,  health care position, tax reform.."
1732,"how Obama little like Clinton, J.F. Kennedy; they are for the people, I do not know if it is going to happen; but it sounds good; he gives us hope; it sounds better than McCain; the party is for the people. Actually, Obama speaks more about the people; he does not speak politics; he speaks more like us; He speaks easy that we can understand everything that comes out of his mouth.  There is no fooling us.  I seen the debate. MCain did not say what he is going to do"
1737,push toward healthcare
1738,helpful ideas for restoring country
1740,try to make it work for poor people.
1741,issues are  in line with my thinking.
1742,stand together as a group
1745,policiec favorable to the lower class
1754,health program
1757,minority leadership
1761,willingness to help people
1764,aftican american
1771,They are Americans
1772,"Do more for the country or least they try, harder I think"
1774,<DK>
1775,Views on social affairs.
1777,everything
1778,"I think that they follow through more, they investagate more."
1785,they help and try to put things in motion to get things done. they are for the people.
1786,they try to do what they say they are going to do for the country.
1788,they are concerned about health care and the economy.
1791,what the democratic party people say they will do they try to do it and the democrats will help the lower income people.
1793,<RF>
1794,they have moere things for middle class america and have more of a chance for people th realize the american dream and don't just ficus on the rich.
1795,they provide more help to the poor.
1797,it is more appealing to the middle class it is a little more understanding to the hood in laymans terms.
1798,they are mostly for the poor people.
1801,as far as my knowledge of it the democratic party has always seemed more in favor of helping the poor and middle class people than the republican party.
1805,their drive - help the people -
1809,trying to find solutions for the less fortuante
1810,they are for the working class
1813,they are for the poor
