caseID,verbatim
814, I have no idea./She's a woman./I don't know.// 
815, DDONT KNOW HER //NEVER HEARD OF HER//NO// 
818, I don't know/congresswoman spokeswoman.// 
822, Don't know./Circuit court judge.// 
823, dont know never heard of her/ 
825, US representative 
826, //don't know//no 
829, speaker of the house 
830, speaker of the house 
831, //don't know 
832, //don't know 
833, //DON'T KNOW// 
834, //don't know//don't know 
836, secretary of state 
837, //dont' know// 
838, //congress 
839, //don't know// 
842, speaker of the house 
843, //don't know who she is 
844, //don't know//don't know 
845, speaker of the house 
846, secretary of state 
847, Don't know./No best guess.// 
848, House of Representatives//No// 
849, //don't know// 
850, she was with john mccain as a speaker 
851, donr know much about her 
853, senator 
854, he just doesnt know 
855, governor of alaska 
857, dont know dont pay mch attention 
858, senator 
859, SENATOR//NOT INTO POLITICS//DON'T KNOW 
861, dont know dont watch news  justice 
863, doesnt ring a bell i will pass 
865, SPEAKER OF THE HOUSE (BIG MOUTH) 
866, HOUSE SPEAKER 
867, SECRETARY OF STATE 
868, SPEAKER OF THE HOUSE 
870, HEAD OF THE SENATE 
871, SPEAKER OF THE HOUSE 
873, TREASURER//BUT DON'T REALLY KNOW//NO 
876, SPEAKER OF THE HOUSE OF REPRESENTATIVE//THE FIRST WOMAN SPEAKER 
880, //secretary//of what//dont' know 
881, do not know//best guess//dont know 
882, speaker of the house 
883, //senate or governor 
884, speaker of the house 
885, donot know//quess//no  
888, house speaker 
892, speaker of the house 
894, governor of canada or new mexico 
895, dont's know// she is a senator 
896, don't know//school system 
897, donot remember//best guess/no 
898, do not know 
900, //best guess// I do not know 
901, donot know//maybe a governor// do not know 
903, //in the whitehouse 
904, //I donot know// 
905, //senate 
906, governor 
907, donot know//best guess//donot know 
908, donot know//best guess/donot know 
911, donot know//best guess//none 
914, //don't know//don't know 
916, //don't know//best quess// don't know 
917, don't know//best quess//do not know at all 
918, //la education director 
919, //do not know//I have not idea// I have no idea// 
922, donot know//senator 
923, donot know//best guess//news reporter 
924, gov of alaska 
926, //no idea//best quess//I have no idea// 
927, speaker of the house 
929, donot know//guess// do not know 
930, donot know//best guess/really do not know 
931, //don't know//best quess//someone who is very important 
932, donot know//don't know 
935, speaker of the house 
936, speaker of the house 
937, speaker of the house 
940, <RF> 
941, house speaker 
944, congress 
945, speaker of house 
948, speaker of the house 
950, speaker of the house. choice of democrates 
954," speaker of the house, sister of the devil "
955, speaker of the house 
958, head of congress 
959, speaker of the house 
960, <RF> 
961, speaker of the house 
962, speaker of the house 
963, don't know 
964, never heard her name 
966, don't know/ 
967, speaker of the house 
973, speaker of the houses 
974, speaker of the house 
976, speaker of the house 
977, speaker of the house 
978, speaker of the house 
980, speaker of the house 
983, senator 
984, speaker of the house 
985, speaker of the house 
987, speaker of the house 
988, dont know//i have no idea//   
989, I know it speaker of the house 
990, speaker of the house 
991, I have no idea//no// 
992, i dont know 
993, shes the head ... I dont know of which one// I dont know// 
994, //speaker of the house// 
996, dont know//no// 
1003, congress 
1005, don't know 
1008, don't know 
1010, majority leader of the democrats; speaker leader 
1011, speaker of the house 
1012, don't know 
1015, head of security 
1017, speaker of the house 
1020, head of the house of representatives 
1021, chairman of the congress 
1022, speaker of the house 
1023, speaker of the house 
1025, speaker of the house 
1026, don't know 
1027, governor 
1028, don't know 
1029, govener 
1030, senate 
1031, don't know 
1032, speaker of the house 
1035, don't know 
1036, governer 
1038, don't know 
1039, senate 
1040, don't know 
1041, don't know 
1043, state senate 
1045, don't know 
1046, dont know 
1047, I don't know. // no. 
1048," She's the democratic head of something, // No. "
1050, I don't know. // No. 
1051, I don't know. // no. 
1052, // Congress. // don't know. 
1053, dont know 
1056, // in the senate. 
1058, Speaker of the house. 
1059, I don't know. // she is a embassirdor. 
1060, House speaker. 
1061, Speaker of the house. 
1064, Chief of staff. 
1068, I don't know. // Is she in the senate. 
1069, Speaker of the house. 
1070, Speaker of the house. 
1071, don't know. // No. 
1072, I'am no for sure. // No. 
1074, speaker of the house. 
1075, house of rep. head of  
1080, dont know 
1081, senate 
1082, senator 
1085, sec. of state 
1086, supreme court/judicial 
1087, dont know 
1088, i dont know any names of offices 
1090, US CONGRESS 
1091, speaker of the house 
1093, congress 
1094, do not know 
1096, don't know 
1097, Speaker of the House 
1098, House Speaker 
1100, //something in government // the Senate 
1101, Speaker of the House of Representatives 
1103, // economics // I don't know 
1104," House of Representatives, counsel person "
1105, // I'm not sure -- senator 
1106, Speaker of the House 
1107, // Speaker of the House 
1108, I don't know// don't know 
1110, //I really a clue// 
1111, Speaker of the House 
1113, Speaker of the House 
1114, Speaker of the House 
1115, //a judge 
1116, isn't she speaker of the house? 
1117, Speaker of the House 
1118, // in the Cabinet 
1119, speaker of the house 
1121, Speaker of the House 
1122, dont know 
1123, speaker of the house 
1124, do not remember 
1127, speaker of the house 
1129, speaker of the house 
1131, secretary of state 
1132, speaker of the house 
1133, speaker of the house 
1135, speaker of the house 
1136, secretary of state 
1137, never heard of her 
1138, dont no 
1139, speaker of the house 
1140, dont no 
1141, house speaker 
1142, Head of the Senate 
1143, <RF> 
1144, dont no her 
1147, speaker of house 
1149, //Senate 
1151, dont know 
1152, dont know 
1153, Speaker of the House 
1154, Speaker of the House 
1156, She was on there today;    I dont know what it is 
1158, dont know 
1160, govenor 
1161, dont know 
1162, dont know 
1167, speaker ofthe house 
1168, speaker of the house 
1173, dont know 
1176, no idea 
1177, person who directs senate in session 
1178, dont know  
1180, govenorbefore she ran for vp 
1181, dont know 
1184, chairperson 
1187, the speaker 
1189, don't remember even though have heard many times 
1190, speaker of the house 
1191, speaker of the house 
1193, no clue 
1194, governor 
1195, speaker of the house 
1196," don't know, can't guess "
1197, head of the senate 
1198, house of representatives 
1199, speaker of the house 
1201, dk/dk/no 
1205, speaker of the house 
1206, speaker of the house 
1207, speaker of the house 
1208, dk/dk/no 
1209, dk/mayor 
1211, speaker of the house 
1212, dk/dk 
1213, dk/in the white house 
1216, dk/congress 
1217, dk/dk/no 
1219, dk/congress 
1220, dk/dk 
1221, speaker of the house 
1224, dk/dk 
1225, speaker of the house 
1226, member of congress//conservative member//no 
1227, repubican 
1230, speaker of the house//no 
1231, speaker of the house//no 
1233, speaker of the house. 
1234, senate majority/no 
1243, speaker of the house 
1246, speaker of the house 
1247, has no guess 
1248, no idea 
1249, head of the house 
1251, speaker of the house 
1252, //don't have any idea who she is//i don't know//i don't have a guess at all//no 
1256, //i can't remember-i hate her//my sister would hate that i didn't know this//no 
1257, i have no idea//i do not know who she is//no 
1258, //i've never ever heard that name before//no 
1259, she''s the speaker of the house 
1262, //she's the head cheese of the democratic party//no 
1265, //speaker of the house//no 
1266, cant venture a guess 
1267, speaker of the house 
1272, speaker of the house 
1273," //boy, i'm not sure//i don't know//i don't even have a guess "
1274, house of representatives 
1275, secretary 
1276, head of the democrats in the house/ majority leader 
1277, congress 
1279, //she's from california i know but i don't know what her position is//no 
1281, house of representatives 
1282, speaker of the house 
1283, congress 
1284, speaker of the house 
1285, speaker of the house 
1286, speaker of the house 
1287, speaker of the house 
1288, //speaker of the house//no 
1289, i don't know 
1290, don't know 
1292, no idea 
1293, don't know 
1294, speaker of the house 
1295, speaker of the house 
1296, don't know 
1297, I can't remember//I do not know//oh my god I can't remember//no 
1298, I have no idea//no 
1299, speaker//no 
1300," she is head of the senate maybe//democratic leader lady, I do not know what to call her//no "
1302, she is in congress//she is a speaker of the congress//she belongs to democratic party//she is from california//she was a house wife before I think//no 
1305, she is speaker of the house//no 
1307, speaker of the house 
1308, secretary 
1310, speaker of the house 
1311, secretary of state 
1313," ""cant remember""// "
1314," ""speaker of the house//"" "
1315," ""dont know""// "
1316," ""dont know""// "
1319," ""dont know""// "
1321," ""speaker of house""// "
1323," ""dont know""// "
1324," ""dont know""// "
1326," ""dont know her""// "
1328," ""dont know""// "
1329, DONT' KNOW//I DON'T KNOW WHAT TO TELL YOU// 
1331," ""party leader""// "
1332, DON'T KNOW//DON'T KNOW//STOP 
1334," ""dont recognixe""// "
1338," ""don't know//haven't ever heard the name//"" "
1339," ""have heard the name//don't know//"" "
1342," I DON'T KNOW MUCH ABOUT THIS//I DON'T KNOW, I HEARD HER NAME, BUT I DON'T KNOW//STOP "
1346, SPEAKER OF THE HOUSE 
1348," ""don't know//house speaker//"" "
1352, DON'T KNOW//NO//STOP 
1353," ""don't know//treasurer//"" "
1354, I DON'T KNOW//REPUBLICAN? 
1355, I DON'T KNOW//I DON'T KNOW//STOP 
1356," ""speaker of the house of representatives//"" "
1357," ""i've heard of her//speaker of house of representatives//"" "
1358," ""don't know//familiar butdon't know//"" "
1359," ""speaker of the house of rep.//democrat//"" "
1360," ""speaker of the house//"" "
1361," ""don't know//"" "
1362," ""don't know//people want you to be afraid of her//she's head of something in washington//"" "
1363, DON'T KNOW//I HAVE NO IDEA//STOP 
1364," ""house speaker//"" "
1367," ""dont know""// "
1368," ""in congress or the senate""// "
1370," ""don't know//haven't heard the name//"" "
1372, DON'T KNOW WHO THAT IS//DON'T KNOW//STOP 
1374," ""dont know her""// "
1377, secretary of state 
1378, speaker of the house 
1380, congresswoman 
1383, congress 
1384, majority leader 
1385, senator 
1387, republican 
1390, judge 
1391, secretary of state 
1393, speaker of the house 
1395, senate 
1396, treasurer 
1398, speaker of the house 
1400, national security defense 
1401, I could not tell you// I don't // I have heard 
1402, house of representatives 
1403, secretary 
1405, speaker of the house 
1411, bush's cabinet member 
1412, she the democratic majority leader in the democratic congress 
1414, speaker of the house 
1415," // I REMEMBER HER WELL, SHE WAS A SENETOR "
1417," don't know, i remember the name // but i don't know what she does, advisor "
1420, I DON'T KNOW//DON'T RECOGNIZE HER 
1423," i forgot, pass on the quess "
1424, speaker of the house 
1425," I know she's a very important figure, I know she has a very important job and alot of people don't like herxx "
1426," No se,  "
1427," speaker of the house, top congress woman, top dog "
1430, speaker 
1431, i don't know 
1434, speaker of the house 
1435, don't jnow 
1436, she does not know but reconizes the name 
1437, I HAVE NO IDEA 
1438, I have no idea 
1439, attouney general 
1440, bushes secreatary 
1441, speaker of the house 
1442, don't know 
1444, speaker of the house 
1446, speaker of the houseb 
1447, don't know 
1448, speaker of the house 
1451, speaker 
1452,  head of congress 
1455, speaker of the house 
1456, speaker of the house 
1457, she is the house speaker 
1458, I have no ideal 
1460, governer of AK 
1461, //congresswoman 
1464, sente 
1466, DA 
1469, head of the democratic party in congress 
1470," //Government, I don't know. "
1471, speaker of the house 
1473, congresswoman 
1474, //public speaker 
1477, speaker of the house 
1478, //senate 
1479, speaker of the house 
1480, //i don't even know what job she holds I have a little alzheimers 
1481, \\congress 
1482, //I'm just not sure I didn't pay attention 
1483, house of representatives 
1484, //i have no idea 
1485, //in law someplace but not a judge 
1486, speaker of the house 
1487, //no guess 
1490, i don't know//i think she's the redhead...the manhattan council woman//no 
1491, speaker of the house 
1493, leader of the house of representatives 
1497, i know but i don't remember//speaker of the house?// 
1503," i don't know but i just saw her on the news//i know she's a very important person//i don't have a guess, i'm not going to lie//no "
1505, i don't know//i have no clue//no 
1508, speaker of the floor 
1511, house speaker 
1512, i do not remember 
1515, house speaker 
1518, works with safety 
1519, no idea//don't have a clue//no 
1520, house of rep 
1522, speaker of house 
1523, speaker of the house 
1524, i don't know//i have no idea//no 
1525, i can't answer//i know the name but i don't rememember//i'd be lying//no 
1526," i forgot//i keep hearing her name//assembly woman, i guess//i keep seeing her name at the poll//no "
1527, don't know//maybe nys governer?//no 
1529, i don't know 
1532, doesn't know//she's not secretary of state is she?//no more guesses 
1533, speaker of the house 
1534, know I've heard the name//no 
1535, speaker// first said chief justice 
1537, dk//I DON'T KNOW!!!!!//SAME 
1538, no//no 
1540, not sure//no 
1542, doesn't know//no 
1544, she's over the Congress - whatever that position//head Democrat - is from California//can't think of title 
1546, doesn't know//city council//no 
1547, not sure//no guess//no 
1548, NOT SURE//nope 
1550, no clue//nope 
1552, dk//no 
1555," doesn't know//recognizes her name, is she in the house? A house representative?//no "
1557, Speaker of the House 
1558, Speaker of the House 
1560, doesn't know//a senate position?//no 
1561, has no clue//doesn't want to guess//no 
1562, speaker of the house 
1563, not speaker; dk// dk 
1564, has no clue//congresswoman//no 
1565, Secretary of State?//doesn't know// 
1567, not sure and doesn't know who she is//senator?//no 
1568, doesn't know//he has no idea on her//no 
1569, doesn't know//no 
1570, doesn't know//knows that she's a Democrat congresswoman//no 
1572, Speaker of the house 
1576, can't remember//something to do with the Congress//no 
1578," she's the head person, of the, the madame speaker of the house "
1580, treaqsurer 
1582, janitor 
1583, house representives 
1585, don't know 
1586, talk show host 
1587, senator 
1588, speaker of the house 
1589, speaker of the house 
1590, united states treasure 
1591, represenative 
1593, house of representatives 
1594, congress 
1595, speaker of the house 
1599, speaker of house 
1600, representive 
1601, speaker 
1602, state rep 
1604, commisioner 
1605, judge 
1606, senator 
1607, speaker of house 
1608, <RF> 
1609, <RF> 
1610, house of rep. 
1612, senator 
1614, doesn't know//court system//no 
1615, i don't even know//i know it but i don't// she's in the senate 
1617, i don't know// your best guess// senator 
1618, I DON'T KNOW//senate 
1619, i have no idea//no idea 
1621, i don't know//who is she 
1622, THE SENATE IN ALASKA 
1623," i heard of her, but i can't really say//senator "
1624, attorney general 
1625, im not sure//i'm not sure 
1626, i don't know//democratic office of some kind 
1627, speaker of the house 
1628, i don't know//i don't want to guess 
1629, speaker of the house 
1632, don't know//don't know 
1633, i don't know 
1634, governor 
1636, i can not tell you right now// your best guess// I don;t know//NO 
1637, dont know 
1638, don't know//repeated question//don't know 
1640, whatever it is in California but not the governor of Calif//seen her on TV but can't remember her title//no 
1641, she is the leader of the Senate 
1642," SECRETARY OF THE STATE//NO, SOMETHING IN THE SENATE//THE HIGH CHAIR IN THE SENATE//NO "
1643, SENATE 
1647, speaker of the house 
1648, senior majority whip of the House of Representatives//no 
1652, don;t know// 
1653, speaker of the house 
1654, congress// 
1655, she is speaker of the house 
1657, speaker of the house 
1658, speaker of the house 
1659, speaker of the house 
1660, secretary of state 
1662, have no idea//no 
1663, speaker of the house 
1664, //senator 
1666, speaker 
1667," head of the senate, 3rd in line to presidency "
1668," don't know, no guess "
1669, the something to do with the govt 
1670, speaker of the house 
1671, speaker of the house 
1672, head of the senate 
1673, speaker of the house 
1674, speaker of the house 
1675," head of the senate, chairman I think, Democratic Senate "
1677, don't know//republican and some kind of senate//no 
1678, speaker of the house 
1679, congress 
1686, congress 
1690, //congress// 
1691, speaker of the House 
1692, //House of representatives// 
1694," she's the democratic, the big head lady of the democratic party, the speaker of the house "
1696, //finance// 
1697, speaker of the house 
1698, //military// 
1701, speaker of the house of representatives 
1703, LEAD PERSON IN THE HOUSE 
1704, feminist 
1707, HEAD OF THE HOUSE// 1 
1708, SOMETHING IN THE SENATE OR CONGRESS// 
1709, DEPT. OF AGRICULTURE 
1711," head of the democratic party, democratic chair "
1713, //congress// 
1714," i don't know// whats your best guess// I have no idea, I have never hard that name// "
1716, not a glue//what is your best guess// I have not a glue//district offical 
1717, speaker of the house  
1718, speaker 
1719, i dont know//whats your best guess//  maybe like a senate// I don not know who she is 
1720, dont know// what is your best guess//it say a 2//no 
1723," i dont know// what's your best guess// hum// senator, maybe//no "
1724, i dont know her// what would be your best guess// I don't know her// I have no idea 
1725, don't know//no 
1727, I dont know she is// your best guess// I have no idea// NO 
1730, head of congress 
1731, speaker of house 
1733, i have no glue// what is your best guess// speaker of the house// 
1734, don't know 
1735, sp. of house 
1736, speaker of the house 
1737, d.k. 
1738, d.k 
1739, don't know 
1740, speaker of the house 
1743, don't know 
1744, don't know 
1748, don't know 
1749, d.k. 
1750, 6 months 
1751, I'm not sure 
1752, d.k. 
1755, don't know 
1756, no 
1758, I heard of her but I can't think about what job she has. 
1759, d.k. 
1760, no 
1762, Don't know 
1763, d.k. 
1766, No 
1773, I DON'T know 
1778, I have no clue. 
1779, Speaker of the house 
1781, I don't know. 
1783, i have no idea // senator 
1785, i dint know//republican 
1786, <RF> 
1787, i dont know // senator 
1788, house leader fo the democrats i know she is the speaker of the house 
1789, don't know//work in the white house 
1790, speaker of the house 
1793, <RF> 
1794, house speaker 
1795, i dont know // i dont know 
1796, i aint never heard of her//i dont know. 
1797, madme speaker speaker of the house 
1798,  no she is not a governor but i dont know what job she holds now but she used to be a govenor 
1799, i dont know// secretary of affairs 
1801, i dont know // i really dont have any idea 
1802, i dont know simething in education 
1804, don't know//no//no idea//no 
1805, <RF> 
1806, don't know//never heard of her// congress//no 
1807, don't know//no comment//no 
1808, reporter 
1809, speaker 
1810, house speaker 
1814, in house of representatives 
1815, she is speaker of the house 
1816, she's a republican up there 
1817, house of representatives-is a representative 
1819, don't even know her/no//no// 
1820, no idea//no idea//no 
1822, sec of something//no 
1823, heard that name//can't call job//no 
1825, representative in Congress 
1826, sec of state 
1827, representative 
1828, in congress 
1829, congress 
1831, she's in congress 
1833, she is in the government 
1834, in congress 
1835, secretary of us 
1837, congresswoman//no 
1839, speaker of the house 
1840, speaker of the house 
1841, she may be chief of staff//no 
1843, democratic speaker of the house 
1845, she in house of representatives and is chief honkey//no 
1846, majority leader of house but not for sure if it is senate or representative//a democrat//no 
1847, head of the house of representatived 
1850, no idea-dont want to guess//is she the speaker of the house?//no 
1851, in education 
1854, <RF> 
1856, speaker of the house 
1857, speaker of the house 
1858, speaker of the house 
1859," controller, i dont know, not sure which one//from california, veru strong,// "
1864," speaker of the house, 3rd in line "
1867, she's house speaker;; 
1868, SPEAKER OF THE HOUSE 
1869, speaker of the house 
1872, speaker of the house 
1873, speaker of the house 
1874, SPEAKER OF THE HOUSE 
1877, she is head of the house of representatives 
1878, speaker of the house 
1879, house of representatives 
1881, dont know  
1882, SENATOR 
1883, I DONT KNOW /// WOULD NOT GUESS 
1885, speaker of the house 
1886, dont know wont guess 
1887, dont know 
1888, dont know and cant guess 
1889, DONT KNOW /// DONT WANT TO GUESS 
1892, dont know 
1893, havent heard of it ///i think she helps immigrants 
1894, dont know 
1897, dont know cant remember what it is 
1899, dont know 
1900, i dont know /// 
1902, speaker of the house 
1903, SECRETARY OF THE house 
