caseID,verbatim
510, Reublican??? 
512, democratic party; senator from Delaware 
514, vice president 
515, VICE PRESIDENT 
516, VICE PRESIDENT 
517, VICE PRESIDENTS 
518, VICE PRESIDENT 
519, VICE PRESIDENT 
520, VICE PRESIDENT 
522, VICE PRESIDENT 
523, VICE PRESIDENT 
524, VICE PRESIDENT 
528, vice president 
529,  vice president 
530, vice president 
531, vice president 
532, i don't know//i don't know 
535, vice president 
536, i dont know 
538, vice 
540, vice president 
541, vice pres 
543, i dont know/i dont know/no 
544, sec of defles 
545, vice president 
548, //congress 
549, vice pres 
550, foreighn affairs 
551, vice president 
554, vice president 
555, vice pres 
556," i have no clue, chamber of commerce, i dont know "
557, vice president 
558,  democrat/no 
559, vice president 
560, vice president 
562, i have no idea//i don'tknow 
563, dont know//no 
565, vice pres 
566, vice pres 
570, vice pres 
571, vice pres 
572, vice president 
575, vice pres 
576, vice pres 
577, vice pres 
578, vice pres 
580, running for president 
581, vice president 
583,  vice president just remebered 
584, know the name but cant place him 
585, vice president 
586, heard of it 
588, dont know  
590, vice president 
591, remember bthe name  
592, carrying the shells//na // vice president//na 
593, vice president 
596, vi ce president 
597, secrtary of defense//na 
598, vice president 
600, vice president 
602, vice president 
605, vice president 
606, vice president 
608, vice president 
609, vice president 
611, vice president 
613, vice president 
614, VICE PRESIDENT 
615, VICE PRESIDENT 
617, vice president 
622, vice prs 
624, VICE PRESIDENT 
625, I DON'T KNOW 
627, VICE PRESIDNET 
629, VICE PRESIDENT 
630, VICE PRESIDENT 
631, VICE PRESIDENT 
632, VICE PRESIDENT 
633, NO CLUE//I HAVE NO CLUE AT ALL//STOP 
634, VICE PRESIDENT 
636, VICE PRESIDENT 
637, DON'T KNOW//I DON'T KNOW 
638, VICE PRESIDENT       
640, SENATOR 
641, vp 
642, vp 
643, vice president 
645, vp 
648, vp 
649, vp 
651, vp 
653, vp 
655, vp 
658, vice president 
659, defense 
660, vp 
661, senate office 
662, vice president 
664, vice president 
666, vice president 
667, vice president 
668," he sits over congress nad votes if theirs a tie, vice president too "
669, vice preident 
670, in the senate 
672, know the name ... 
673, vice president 
674, vice president 
675, vice president 
676, vice president 
679, vp 
680, vice president 
681, vice president 
682, vice president 
683, vice president 
684, vice president 
685, vice pres 
688, Vice President 
689, Vice President 
690, VICE PRESIDENT 
691, The Vice President 
692, Vice President 
693, Vice President 
694, Vice President 
695, Vice President 
698, Vice President 
699, Vice President 
700, Vice President 
701, Advisor to President 
704, Vice President 
706, vice president 
707, senator 
708, vice presidenth 
711, senate 
712, judge 
713, vice-president 
714, vice senator 
716, over the defense dept//NO 
718, vice president 
727, vice-president 
729, senate member 
733, vice president 
734, dk//no idea 
735, vice president 
736, aint' he the vice president? 
738, vice president 
739, vice president 
740, vice president 
741, vice president 
742, he is vice presdient 
743, vice president 
746, dk/ no idea 
747, vice president 
748, //vice president// 
749, vice pres 
750, vice pres 
751, I don't know 
752, vice Pres 
753, vice pres 
754, vice pres 
756, vice pres 
757, oh my god Idon't  know // he is in the cabainet  
758, vice pres of the us 
759, i don't know 
762, vice pres 
764, STATE SENATOR 
765, vice president 
766, I can't remember//no 
768, vice president 
769, vice president// 
774, vice president 
775, republican vp 
776, vice president// 
777, don't know//don't know who ur talking about 
779, Don't know//DK 
780, senator//vice president 
782, vice president 
783, over the army;the military 
784, Vice president 
785, I know the name but not office//can't think.Secretary of State 
786, Vice president 
787, republican vice president 
788, Vice president 
789, vice president 
790, Don't know he stilol has a role . I know he's behind Bust & a Republican but I don't know what he does now. I think he's in the Senate 
791, Secretary. What does he do??//Secretary of Defense 
793, in the senate 
797, Don't know./Vice President of the United States.// 
798," Can't think, don't know./I know the name, but can't think of the office right now.// "
800, I can't remember./no guesses.// 
801, Vice President.// 
803, Butler.// 
804," I don't know which office, but I've heard his name./No guess.// "
805, Not sure./Republican Senator.// 
806, Vice President of the United States.// 
807, Vice President of the United States.// 
809, Vice President of the United States.// 
810, Vice President 
812, vice president 
814, I don't know./I don't know.// 
815, VICE PRESENDENT// 
816, Congress// dont trust him/ 
819, vice president/ 
821, vice presdent 
823, dont know maybe tresury/ 
826, vice president 
830, vice president 
832, vice president 
833, //DON'T KNOW// 
834, //don't know//don't know 
835, //don't know//don't know 
836, military official 
837, //don't know//not sure 
838, senator 
840, vice president 
842, vice president 
846, vice president 
848, Congress//House of Representatives//I don't know// 
849, don't know// 
851, vice president 
852, vice president 
853, vice president 
855, vice president 
857, vice president 
858, vice president 
859, SENATOR//DON'T KNOW 
861, vice president 
862, advisor to president 
864, vice president 
865, VICE-PRESIDENT 
866, VICE-PRESIDENT 
867, VICE-PRESIDENT 
868, VICE-PRESIDENT 
876, VICE-PRESIDENT 
877, VICE-PRESIDENT 
880, // dont' know right now I cannot call the word 
882, vp 
883, vp 
888, vice president 
889," he is in the white house, he is over the us service//he is a good person, because his name is in the news// "
891, donot know//best quess// do not know 
892, vp 
894,  no idea//best guess//gov of az 
895, vp    
896, don't know//president assistant 
897," secretary, not sure "
898, do not know 
900, vice president 
902, representative 
903, //something in the whitehouse 
904, vp 
905, //house of rep 
906, vice president of the us 
907, vice president   
908, senator or governor? 
913, vp 
915, don't know/// 
916, do not know//best quess// do not know 
917, do not know at all//best guess//no best guess 
918, vp//the united states 
920, no idea 
921, can't think of it//best guess//rep or senate 
922, vice president 
923, vice president 
924, no sure//best guess//no 
925, donot know//best guess//finance   
926, vp 
927, vice president 
929, donot know//best guess// do not know 
931, //republician//dont know what he does// 
932, dont know//donot know 
934, <RF> 
935, vice president 
937, vice president 
939, vice president  
940, vice president 
941, vice president 
943, vice president  
945, vice president 
946, vice president 
948, vice president 
949, vice president 
954, vice president 
955, vice president 
956, VICE PRESIDENT 
958, vice president 
959, vice president 
960, vice president 
961," vice preseidnet, president of senate "
962, vp 
964, vp 
965, vp 
967, vp 
968, vp 
972, vice-president 
973, vice-president 
974, vice-president 
975, vice-president 
976, vice-president 
978, vice-presidents s 
979, vice-president 
980, vice-president 
982, VICE PRESIDENT 
983, vice pres 
985, vice pres 
986, vice president 
987, vice pres 
988, vice president 
989, vice president 
990, vice president 
991, i dont know// no// 
992, //vice president// 
994, vice president 
995, I dont remember//npo 
996, vice president 
998, dont know// crook// 
999, don't know 
1000, don't know 
1001, don't know 
1003, vp 
1006, vice president 
1008, vice president 
1009, congress 
1011, vice pres 
1012, don't know 
1013, dont know 
1014, vice president 
1015, vice pres 
1017, vice pres 
1018, defense 
1020, vice president 
1021, vice pres 
1022, vp 
1025, congress 
1027, secretary 
1029, govener 
1030, represenative 
1031, a good position 
1032, vp 
1036, vp 
1038, vp 
1039, vp 
1040, congress 
1046, dont know 
1047, I don't know. // no. 
1048, Vice president. 
1057, Vice president. 
1058, Vice president. 
1059, Vice president. 
1060, Vice president. 
1063, Vice president. 
1068, Vice president. 
1071, don't know. // no. 
1072, Vice president. 
1073, Vice President. 
1074, Vice president. 
1076, VP 
1077, VP 
1078, REPRESTATIVE 
1079, congress 
1080, dont know 
1081, dont know 
1082, VP 
1084, vp 
1085, VP 
1086, VP 
1087, advisor to president 
1088, tresury 
1089, vp 
1090, SENATE 
1091, VP 
1092, VP 
1093, house of rep. 
1095, vice pres 
1102, Vice President 
1104, Vice President 
1105, Secretary of State// 
1106, Vice President 
1107, // he's got to be a Senator 
1108, I don't know// don't know 
1109, Vice President 
1111, Vice President 
1114, Vice President 
1115, Vice President 
1118, // with the Armed Services// I don't know 
1119, vice president 
1120, Vice President 
1121, Vice President 
1122, vp 
1123, vice president 
1126, vice president 
1127, vice president 
1128, state rep 
1129, vice president 
1130, vice president 
1131, vice president 
1132, vice president 
1133, vice president 
1134, vice president 
1136, vice president 
1137, secretary of state 
1138, vice president 
1139, vice president 
1140, vice president 
1143, VICE PRESIDENT 
1144, vice presaideant. 
1147, vice president 
1148, vp 
1149, Vice President 
1150, //Vice President 
1151, dont know  
1152, house represenatives 
1153, Vice President 
1154, Vice President 
1155, vice president 
1156, Vice President 1 
1159, mayor 
1161, vp 
1162, senate 
1163, dont know 
1164, vp 
1168, vp 
1170, polotics 
1171, dont know 
1172, Vice President 
1173, vp 
1174, 1 vp 
1176, in government 
1179, vp 
1180, vp 
1182, dont know 
1184, vp 
1185, guess - Vice President 
1186, Vice President 
1189, VP 
1192," with Bush administration, not sure what he does "
1193, vice president 
1194, VP 
1195, vice president 
1197, vice president 
1201, dk/dk/no 
1204, vice president 
1205, vice president 
1207, vice president 
1208, dk/dk/no 
1209, house of representatives 
1210, vice president 
1211, vice president 
1213, dk/dk/no 
1216, vice president 
1218, dk/foreign affairs 
1219, vice president 
1220, vice president 
1221, vice president 
1227, republican 
1228, can't think of one//no 
1230, vice president//no 
1232, do not know this answer 
1234, vice president/no 
1238, vice president 
1240, vice president 
1242, vice president 
1245, vice president 
1246, vice president 
1249, vice president 
1251, vice president 
1252, //i know i've heard the name but i don;t know//by the time i get home from work the news is over//i don't know who he is//no 
1253, vice president 
1255, // vice president//no 
1256, vice president 
1257, vice president of the us 
1258, //i've heard that name but i don't have a clue who he is//no 
1259, vice president 
1260, //vice president//no 
1261, vice president 
1262, vice president 
1263, //vice presiddent//no 
1264, vice president 
1265, //vice president for a little while longer//no 
1267, vice president 
1268, vice president 
1269, vice president for the next few days 
1271, seat in the house of representatives 
1272, vice president 
1276, vice president 
1277, vice president 
1279, //vice president//no 
1280, vice president 
1281, vice president 
1283, dont have an answer 
1284, vice president 
1287, vice president 
1288, //vice president//no 
1290, don't know 
1292, vice president 
1294, vice president 
1295, sec. of state 
1297, he is the vice president//no 
1298, he is republican//I know what he does but I can not think right now//no 
1299, vice president//no 
1300, he is the vice president//no 
1302, he is our current vice president//belongs to the republican party//he worked for gas and oil companies before//if I am not mistaken he played a roll in reagons and bush sr adminstration//no 
1303, the vice president 
1306, vice prsident 
1307, vice president 
1308, vice president 
1309, vice president 
1310, vice president 
1311, vice president 
1312," ""vice president""// "
1313," ""vice presient""// "
1314," ""vice president""// "
1316," ""dont know and no idea""// "
1320, VICE PRESIDENT 
1323," ""dont know""// "
1324," ""vice president""// "
1325," ""vp""// "
1327," ""dont kn ow""// "
1328," ""vp""// "
1329, I DON'T KNOW//I DON'T KNOW//STOP 
1331," ""vp""// "
1334," ""dont know""// "
1336," ""congressman""// "
1337," ""dont know but have heard of him""// "
1338," ""vice president// "
1339," ""don't know//don't know//"" "
1343," ""don't know//"" "
1344," ""vice president//"" "
1345," ""vice president//"" "
1346, VICE PRESIDENT 
1349," ""don't know//vice president//"" "
1350," ""don't know//oh yes, vice president//"" "
1352, DON'T KNOW//DON'T KNOW//STOP 
1355, I DON'T KNOW//I DON'T KNOW//STOP 
1356," ""vice president//"" "
1358," ""vice president//"" "
1359," ""vice president//"" "
1361," ""don't know//"" "
1362," ""vice president//"" "
1364," ""vice president//"" "
1365," ""something in govt""// "
1366," ""I've heard the name , but don't know//I don't listen to that stuff//"" "
1367," ""dont know""// "
1368," ""vp""// "
1370," ""vice president//"" "
1374," ""dont know""// "
1375," ""vice president//"" "
1378, treasurer 
1382, vice president 
1383, vice president 
1384, vice president 
1385, senator 
1387, democrat 
1388, vice presidency 
1389, vice president 
1390, vice president 
1391, speaker of the house 
1392, <RF> 
1393, vice president 
1395, congress 
1398, vicew president 
1400, pentagon 
1401, vice president 
1402, vice president 
1403, secretary 
1405, vice president 
1406, vice president 
1408, vice president 
1409, don't know the name of his title//congressman//no 
1411, vice president 
1412, Vice President 
1414, vice president 
1415, // VICE PRESIDENT 
1416, vice president 
1421, vice president 
1423, he's still asst.vice president 
1424, Vice President 
1425," I think he's um um um, I know he's somebody in govenment.  the name is familiar to me he has something to do with a high position "
1426," El es el ""Vice Presidente"" "
1428, no lo reconosco 
1430, vice president 
1431, vice president 
1432, vice president 
1433, vice president 
1434, vice president 
1435, vice president 
1436, vice president 
1437, vice president 
1438, I have no idea 
1439, vice president 
1440, chairman of something 
1441, vice president 
1442, vice president 
1444, vice president 
1445, vice president 
1447, senate 
1448, departing vice president 
1455, vice president 
1459, vice president 
1460, senetor 
1461, vice president 
1462, sentor 
1463, secerty to defense 
1464, vice president 
1466, vice president 
1467, congress 
1468, sentor 
1471, vice president 
1472, vice president 
1474, //vice president 
1475, Vice President of the US 
1476, vice president 
1477, shotgun shell catcher//vice president 
1478, congress 
1481, vice president 
1482, //vice president 
1483, vice president 
1484, //vice president 
1485, vice president 
1486, vice president in charge of cutting thraots 
1490, vice president 
1491, vice-president 
1492, vice president 
1493, vice president 
1498, vice president 
1500, vice president 
1501, i don't know//i have no idea//no 
1502," i don't know//he could be vice president, he could be anybody//no "
1505, vice president 
1506, vice president 
1507," girl, my mind is gone...i don't know//vice president, yeah he do//no "
1508, vice president 
1509, vice president 
1510, vice president 
1512," ""somebody who is in a defense position//No"" "
1513, vicepresident//he is the most powerful vp in the history of US//No. 
1517, vice president 
1518, vice president 
1519, dont know//dont pay attention to politians//no 
1520, vice president 
1521, vice president 
1523, vice president 
1524, vice president 
1526, i don't know//i forgot//congressman?//senator?//no 
1529, vice president 
1535, vice president 
1536, trying to think what he does now - I'm thinking he's vice president (she had help) 
1539, dk//no 
1541, vice president 
1542, Vice President 
1544, Vice President 
1545, House speaker//no 
1547, JVice President 
1550, vice presiden 
1551, I know that one//offhand no 
1553, Vice President 
1554, vice president 
1555, Vice President 
1556, Vice President 
1557, Vice President 
1558, Vice President 
1559, A representative?//no 
1560, doesn't know//doesn't know//no 
1561, thinking he was the speaker of the house 
1562, Vice President 
1563, vice president 
1565, Vice President 
1567," Democrat, but not sure//no  "
1569," doesn't know//has no clue//has heard the name, but can't thnk of . . .//wait, is he the Vice President?//no "
1572, Vice President 
1574, Vice President 
1575, Vice President 
1576, doesn't know//doesn't have a best guess//no 
1577, Vice President 
1581, vice presdent 
1582, vp 
1583, vice president 
1584, vice president 
1585, republican 
1587, congressman 
1588, vice president of usa 
1589, vp 
1590, vice president 
1592, vp 
1593, vp 
1596, vp 
1598," no guess, no idea "
1600, vice presdent 
1601, vp 
1602, vp 
1603, house seat 
1608, vp 
1609, vp 
1610, vp 
1614," representative?//feels she should know it, but can't think of it//no "
1615, vice president 
1616, vice president 
1617, senator 
1621, i don't know//who is he 
1622, SENATE BUT I DON'T KNOW WHERE HE'S AT 
1623, vice president 
1624, secretary of state 
1625, is he in the senate//i'm not sure 
1627, vice president 
1628, vice president 
1629, representative//i don't know what he is/ he's just in the gov't in washington 
1630, i don't know 
1632, democrat//don't know 
1633, vice president 
1634, vice president 
1636, i can not tell you// your best guess// I dont know//NO 
1638, i don't know//don't know 
1639, vice president until Jan 19th//no 
1640, vice president//no 
1641, vice president 
1644, vice president 
1645, vp 
1646, VICE PRESIDENT 
1648, vice president//no 
1649, vice president// 
1652, was vice president 
1653, vice president 
1654, vice president 
1655, vice president who is really the man 
1656, vice president- bumble head 
1658, vice president 
1659, vice president 
1660, vice president 
1662, vice president 
1664, vice president 
1666, vice-president 
1667, outgoing vice-president 
1668, vice-pres 
1669, senator or something 
1670, vice-pres 
1672, vice-president 
1673," chief crook of current administration, he's VP of US "
1674,  vice president 
1675, VP 
1678, vice president 
1679, //senate// 
1682, vice president 
1685, senate 
1689, secretary of defense 
1692, vice president 
1694, vice president 
1696, vice president 
1697, vice president 
1701," vice-president, and in charge of senate "
1703, VICE PRES.//HEAD OF SENATE// 
1705, VICE PRES.// 
1706, VICE PRES.// 
1708, VICE PRESIDENT OF USA// 
1710, VICE PRES// 
1711," on his way out, was the vice president "
1714, i dont now// your best guess/ treasurer// 
1716, vice president right now 
1717, vice president 
1718, vice president 
1720, dont know him// i say a 3 for him 
1725, not sure//no 
1727, vice president 
1729, vice president 
1732, i have heard of him but I do not know which office// best guess// I have no idea 
1734, vice pres. 
1735, v pres. 
1736, v.pres. 
1738, d.k. 
1739, v. pres. 
1740, v. pres. 
1742, don't know 
1743, v. pres. 
1744, don't know 
1747, v. pres. 
1748, don't know  
1749, d.k. 
1750, vice president 
1752, d.k. 
1753, Vice Pres. 
1754, Vice Pres. 
1755, v. pres 
1756, no 
1758, Vice Pres. 
1759, d.k. 
1760, I don't know what he do. 
1762, don't know 
1763, d.k. 
1766, senator 
1767," He ran with Bush, Vice Pres. "
1771, Vice Pres. 
1772, Vice President 
1773, vice president 
1775, vice president 
1777, Vice President 
1778, vice president 
1779, Vice President 
1782, vice president 
1783, i have heard his nme but i dont know what he does he was something to the president. 
1784, i don't know // i cant comment because i dont know him.  
1785, he in the government 
1786, vice presidentb 
1788, vice president 
1789, works in the white house 
1790, vice president/ vice president on the way out the door. 
1792, //republican 
1793, <RF> 
1794, vice president 
1797, vice president 
1798, senator 
1801, govenor 
1802, vice president 
1804, trying to think//remember but can't think//no 
1805, i forget//don't know//no 
1808, vice president 
1810, secretary of defense 
1811, private employment 
1815, vice president 
1816, he's head of medicare 
1817, vice president 
1818, he's a representative too. 
1819, heard his name//don't know//no 
1821, vice president 
1822, republican//no 
1824, with Bush//vice president//no 
1825, vice president 
1826, don't know//no 
1828, congress 
1829, none 
1830, vice president 
1831, vice president 
1832, vice president 
1834, governor 
1835, really dk 
1836, no idea//no idea// 
1837, vice president of united states of america 
1838, vice president 
1840, vice president 
1841, he's vice president 
1843, he's vice presidnet of the u.s. 
1845, he's vice president;//no 
1847, vice president 
1849, vice president 
1850," vice president, I believe "
1852, dont know this either-wont guess-havenot a clue 
1853," higway robbery, vice president "
1854, vice president 
1857, vice president 
1859," isnt he chief of staff, not sure, mind is on current election//isnt he chief of foreign affairs//no "
1860, vice president 
1861, vice president 
1862, vice president 
1865, vice president 
1869, vice president 
1870, vice president 
1872, vice president  
1873, vice president 
1874, VICE PRESIDENT 
1876, vice president 
1879, military representative 
1880, vice president 
1881, dont know  
1882, SENATOR 
1883, VICE PRESIDENT 
1885, vice president 
1886, dont kinow 
1888, i dont know who he is  
1889, I DONT KNOW 
1890, i have no idea  
1893, she is a treasurer 
1894, dont know 
1898, dont know 
1899, vice president 
1900, vice president 
1901, politics i guess vice president 
1903, vice president 
1906, vice president 
1907, vice presideent 
1908, dont know 
1910, vice president 
1911, vice president 
1914, congressmanb 
1916, dont know 
1917, vice president 
1919, dont know 
1920, vice president 
1921, congress 
1922, vice president 
1923, VICE PRESIDENT 
1926, i dont know senator 
1927, is a senator 
1928, vice president 
1930, vice president 
1931, dont know what position 
1933, senate 
1934, vice president 
1935, vice president 
1936, he is the  i cant remember 
1937, VICE PRESIDENT 
1938, vice president 
1939, vice president 
1942, none 
1943, vice president 
1946, vice president 
1947, vice president 
1948, secretary of state 
1949, vice president 
1950, \\speaker of the house 
1955, vice president 
1956, vice president 
1957, Congress 
1958, vice president 
1961, Vice President 
1962, dont know 
1963, Vice President 
1964, I don't know. 
1967, vice pres. 
1968, don't kinow 
1970, vice pres. 
1971, senate person 
1972, legislater 
1973," has no idea, "
1974, vice president 
1975, I don't know 
1977, vice presi8dent 
1978, does not really know 
1981, Congress 
1982, Vice President 
1983, Vice President 
1984, Vice-president 
1986, in government 
1987, Vice President 
1989, Vice President 
1990, Vice President 
1991, vice president 
1992, Vice President 
1993, vice president 
1997, vp 
1998, vice president 
1999, retired vice president 
2000, vice pres 
2002, vice president 
2004, vp 
2006, republican//vice president// 
2007, dk;//don't remember; memory loss condition// 
2009, VICE PRESIDENT 
2010, VICE PRESIDNET 
2011, He is the vice-president 
2013, vice president 
2014, vice president 
2015, vice president 
2017," I just hear about him, but no, I don't know what position he holds.//no "
2018, yes.  secretary of state.// vice president.// 
2019, vice president 
2020, I don't know.  //Vice president// 
2021, He is the vice-president. 
2024, vice president 
2026, VICE PRESIDENT 
2028, no.//vice president 
2029, VICE-PRESIDENT 
2030, vice president 
2032, DON'T KNOW//DON'T KNOW//STOP 
2034, vice president 
2036, //HOUSE OF REPRESENTATIVES//DON'T KNOW// 
2037, no.//vice president.// no. 
2038, no  //camara del congreso.//vice presidente 
2040, VICE-PRESIDENT 
2041, VICE-PRESIDENT//RECOGNIZE THE NAME// 
2043, no.//vice president 
2044, CONGRESS//DON'T KNOW 
2045, vice president 
2046, JUDGE//DON'T REALLY KNOW 
2048, VICE PRESIDENT  
2049," He has been Vice President, (on his way out) "
2050, He is the vice president. //none// 
2052, r:  she is thinking.... I know he has something to do w/congress FI:  do you know if hold a specific office? R:  no... just something to do with congress. /none// NOTE:  R was abled to recall who this person after I asked her about John Roberts R:  He is the Vice-President //none//  
2054, R: he assists president Bush// FI:  could you try to remember his title?// R:  Vice-President// None// 
2055, THE VICE PRESIDENT 
2056," i do not remember, any idea> R:  No. //none// "
2057, //recognize the name but do not know what he does.  I think I am too tired// 
2058, I don't know.  (mumbles something) R:  any idea? fi: DON'T KNOW HIM... 
2061," do not know who he is//I have heard of him, but right of the bat, I am running a blank//none "
2063," r:  i guess, mmmmmm he is a democrat fi:  anything else you may know of him? R:  nO //NONE// "
2066," R:  I think is the vice president, I don't know //none// "
2067," R:  he is in the House of Representatives, I think. //none// "
2068, R:  I do not know the name FI:  any idea? R:  I do not recognize the name //none// 
2069, R:  I do not know FI:  any idea who he might be? R:  No. //none// 
2070, //vice president//none 
2072," R:  yes FI:  what doe he do? R:  I know he works in the Congress, but cannot recall exactly what he does. //none// "
2074, R:  don't know. FI:  Any idea who Dick Chaney is? R:  no //none// 
2077, vice president 
2082, R. never heard about  dick cheney. 
2083, vice president. 
2085, R thinks cheney is a military man 
2088, vice president. 
2090, vice president. 
2091, vice president 
2092, vice president 
2097, R said republican 
2100, not sure//no guess 
2102, i dk//i hv no idea 
2103, vice president 
2106, dk//no guess 
2107," i have heard of him but i dont know//pues no se, es del gobierno, no? "
2109, vice president 
2110, vice president 
2112, vice president and president of halliburton 
2113, vice president 
2114, dk//dk 
2115, i went blank//i have no idea 
2117, i have heard the name but i wouldnt know//sounds familiar//no 
2118, i cant remember//vice president 
2119, i dont know him either//i dont know 
2120, dk//secretary also 
2121, vice president 
2123, vice president 
2124, dk//cant think of it 
2128, DONT KNOW 
2131, // // doing good in his job but i do not know// 
2132, do not remember him 
2133, //chairman// 
2136, nothing.i do not know who he is 
2137, vice president 
2141, sorry//i do not know who he is// 
2143, vice president 
2144, vice president 
2148, //forgot his position// 
2150, //i dont know him either// 
2151, //he is vice president// 
2152, //i dont him// 
2153, //I DONT KNOW// 
2154, //i dont know him right now but i have heard him// 
2155, //i dont know// 
2157, //i dont know him as to my mind it does not ring a bell// 
2158, he is vice president// 
2159, //i dont know// 
2160, //i dont know who he is// 
2161, //i dont know him// 
2162, //DOES NOT KNOW WHO HE IS// 
2163, //I HAVE HEARD HIM BUT I DONT KNOW WHAT POSITION HE HAS// 
2167, //i dont know him// 
2168, //i dont know him// 
2170, vice pres.  
2174, vice prs. 
2176, vice pres. 
2177, the vice pres. 
2178, senator 
2179, vice pres.  
2180, vice pres. 
2181, vice pres.  
2182, vice pres.  
2183, vice pres. 
2184, vice president 
2189, vice president 
2190, dk//shot somebody// 
2191, dk//no idea// 
2192," dk//i've heard of him, but that's about it.// "
2193, dk//governor or pres 
2199, vice pres 
2200, sect. of defense  
2201, causes trouble// 
2202, vice pres of the us 
2203, vice pres 
2205, vice pres.  
2206, vice pres. of the u.s. 
2211, vice pres 
2212, vice pres//none 
2213, vice pres.  
2215,"  congress isnt he?... oh, he's vp, the only reason i rem is bec he shot someone while hunting "
2219, vp 
2220," no, i d rem that either //  no, dont rem, i didnt like him anyway & dont pay much attn to him "
2221, vp 
2222, hear his name a lot but DK wh he does // no guess 
2224, vp 
2227," dk // no guess, know but dk job "
2229, dk // dk 
2230," vp, he's a jerk, dont give him a gun "
2234, vp 
2235, vp 
2236, vp & shooting peo in the face 
2237, //he is vice president// 
2240, VICE PRESIDENT 
2242, dk // really dk 
2243, vp 
2245, senate but i dont know what he is now//he might retire//no 
2246, i have no clue//i dont know//n0 
2247, //no guess//no 
2248, vice president 
2249, // i really dont know//no 
2251, vice president 
2252, i dont know//no 
2254, vice president 
2256, vice president 
2257, vice president 
2258, //cant come up with it//no 
2259, she know the name but does not know what he does. '' don't may much attention to all that stuff''//none 
2261, vice president 
2263, has seen him on tv but does not know what office he holds//no 
2265, vp 
2266, r does not know him// he has heard of him// 
2267, vice president. 
2268, vice president. 
2270, don't know him//no guess. 
2271, vice president 
2272, vice president 
2274, vice president 
2278, vice president. 
2279, congressman 
2280, vice president 
2282, vice president 
2283, vice president 
2285, no idea//no guess 
2286, dont know??g 
2287, dk// (no guess) 
2288, vice president 
2289, vice presidency 
2290, vice president 
2291, vice president 
2293, vice president 
2294, vice president duck/human hunter 
2296, vice president 
