caseID,verbatim
106,cause terror
107,"Send a message to this government, i feel its a form of retaliation to this government."
112,intimidation regarding power of what country has more power over other countries.Power struggle between countries.
113,"They werent accomplishing anything, they were destroying the buildings because they dont like anyone here in the United States."
114,Pose a danger to the united States
122,i think they were just trying to-it was more for publiclity/i think they were just trying to demonstrate what they were capable of doing/
124,notarity - they were calling attention to themselves and their organization and beliefs. /a protest if you will/
126,they each wanted forty virgins
132,to get attention to their cause.
135,strike fear in america
139,disrupt the u.s. ecomony.  they were fulfilling their muslim beleif the we are the infedels.  they believe they should be rulling the earth.
150,disrupt the economy
152,killing of innocent lives and causing economic harm
155,trying to prove that we were weak and defensless to what they plan on doing to us.
160,they were try to scare american people and take down our goverment
163,no ideal
165,to fear them
166,fear-they were trying to demonstrate their power.let americans know that they are not safe. we are living in a false sense of security. Also showed they are very smart people by their choice of actions.
167,"they were just out to get us, i don't know exactly why, trying to kill alot of people"
169,dk
173,called the atention of the a USA to leave his people in peace
175,to let the world know that the US is not the leader and not the strongest country in the world. we have a complacency in our power and think that no one can humble us
177,compromise the security of the US//no
178,killing Americans because they hate them//their religion//they are jealous of American//no
180,trying to hurt the great satan where it hurts
181,attempt to overthrow the gov't
183,"trying to , it hink it was a tool to recruit more peole and to start a war, i think they wanted to start a war, most people know that the bush's had ties with alquaida and the saudia arabia, and i think something went wrong, i still don't understand why g bush flew back bin laden relatives back to the middle east that were living in america, i believe it is alot more than what we know//we used to sell them weapons, the waspons they have were from us , the first pres bush was actually, i wouldn't say friends but associates of each other, i beleive the gwbush, the small bush, wanted to finish what the older bush started, i think there is so much more that we don't know about, i think that is why we never found wmd's and still haven't caugght bin ladin, i also think oil had something to do with it"
185,power
188,i believe our administration allowed the them to enter our airspace and strike us and their motive would be a reaction to US involvement in other countries.
189,call attention to their cause
190,"just to attack and destroy a well known building, to hurt the us basically , to see what // to see how powerful they really are, // by they you mean the terrorists? yes//no"
197,atack the us goverment
198,"trying to cause chaos in the US, economic chaos, with the world trade center, and fear, they hate our western style culture, our democracy, our vlaues, our freedoms, they are scared we are going to put our values on them regarding women's rights, they think we are being imperialsistic, influencing the middle east, they didn't think we would retaliate, they thought we were w weak nation with no resolve to hit them back, but we did have the resolv eto fight back, its a reliously based war"
199,"chaois/dividing america, causing turmiol within the givenment and the people"
200,I think they were to show George W.  Bush personally how honorable he was in foreign affairs and the backing of Israel and targeting him personaaloy.
202,i think this goes back to biblical days and i think it coes back down to muslims vs chroistians and our way of living and it coes down to biblical beliefs
204,"i tink it was a couple of things they wanted to kill american, they wanted to prove a point that they could evade our territory and i think they wanted to cripple us financially/ao"
205,they wanted to destroy our economy//and carry out a religious war against western civilization//they wanted to punish america for being involved in middle eastern affairs//no
206,destruir el gobierno//cause terror//no
208,"i think they were trying to prove to us what they could do otherwordshow vulnerable we really are to their attacks, they came right in and created havoc look how many people lost their lives and they told us they were going to do this and that and then they did it, they caught us completily off guard//no"
211,they were trying to kill people and destroy the financial center/ao/no
213,make people fear them
214,"it was a wrong action by the terrorists against the US, because people from around the world were killed in this action, if we have any problem we can solve it by sitting and talking. after the attack, the US govt attacked Afghanistan"
219,stupidity//
220,Tryiung to give a message/// That they are crazy and willing to kill people//No
221,intear fear in american
222,"THEY ARE CRAZY, SHOW THEY ARE ETTER THAN THE US, AND WAISER, // THE STUPED, //"
229,querian derrotar al presidente// hacerles saber que no esta bien que se metan con ellos//
232,DISRUP ARE WAY OF LIFE//
233,they just wanted to get our attention
234,trying to bring us to our knees
241,I have no idea// maybe a point or scare people
242,Pain// Fundamental isuues//stop the American ideals// they wanted us to cry and suffer// No
246,Trying to show American people their views
247,SCARE THE SHIT OUT OF US// THAT WE ARE NOT UNTOUCHABLE//NO
248,"Cause kaos, panic in the Western World// sending a message// quite vulernabale and out of their affairs in The Middle East// act of war to some degree// no"
250,They were trying to put fear towards our freedom//no
254,"give us a message that we can be touch, we not untouchable"
255,"oh my, well probably trying to cause a breakdown in this country"
257,to make a statement against the actions and ideologies of America
258,they were trying to get baqck at Bush's father from when we went to Iran before and to try to tear down our stock market. When we stopped financing Bin Laden for the war in Afghanistan against Russia
259,to scare the united states and that we are not untouchable
261,"scare the american people and they didnt want the americans in their country, wanted us to leave them alone"
263,"no idea, show their power probably trying to show that they were disappointed with the US government"
266,"SOMETHING STUPID, TO TAKE OVER THE WORLD i GUESS OR DESTROY PART OF THE WORLD"
268,"to scare us, trying to make us think they have more power over us than they do"
271,"by hitting the world trade center disrupt our economy, by hitting the pentagon, destroy our military.  other than that, just kill people"
273,"revenge against US government,"
276,they wanted to prove how vulnerable america was.  and to show by doing that to show that they could make a difference.  they believed they could bring down our entire economy by crashing those planes into those buildings but they were wrong.  they are just thugs masquerading as terrorists to gain respect and notoriety for themselves.  and it worked to a certain extent.  but their stated goals will never be met.
277,political statement  political awareness and chaos//no
278,possibly it was to help free some of their counterparts in prison in this country//no
280,they did what they planned to do  send america in depression//no
281,to bring down american power//revenge//to create world chaos// to terrorize the world//destruction of capitalism//exert moral beliefs//no
282,they were trying to create fear to bring attention to their case//n
284,exude power over the united states because it was weak at that time
287,strike fear in Americans  deal a blow to our financial systems//no
288,"they were trying to make a point that they don't like the US  they don't agree with our tactics the way we do things  they want us to stay out of their countries.  a lot of them are kind of radical too.  it's kind of a scare tactic.  this goes on every day in our country, it can happen in your country too.  it was more to scare the US  we aren't all high and mighty in this country.  the terrorists were trying to tell us that the US is not as powerful as we try to be.//they don't want us interfering in the way things are done in their country.  they want us to stay out of it.//no"
289,remind us that our foreign policy can have strongly negative consequences for us.  essentially they were expressing ager with our foreign policy.//no
291,bring down the united states  our value system  our religious system// trying to force their religious values on us.  christians against muslims like they did back in the crusades.//  religious persecution.  their way is better than our system is.// no
292,trying to let us know that we are not invincible//trying to get our attention for something and they managed to do this// i honestly don't know if terrorists did that part of me thinks our own government did that to get the war going. to make money selling our weapons in the middle east to use against our own people//no
294,revenge//using an extreme and violent act to bring attention to their beliefs and views about american political action and culture//no
296,"to show how powerful that could be, for america to take notice"
301,to show that the hate americans
302,"to take away world freedom, freedom choice, freedom of speech, and religious choice."
303,to tell us to get out of there business in a sense
305,"ruinning the united states, breaking us down financially, it is there main place for business with the US. It is hard for them to have there businesses the trading and have there business go out at the same time."
307,just to let us know that we were not untouchable than we think.
310,they wanted to get noticed and they wanted to scare the world
311,"the economic melt down, to destroy the united states"
318,to get rid of us
321,"they might have been trying to tell the US to get out of there country and leave them alone, what ever you do here we can do it hear in the US run your own country, You are the united states not the ruler of the whole world."
323,scaring people//no
324,two terrorize the united states
325,scare americans
328,stiffle american government and military power
329,haven't got the slitest idea
333,attack the united states//fear//topple the government//take down the evil u.s.
336,fear and a large amount of casualities
337,the economic down fall of the united states
339,scare people
340,hurt as many people as possible//to frighten us to get out of their land
341,instill fear
343,Disrupt the us eCONOMY// pROVE THAT NO ONE IN us IS SAFE//tHAT THERE IS NOTHING THE gOVERNMENT COULD DO ABOUT IT// no
345,trying to prove in their own minds that they were a force to content with.
350,kill as many americans and scare as many americans as they possibly could
353,wanted to make point they could harm americans//no
355,shatter notion america is untouchable//scare people//no
357,send message we are not safe reguardless how safe we feel/make us uncomfortable and we acn be reached at home to//no
358,"back at the government, didn't have one person singled out//no"
360,"terror, fear, vengeance, disapproval of our way of life, revenge for our type of government, religious motivation, muslim vs christian phylosophy, indoctrination//no"
364,fear//no
365,//no
366,fear//distruction//no
367,fear
373,take us down
375,"they just wanted to kill people ""//"" they wanted to show their distain for capitolism"
376,put fear in the people of the u.s.
377,kill as many people as possible
378,getting us to start a war.
381,start a war
383,"try to make a statement,""//"" they are expressing thier contempt for this country'"
387,to kill the poor people inside
388,to hurt people and u.s. in general
391,trying to start a war
392,"revenge for helping Iraq with the Russians, for leaving them stranded"
393,they were trying to get even with the u. s.
394,"raise awareness of their cause, which is to make the world aware of the U.S. vulnerability"
396,showing that they are more powerful
398,disrupt america//no
401,showing their disapproval on the biggest stage they could find and demonstrating their power and abilities//no
403,scare us
404,to kill people//no
405,"financial hit, weaken us economically//no"
408,"ruin economic stability of our gov/our economy//hate americans//intimidate us, extreme to hit economic basis, military hit//no"
412,spread terror make people afraid//no
413,"get back at us for being involved in everyone's business//show of force, let us know we are not super power, bring ego down a notch//no"
415,"trying to kill off the big dogs so they could take over//just to prove a point that athey could do it and get away with it, because they are stupid?//"
417,killing a lot of people to get a point across//no
418,trying to get back at the government//
421,"they all wanted 82 virgins, I think they wanted to say, hey look at me, take me seriously, you think youre invulerable but you're not//no"
422,i DON'T KNOW//i DON'T KNOW
425,striking fear//making themselves known//hurting America and following their religion
426,I think they were trying to put frear into the american public and to destroy our economy//to kill as many americans as they could
428,just  to destabilize our country//invoke terror//
430,to send a message about their beliefs//maybe trying to make people realize that America is not untouchable//
432,"I think they were declaring war on the United States, Muslims, the way they think, I think they wre delaring war against the Christian world.  We jsut haven't grasped it, we don't understand that the war is on"
435,"probalby scaring the hell out of us, they weren't alive long enough to tell us what they wanted//possibly to make a statement against the US, but what, we never heard//against the world trade commision is what I heard,//no"
438,"I guess they wre trying to take over the US, I'm not sure"
439,"I think they did it because they didn't want the us government having anything to do with their country//trying to make a statement to the US government like don't mess with us because we're not afrain, trying to tell the US government that they're willing to do anytinhg to show the government that they can beat the US govrnment//"
441,"to get back at the Americans as a country//I think they felt that the Americans had done an injustice to them, and to get revenge//I know they put fear into the country, but I don't know if that is what they were trying to accomplish, they were trying to kill as many people as possible//"
449,trying to make a statement about how they were not happy with the US and trying to stir up some kind of controveersy or conflict so we would get into a confrontation with them//no
450,"they were trying to make a statement//about how vulerable america can be and that we can't always get everything right, and obviously different views too//"
453,"to kill as many people as possible, and to effect negatively our economy. to instill fear in the citizens of the United States.  To create an animosity towards the US by showing citizens that terrorists can effect our society."
458,i'm not sure.
460,They wanted to destroy everything and start a war.
461,Terror against the United States.//no
462,"trying to commit an act of bombing on us soil on a large scale, this has not been forgotten\\no"
463,to get mor attention for things they want for their country//no
464,"other than killing a large number of people, they were trying to prove that america is vulnerable to being attacked."
467,to show that the US is vulnerable.//and to show they're hatred towards the US.//no.
470,"they're trying to scare everybody, so that they can gain power over us.//no"
471,"trying to scare the US, that they could be beat like other countries could.//that countries like Iran most of them are Muslims, and they hate white people they want to destroy them all.//no"
472,"they just didn't like us, not because of what we stood for, they just don't like us. alot of americans go over there and they're very arrogant."
473,"i think mostly they were trying to be heard, but that was the wrong to do, but i guess those people are crazy.//they were trying to prove something, that the middle east was not treated fairly.//no"
475,"they were trying to let us know that we're not untouchable, that they can attack us on our own soil.//no"
477,"trying to get the money, and trying to control our country.//no"
480,"I think they're just trying to get George Bush, because of what he did.  Because of the war."
482,"they want attention, to be noticed"
484,to use civilians in u.s. to prove a point
485,frighten and intimidate
492,to gain respect for their countries & keep the US out of their business
493,i never understood what
495,frighten us to death
500,R does not know (does not want to do this)
501,KILL & ROB THEM
503,SCREW THE us ECONOMY AND KIILL AMERICANS
505,THEY  WERE CRAZY//TRYING TO MAKE US BELIEVE WHAT THEY BELIEVE (COMMUNISTS)//THEY WERE TRYING TO FORCE US TO THEIR WAY OF THINKING
506,trying to start a war
508,get back at Bush
513,doesn't know
515,THEY WANTED TO HUMILLIATE THE AMERICANS//LOOKING FOR REVENGE//COBRANDO CUENTAS//STOP
516,TO GET FEAR TO THE AMERICAN PEOPLE//STOP
519,TRYING TO KILL US CITIZENS AND TRYING TO SCARE US//TRYING TO DEVALUE OUR SYSTEM AS A DEMOCRACY//MAYBE EVEN TRYING TO WARN US//STOP
521,I DON'T KNOW HOW TO ANSWER TO THAT//THEY DID IT JUST TO...//SHOW... I DON'T KNOW//STOP
523,"KILL AS MANY AMERICANS AS POSSIBLE//SEND A MESSAGE TO THE IMPERIALISTIC REGIME CALLED THE USA, THAT THEY WILL FIGHT YOU TO THE END//STOP"
524,THEIR STRENGTH// THEY WANTED TO DEFEAT AMERICA// THEY ARE ALL INSANE// I HOPE WE CAN GET OUT OF THERE// I THINK WE'VE BEEN THERE LONG ENOUGH//STOP
528,"tell us that a war is on, creating war."
529,instill fear and they did that.
530,send a meassage of fear and how war feels when it is on your doorstep. America done  done war at other countries but never on america's land.
534,warning of what was to come//no
539,to hurt uss//no
540,making americans afraid
543,"the terrorists have less fear of death, value life less. feel they would die for what they believe but doesnt know what they believe."
544,too show the amircana poeople what they could do tous for the hater of the us //no
547,"cause death, meyam, economic and social destuction of the US"
548,"send us a message to let us know that they can be a threat, not to overlook them."
553,"to warn them that they were stronger than we thouht, and they wanted to show us how easy it was to get to us."
554,trying send a message that the other part of the world has the power to gain control. its all about control.
555,show power and control//no
556,"I think there is a correlation between telephone no. 911 and the date. That's why they did it on 9/11, they really thought it through//no"
557,"trying to scare americans and try to take over our ciutnrty, they dont like the way we run our country."
565,they were tellin us they was here and trying to start a war
566,i would say to hurt the us
568,to kill the um infdell
569,kill amaericans
570,they wantend to be notice wantend to seem power// they wantend infiules  no
571,"thin to kill peopl,e"
573,to get attastiuon
574,you know I really don't i think they were tring to tell us they we are
575,to place faer in the hearts of amicania
582,destroy the government tdestroy the us//
583,i think they were tryingt to bring america down// they might have been trying to take over i dont know
586,they were trying to accomplish the mission to get us back I remember we went over there and did someithing to them first Busch did somthing
587,send a message to the US to quit meddlaing in their affairs
589,obviously to disrupt our way of living our security and all that good stuff
591,just kill people kill americanss
592,to make the US back off
593,destroy our way of freedom
595,they are all idiots that they could get the americans it doesnt matter to me  to make the white people to wake up im sorry about it i dont care they otta be hung
600,create chaos in us an money markets//na
602,"fear, // na"
603,the most devastating day of my life... they were thrying to prove that they couldnt sb stopped that they could infiltrate us and that they could hurt us and they did
605,they ere trying to shut the un down they went after our hub
606,"I think the  twin towers had something to do with fuisness, so they tried to mess with that I think they wree tryingt to make astatement about out important buildings and I think they would ve tried to take out the white house next trying to make a statement that they could hit our imprtant building and get us in wher thier is money."
607,can do what ever they want//na
608,trying to killas many americans as they could to send a message
611,call attention vengance
615,I DON'T KNOW//THEY HAD A DEATH WISH//THEY ARE CRAZY//STOP
616,to destroy
617,<RF>
622,create a panic i htis counryt to paralyze it
623,the destruction of the usa
624,SCARE AND WEAKEN THE GOVERNMENT//STOP
625,WAR//RELIGION//STOP
626,SCARE THE POPULATION//RELIGIOUS HATRED OR SOMETHING LIKE THAT// THEY WANT TO CONVERT US TO MUSLIMS FORCEFULLY//CREATE PANIC//DESTROY THE ECONOMIC EMPIRE//STOP
627,BASICALLY TO BRING US DOWN//SELF GLORIFICATION FOR THEM//STOP
629,COMMUNICATION//PIST OFF AT US//COMMUNICATING ANGER AND FRUSTRATION//AGAINST THE US GOVERNMENT//STOP
630,REVENGE//ANGER//HATRED// RELEASE OF DIABOLICAL FURY// A RELEASE OF INJUSTICE AND UNFAIRNESS// AND A RELEASE OF REVENGE TOWARDS THE WRONG PEOPLE//STOP
631,TO PUT FEAR//TO KILL PEOPLE//THEY ALSO MESSED UP THE STOCK MARKET TRYING TO MESS WITH AMERICAN LIFE//STOP
634,PROVE THAT THEY ARE  BETTER THEN US//STOP
638,"DESTROY THE ECONOMY OF THIS COUNTRY//REVENGE TOWARDS THE USA//BECAUSE OF THE POWER THAT THE USA HAS, MAYBE THEY FELT SOME ENVY//ALSO HATRED//RENCOR//STOP"
643,"not sure , show we weren't invunerable"
644,get control of this country
645,create uncertainty in american people//no
648,wanted to prove that they could do what they want at anytime.  Kill us
652,"gov knew it was coming didn't do a good job, made it harder to get in//na"
653,trying to get our attention
657,to show how powerful we think we are but we're not
659,theft
660,kill as many us citizens as possiable
664,acting out hatred of US
665,trying to deastroy the economy
668,they wree testing the new president// hope it would cause government reform
672,Make a statement that we arent so bad we can take you out we are so tough but they wanted to show us that they could take us uot
673,dont know what they wre trying a scare tactic part of their believe that they can attimmidate cause probelms dont really understand their ment al state is wierds
674,to become famouse in their religouse beliefs in bringing down the us
675,"the demise of the united states many things,"
676,i think they were being terroricsts and try to scare us to get us to do things they wasnt us to do like isreal lstay ou of it bout fear and pressure on us to scare us leave the middle east alone All they did was make the problem worse
680,foment fear and disorder in the us
682,total control of thier beliefs total world control of thier beliefs toal rule it all
683,trying to bring us down a notch almost like showing off that they could make a dent in the greatest nation evn though they are nothing alQuida is nothing really no big militray troops//s
686,attack the US
689,"War on capitalism and pushing religious ways, Muslum ways."
691,Fear////in American citizens///that's about it
692,"Killing people, trying to destroy our nation, our country"
693,"To make the United States aware of their country and their presence in the world.,"
694,Distabilization of our society
697,"Due to Bush's father started this years ago and wanted to continue this during his presidency.///He had this thing with Ben Laden, he did not like how his father was treated by him////did this for revenge for his father's actions"
698,Fear in America///to prove a point that they could disrupt the American people///economic disaster and mayham
700,Terrorizing the United States
702,"TRYING TO PROMOTE FEAR, AND MAKE A STATEMENT IS VOLUNERABLE TO ATTACK AND TRY TO DAMAGE OUR ECONOMY AND GOVERNMENT BY SELECTION OF THEIR TARGETS"
705,"trying to start a war with us, trying to destroy america leaders, businessess// anything else// NO"
707,awareness\\ anything else\\ that's it
708,trying to make more people upset and angry because we are the richest country in the world.// anything else// NO
709,"i guess, to try to prove a point// anything else// no"
710,deciviization of the economy of the country
712,trying to defeat the US// anything else// I think they were concentration on trying to start a problem; a war//
713,kill americans
714,give us a warning about leaving them alone
715,cripple the financial structure of america
720,trying to scare America
721,make a statement of their prowess and provoke u.s.
727,put fear in our hearts
732,well they were trying to distroy the government
735,let us know that we are vaurnable I suppose and they did a good job of ti
738,scaring people//thats it
739,send us a message that they are not scared of the US
740,I think they were trying to kill as many ppl as they could and show their hatred for the US//no
742,//they were trying to kill us// idk
743,trying to cause confusing lack of security and fear// making a statement//no
744,power//no
749,atention//that party much some it up//no
750,to scrae the us//no
751,tryin to prove  that they could take on the bull and they are only a mouse // and to start a war//no
752,i think they wrer tryein to show us they was in contont
753,//i think they was trying the let the us know that they are not as storng as they think there are//no
754,to kill amiacans
756,they were thinking the could take over the gov they had a fluse consepsion of the gov and they thought that the gov was just a bliulding //they thought the the target was was the money anhd power was and that we have gov all the way down to elem school    // no
758,to take over the world a world take over
759,i don't know// no
760,i think they were trying to show us that they are very strong and if we are not on our toes that csn destroy us/npo
761,to show that they could get to us if they wantend to//no
764,//to destroy the nations//
765,they saying you are not as powerful as you think you are; you can not have this oil// anything else// NO
766,I don't//no
767,I guess the wanted to scare the us.//no
768,death
770,don't know
772,Trying to take over America
774,i have no idea//whoever they had the problem with why would they kill innocent people. Why didn't they go to the source.
777,don't know//really don't know why they did that
778,kill us//no
779,To show that they could do it
780,Fear;Get American people to be afraid
781,Get the government's attention & let them know they're serious about their issues
782,Um mainly I think it was a cry for attention basically them not allowing themselves to be ignored.//That's all
785,to show how easy it is to break our defense.
788,To bring recognition to their cause
790,"I don't know, I think they were trying to convey to us what an incompetent president we have & that he's really not doing what he should."
793,I have no idea//no
795,Destroy the United States./They want to take over./Destroy our economy.//
798,Sending a message.//
799,Trying to take over the world.//
800,Trying to get attention./You should not assume people know.//
801,I think they were trying to kill people./They were trying to accomplish mass murder.//
804,"Trying to destroy our country, and the records of our country.//"
806,They were trying to take over the U.S. and put a lot of fear into everyone.//
807,That it could be done.//
809,They were trying to disrupt our society and throw fear into our way of life.//
810,"I have no idea, except just to cause utter chaos in the U.S., and bring the government down.//"
812,they were trying to show us that we are not as save as we thoughwe were/
814,They were trying to give us a warning.//
818,Just to kill Americans.//
819,hurt our economy/
821,they wre trying to destroy america/
822,Attack America.//
823,wanted our attention/
826,they did it because the US was meddling in our countries over oil issues
827,wanted the US to tend to their business and stop trying to create a division in their country
829,they were trying to send a clear message about the US sticking there nose into other countries affairs
830,I think the terrorist created this issue to distract from the real issue to take over the banks and destroy documentation
832,destroy our economy and put fear into the heart of americans that we are not safe and let the world know that we are vulnerable and lack of intelligents and caught us sleeping at the wheel and caugth us in the middle of a transition period between presidents.
833,hurting the government and the economy
837,the attention from the U.S. that they mean business and we can't stop them
838,don't have a clue not sure why someone would want to run themselves into a building
839,trying to put fear in the U.S.
842,to show their power and ability toward the U.S.
843,they were trying to hurt the US financially
845,they were going after our economy and the way if would have and effect on our economy
851,mess up the econemy and kill americans
852,to the scare the americans and make us feel we are vunerable`
854,<DK>
857,shoe they were capable of getting past the u.s. military `
858,show that america can be defeated
861,wanted to show us they could do it wanted to instill fear
862,expose our vunerabity
864,spread fear
865,"THEY WERE TRYING TO JACK WITH OUR ECONOMY, TO MESS WITH OUR MILITARY, AND TO TRY AND DESTROY THE WHITE HOUSE//NO"
867,TERROR//NO
868,"THEY WERE TRYING TO PROVE THAT THEY COULD HURT THE UNITED STATES, THAT WE ARE NOT ALL POWERFUL.//NO"
870,JUST TO SHOW US THEY CAN DO IT EASILY//NO
871,"TO DEMONSTRATE THE U.S. WAS NOT INVINCIBLE, TO CREATE ECONOMIC HAVOC, AND TO ANNOUCE THE ARRIVAL ON THE WORLD SCENE AS EXTREMISTS.//NO"
873,TRYING TO SEND A MESSAGE TO THE US TO PUNISH US BECAUSE THEY THINK WE ARE EVIL//THERE WAS NO GOOD REASON TO DO WHAT THEY DID//PART OF IT WAS A RELIGIOUS MESSAGE//ANGRY AT THE U.S. FOR VARIOUS REASONS THAT I DON'T UNDERSTAND//NO
876,THEY THOUGHT IT WOULD KEEP US OUT OF THEIR COUNTRIES.//IT WAS A DIRECT AFFRONT TO OUR GOVERNMENT AND NOT AGAINST OUR PEOPLE.//NO
877,TO BRING DOWN THE U.S.//THAT WE WOULD NOT BE AS STRONG A SOCIETY AS WE ARE//TO HURT US FINANCIALLY//TO BRING FEAR//TO TAKE AWAY OUR FREEDOM//NO
881,"tying to take control of our country, the UNIited States//all becasue of hatred and sin not enough love between people"
884,<DK>
885,I have no idea
891,to take controll of powers//that is it
892,"showing the united states people, they are too trusting and allowing too many people in,that they really did not know// and trained the terriorist // that is all"
893,send a message out that they are powerful and can do what they want to do//that is all
894,I have no earthly idea
895,"trying to hurt the people of the United states, becasue they did not like what the United States stands for , they tried to destroy the United States because of the us freedom freedom of speech, freedom in the way we live, and anything they could do to hurt us they tried to do// nothing else"
896,I think they the terrorist were upset about the oil prices//
898,to get attention//nothing else
900,I have never figured that out
901,they were trying to be in controll// they wanted to send message to United States that they could take over if we did not try to stop them//that is all
904,"trying to hurt the united states, tying to punish us for taking their oil//nothing else"
905,"I dont know, wanted to kill a lot of people//they had to be crazy//nothing else"
906,donot know
907,"they hurt a lot of people, a lot of people got killed//that is it"
908,tell us to stay out of their business/that is it
913,"trying to get the president's attenion, maybe they were angry//that is it"
914,revenage againt the american//for what they think is not fair foreign policy with other countries
915,to show the USA they ment business// as for what they stand for//
916,maybe wanted attention//don't know
918,to place fear in the heart of all americans//that is it
920,trying to disable the United States and the president//that is all
921,trying to make American afraid of them//that is it
922,"payback, they do not like the united states//that is it"
923,I have not figured that out yet
924,I think they were letting the american people know that they could come in the United States at any time to destroy us //that is all
925,they were hitting business where people and gov were working//they were making a statement that if they really wanted to they could get the whitehouse our guard was down//that is all
930,"they were trying to get a point across, let people know something I guess// anything else//no"
932,donot know
936,bring down america
937,"regilious belief, muslin regilion related"
939,trying to kill people.
940,scare us
941,"show usa they could do what they wanted to do, scare us"
943,they were trying to take over the united states
944,dont no
945,scare us
946,kill people
947,do away with the president.
948,scare us
949,make a statement that it could be done
950,"demoralize the american public, control"
952,get attention
954,"show the us gov we are not as good or bad then they think they are, we are weak"
955,hated the usa
956,"NO PURPOSE, NO BENEFIT"
958,show government they can do it
959,"trying to get to george bush,"
960,TAKE OVER THE US
964,crumble the financial american government/policitical statement/no
965,bring the country down/destroy us/n
966,nothing
967,come into this country and do thing/prove to us that we are not as powerful as we think we are/n
968,I don't
972,trying to let us know how much they hate us and show they can eliminate us
973,scare the us
974,kill americans
975,get us out of the middle-easts
976,expressing a great deal of anger toward the us
977,to demoralize and financially destroy our country
978,killing as many people as they could//making a statement that they didnt like us
980,scare us
982,KILL AS MANY OF US AS POSSIBLE
983,start a war//no
984,destabilize the govt and the economy and to put fear into the hearts of americans//no
985,they were tryingto frighten the us people and show us that we could be gotten to in any way shape or form and they were trying to bring down our economy//no
986,i think they were trying to kill people
987,theeir ability to show their position of power//
988,just to prove that hey could do it// ego//they could have done something bigger to take out Amewrica//no/b
989,start a war//get rid of as many americans as they could//put their people oin power//no
992,//start a war in the us//no
994,//bring down the US//no//
995,"well, I think they were trying to gert the governments attention"
998,give bush some pay back
