caseID,verbatim
2234," dk // no idea, dk name at all "
2244, secy of state 
2245, shes a republican i thought//no//mightd be in dthe house of rep. 
2247, //no guess//no 
2258, //no idea//no 
2261, speaker of the house of reps. 
2262, speaker of the house of repersentatives. 
2264, don't know//does not who she is// 
2267, dont't know her. 
2268, she is speaker of the house. 
2272, swpeaker ogf the house 
2274, representatrive 
2282, speaker of the house 
2290, senate 
2293, speaker of the house 
2296, dont know who she is 
2297, Who is she 
2300, really dont know 
2310, speaker of the house 
2311, speaker of the house 
2316, //no guess 
2318, democratic speaker of the house 
2319, don't know 
8, she is a congressmand out of California 
10, SPEAKER OF THE HOUSE 
12, SPEAKER OF THE HOUSE 
31, federal reserve 
37, speaker of the house 
39, house of representatives 
43, senator 
47, governor 
49, Speaker of the House 
59, don't know 
65, speaker of the house 
66, majority leader 
98, I don't know 
108, house of representatives 
111, mayor 
117, R said nothing comes to her mind-cant even guess. 
119, R said its on the tip of his tough but cant think of her job. 
121, speaker of the house 
124, speaker of the house of representatives 
129, speaker of the house 
130, senator 
133, don't have any idea 
141, speaker of the house. 
149, no guess  
164, don't know 
172, don't know 
178, don't know//speaker of the house 
181, speaker of the house 
189, head person in congres 
192, speaker of the house 
242, speaker of thye House 
245, dK// DK 
254, never heard of her 
260," IM NOT SURE, WOULDNT EVE N KNOW "
261, speaker of the hpouse 
266, DEMOCRAT 
272, dont know  
274, house of representatives 
278, senator 
296, I don't know// House of representative 
301, I don't know 
303, I know the name but i don't know 
304," i all not even sure, no "
308, i don't know her 
311, house speaker 
316, speaker of the house 
321," i dont know, I don't know "
326, don't know//political office//no 
330, speaker of the house 
348," i don't know,//don't have a clue "
366, speaker of the house 
414, dk 
416, dk 
425, dk//senate/ 
497, recognizes name but does not know//just read something about her on the news//???? 
513, i don't know// R cannot venture a guess - has never heard of her//no 
514, has heard the name but cannot remember//political person//no 
523," NO IDEA//ON THE SENATE, NEVER HEARD OF HER BEFORE "
529, dont know/no 
537, i dont kno/no 
555, head of congress 
559, i dont know//i dont even know the name//no 
615, DON'T KNOW//SECRETARY 
709," don't know// what your best guess?/ hum, house of representative, i guess// "
764, //DONT KNOW; I DO NOT STUDY THOSE PEOPLE; I DO NOT LISTEN TO THAT TO KNOW// 
767, the house speaker.// no 
781, Don't know//speaks on behalf of veterans  
1202, /republican/no 
