caseID,verbatim
1607, <RF> 
1614, ddoesn't remember that name//congress//no 
1615," i heard of him, but i'm not too familiar with him, he's in the senate "
1617, i don't know// best guess// senator 
1621, i don't know 
1623, i heard his name but i don't know what he does either//that's hard//don't know 
1629, i never heard of him//i don't him 
1630, i have never heard of gordon brown 
1632, don't know//don't know 
1634, i dont know him// your best guess// i can not recall his name// NO 
1642, NOT KNOW// 
1647, unfamiliar with the name//no idea//no 
1654, if it is Gordon Brown I don't know and if it Gordon Smith it is Senator 
1660, do you mean Gordon Smith-senator there is a misprint 
1666, don't know//don't know//no 
1669, senator 
1671, can't think of it 
1681, //senate// 
1691, //gives news on president// 
1692, //senate// 
1694," i don't know//i don't even know who he is, i'm sure he is in the cabinet "
1696, //senator// 
1700," i don't know//i don't know, sec of education "
1705, CONGRESSMEN 
1714, I don't know// your best guess// state senate 
1720, one// any guess// maybe a 4// NO 
1724," i heard the name but don't know// well, what's your best guess// dont know him// "
1730, i dont know// your best guess// one of superior court 
1732, never heard of him// best guess// I have no idea// 
1733," i don't know///best guess// congress, i guess "
1739, don't know 
1742, don't know 
1743, don't know 
1744, don't know 
1746, don't know 
1748, don't know 
1749, d.k 
1750," Make change for all,  "
1762, don't know 
1763, d.k. 
1766, I don't know 
1773, I don't know 
1774, I Don't know who that is. 
1780, i dont know//in the senate 
1782, i do not know gordon brown // congressman 
1789, works in the white house 
1792, democrat 
1795, senator 
1796, i dont know// i dont know 
1798, i dont know//house or the senate 
1803, no idea//no quess never heard name//no 
1805, don't know//no//don't recognoze//no 
1811, I don't know who he is. 
1813, senator 
1818, he's a representative too 
1819, don't know him//no quess//no 
1820, no idea//no idea//no 
1823, no idea// can't tell yu//no 
1827, representative 
1828, congress 
1831, he has a job in washington in the defense 
1832, obama staff member 
1833, he is a political party 
1834, candidate for congress 
1835, another secretary 
1837, have no idea-congressman//no 
1839, tennessee senator/?//tennesse house of representative// 
1840, in congress 
1842, <RF> 
1846, ;;///dont know //going to skip//no 
1850," have no quess, could be anything//no "
1854, <RF> 
1858, <RF> 
1871, a cabinet member 
1872, the prime minister of England 
1877, dont know and dont have a quess 
1878, <RF> 
1885, never heard  the name// 
1890, dk 
1894, dont know 
1896, DONT KNOW 
1898, dont know 
1900, i dont know  
1907, senate 
1909, dont know 
1910, politician 
1911, dont know 
1914, dont kknow 
1915, don t know 
1921, never heard of him 
1926, dont know 
1936, dont know 
1939, the new I dont know 
1949, senator 
1956, head of the british government 
1958, obama is bringing in im not sure 
1962, dont know 
1973, does not know 
1974, dont know 
1978, dont know 
1980, in the caibinet 
1982, governor 
1983, Senate 
1989, Not a clue 
1990, A mayor 
1992, Representative 
1993, no sure//congressman or something - probably in senate// 
1994, dk//no idea// 
1996, dk//no idea// 
1998, dk//something in uk// 
2002," advisor, wasn't he? "
2003, dk//is he a congressman?// 
2005, dk//sorry// 
2007, dk; so many of them; memory loss condition from chemo 
2009," RINGS A BELL, BUT DON'T KNOW THAT ONE//I'VE HEARD THIS NAMES//SENATOR "
2011, I have no idea who he is.//no I have no idea. 
2012, shareholder from the house of rep. 
2013, he is there. what is it? \\I can't even think.head of campaign of McCain.//no 
2020, I don't know.  //Governor 
2026, US SENATE 
2029, CONGRESS//DON'T KNOW 
2034, isn't he the one who is in charge of defensse.// 
2038, no.//no puedo imaginarme. 
2042, no//senate//no 
2045, no//prime minister 
2051, //R:  I do not know the man// //FI:  take a guess// //R:  No// 
2054, cannot recall// FI:  you have any idea?// R:  No. None// 
2056, I do not remember any of them... i've heard the names in passing only... 
2063, R:  I DON'T KNOW HIM FI:  ANY GUESS? R:  HE IS A DEMOCRAT //NONE// 
2064, do not know him... 
2065, r:  neither FI:  any idea of who he might do in govn't r:  no //none// 
2069, I do not have any idea who he might be. 
2070, //she is not familiar with this name//none 
2074, R:  got me  FI:  any idea? R:  no //none// 
2075, R. knowa hi is at the senate. but don't know what position. 
2076," R, does not know gordon brown nor know what jb he holds. "
2079, dont know 
2085, r. don't know who is Gordon  Brown never heard about him. 
2093," R said he has heard about gordon brow but, does not know what position he holds. "
2097, \R does not know this politician iether. 
2098, house of reprecentatives. 
2100, not sure//no guess  
2104, i dont know//no 
2110, i really dont know// is he in the congress//congress 
2115," dk//no, i dk who that is "
2119, i dont it either//dont have one (shrugged) 
2122," dk//dk no guess, shakes head, shrugs shoulders "
2125, senator 
2126, shakes head //no 
2129, i have no idea 
2132, do not remember hin at all //nothing 
2135, DONT KNOW NAME 
2140, dont know  
2142, DONT KNOW 
2151, //i dont know him// 
2156, //i dont know him// 
2165, //I DONT KNOW HIM// 
2166, //n ever heard about him// 
2170, politician 
2171, politician 
2172, legislator 
2173, sect of the treasury 
2174, politicin 
2188," governor or mayor, don't remember "
2189, who is gordon  brown//prime minister// 
2190, dk//no idea// 
2194, dk//no idea// 
2198, national affairs 
2200, prime minister// 
2205, state brep. 
2208, preacher1 
2212, senator 
2213, prime minister of great brittian 
2216, dk him /// no guess 
2219, dk // no guess 
2221, // dk who he is -- a senator???? 
2222," no // no guess, dont even K name "
2226, i dont k // he dosent sound familiar at all 
2228, that one i dont know // something in senate????/ 
2235," rem his name, d rem what he is // a senator?? "
2237, //i dont know him.// 
2239, dont know 
2241, dk//dk 
2245, i dont know that one//no 
2247, //no guess//no 
2248, //dont know what he does//no 
2258, //no guess//no 
2266, r has never heard of him// 
2268, don't know him//not a clue. 
2274, no idea 
2276, don't know 
2277, don't know 
2279, dk// school board 
2286, I dont know 
2291, prime minister oF Great Britian 
2294, Dk dont know 
2296, never heard of the guy 
2298, dk // national security 
2300, I dont know whohe is // ?? 
2303, don't know 
2305, don't know 
2308, no idea 
2309, congress 
2310, don't know 
2321, don't know 
2322, no idea 
1, //DIRECTOR OF FEMA 
11," // R CAN'T MAKE A GUESS, HIS NAME IS TOTALLY UNFAMILIAR TO HER//NO "
22," IR does not recognize the name, no guess "
28, congressman// 
36, don't know 
42, democrat 
43, congressman 
47, governor 
52, judge 
56, senate 
66, prime minister of britain 
75," i don't know but i can guess, house/senate "
76, chancellor 
81, dk//chief of staff 
116, former director of FEMA 
120, haven't heard about him  
123," i have no idea//i don't know, never heard of him "
131, prime minister of English 
133, no idea 
135, speaker of the house 
137, never heard of the guy. 
145, no guess 
153, prime minister of england 
155, chairman 
165, don't know//dk 
174, don't know//dk 
180, dont know//dk 
184, i don't know//i don't even know who that is 
192, dk 
196, dk 
198," don't know//maybe he is a local person, don't know of him on the national level "
200, Supreme Court 
215, d/k// 
241, dk// camident members 
261, house of representatives 
268, dont know who he is 
271, i dont know 
280, congressman 
284, treasury 
292, governor 
309," I don't have an idea, never heard of him "
320, i don't know 
324, no idea//no/no 
330, don't know//prime minister of england 
335, no idea//no 
345, barack obama's advisor 
351, democrat 
356, undecided 
371, undecided 
376, undecided 
418, dk//senator 
458, don't know//no 
471, //don't know//no 
509, democrat party//no 
528, dont know//no 
530, prime minister 
629, DON'T KNOW HIM//NO CLUE//I'M SORRY//STOP 
711, i am not for sure// your best guess// would be congress// NO 
864, prime primenistor 
914, //dont' know//someone who works in bush administration// 
962, /head of defense/n 
