caseID,verbatim
347,a fund raiser// for .. i beleive some faction of our govt was responsible for the airplanes being hijacked and flown into the twin towers to give more power to the CIA and the executive branch of our govt.//
351,scare us
359,"hurt u.s. and to hurt economy, scare everybody, show we aren't who we thought we are too lax in many ways, make us think we aren't the big ones out there per se"
363,who knows//think to show had some power to do something to us//no
369,tear our economy apart
370,make a point//back off//no
371,trying to break the morale of the american people
380,mind our own business
382,jihad
386,"terror, ""//"" fear in the people and they are not going to be bullied by us"
400,fear//fear//no
402,attack attention//no
406,"don't believe that terrorists drove airplanes into the building/brought down by explosives/terrorists were used for a gov power grab and dictatorship/strike afganistan and iraq for their oil fields/excuse to invade those countries for thier oil/most of terrorist were from arabia why did we attack afgan and iraq/remember on sept 11 three buildings came down and world trade center is still to be explained/came down in demolition style//false flag operation is what it really was, they blew up buildings and blamed terrorists//need to find out who really did it//lie terrorist did it and half of them were found alive//no"
409,"killing people//cripple economy, shut us down//no"
410,show world us isn't as strong and big as people think; put trade market in a tail spin// no
416,trreaten people's lives and the ecomony//hurt the government//no
420,fear in the american people//
423,they wanted Americns to realize their thoughts and be aware of where we fit into the world//
424,their ultimate goal is to destroy western civilization//in particular they were trying to disrupt the US government//and kill Americans//
427,mainly the vulnerability of the US//
429,"dk for sure, just don't have any idea//probably trying to invade our country//"
434,bother the US
437,they were trying to bring us down//like they don't want us to be better off than they are//they were trying to break our economy maybe//
447,"Jihad,//I thin they wanted to kill americans//I think they wanted to prove that american is not as safe as we always thoughts//"
448,"prove that they were stronger than us//they probably thought they were going to kill lmore people than they did, and they didn't succeed//no"
454,"I think they're hate mongering, I can't understand it to the point to really explain more."
455,get our attention\\ warn us of their strength and visability\\ to hurt us\\no
456,trying to destroy the united states
457,trying to the attention of our government\\no
459,To intimidate the US.//no
466,hurt of economy.//no
478,i don't think it was terrorists.//no
479,"they were trying to kill all those people and make a statement, that they don't care and that they're going to kill everyone of us."
481,they were striking  back at US for trying to force our way on them
483,stop the flow of money from overseas or wherever it comes from
487,to scare the heck out of the president
488,to scare america
489,start a war
490,trying to push their religion onto us
494,to harm america
496,holocaust
498,trying to take over
499,<DK>
502,making a statement to George Bush about the oil
509,nothing//they killed everybody//they were just trying to kill people and the president//tear up the world//no
510,trying to get back at the Bushes//  tear down the trade center and this was a good time because bush was off reading somewhere
514,"R has no idea, she has no idea what is on someone else's mind//they were following orders to kill as many people as they could because of their religious beliefs// they hate the US//"
517,"A MESSAGE TO THE US, WHATEVER THE MESSAGE WAS, FANATICAL, ISLAM OR...// STOP"
518,SCARE US//REVENGE//GET ATTENTION//STOP
520,TRYING TO START A REVOLUTION SO THAT ISLAM COULD EVENTUALLY TAKE OVER THE WORLD AND THAT THEY COULD FULFILL THEIR RELIGIOUS PROPHESY OF AMERICANS BEING INFIDELS//TO TAKE AWAY OUR FREEDOM AND BEING CONTROLLED BY THEIR RELIGION//STOP
532,um tring to take donw the us gov
533,wanted to kill a lot of people and destroy the basis of our finances and show us they a power to be reckoned with. Some thing we never thought would happen
538,disrupt the financial trade of US for the moment. Mostly diversions
545,building fear in America.
549,killing to prove a point//there not afied//o
550,taking our government out.
551,thier power.
559,exactlt what they did. attept of show of power.
560,that we had had our guard down and had no idea of what was about to happen. wish they could find bin laden
561,to destroy america
562,i have no idea
564,um to dis our gov//umand well tocause enanoic calap//o
572,wanted to harm america.
577,um coaoas
578,to show us the we could be invained
579,more are less to feel week are vulerable
581,kill the infadelto get rid of the americans
585,i believe they wree trying to attract the attention of the us and put fear in us i hopes that whatever problems that they were having with the us would be brought out in the open and put emphasis on those problems
588,to kill as many of us as they could they wanted to be recognized and to say that they were a force to be reconed with and what better way to do that and show the rest of the wporld then to take on the us I think the government knew all about it and did nothing to stopit
590,harm america// fear//na
596,"I think they were trying to tell us to mind our own buisness, stay out of other countries affairs"
597,scare us// don't se any other reason//na
599,bring fear to US// ealous of what we have//na
604,were trying to get noticed// tried to be treatening//na
613,to destroy the ubited states system/capatilist system and amerivan soceirty in general and country
614,"DESTABILIZE US, ECONOMICALLY, MORALLY, IN THE SECURITY LEVEL//ON A TRUST LEVEL IN OUR OWN SECURITY//AND THEY ACOMPLISHED A LOT// IT SERVED TO UNITE US ALSO, TO GIVE IMPORTANCE TO RECUPERATE THE PATRIOTIC SENSE AND TO CREATE NEW PROGRAMS OF NATIONAL SECURITY LIKE HOMELAND SECURITY, LIKE THINGS THAT HAPPENED THAT HAVE NOT BEEN SO EFFECTIVE BEFORE AND IT HAS BEEN AN EFFORT FROM THE FBI AND ALL THE SECURITY GOVERNMENTAL ELEMENTS//STOP"
618,to install fear for the usa/
632,TO BE RECOGNIZED//THEY HATE THE CAPITALIST SYSTEM//THEY HATE ANYONE WHO IS IN FAVOR OF THE JEWS//STOP
633,DON'T KNOW//REVENGE//STOP
636,IT WAS LIKE DESTROY THE MORALE OF THIS COUNTRY//TO PROVE THAT THIS COUNTRY WAS NOT AS STRONG AS IT LOOKED LIKE//STOP
639,THEY WANTED TO KILL US//THEY WANTED TO KILL THE PRESIDENT//THEY ARE BAD PEOPLE//I DON'T AGREE WITH THEIR ACTIONS//THEY ARE CRIMINALS//STOP
640,FRIGHTEN THE COUNTRY//AND IT'S GOVERNMENT//STOP
641,brainwashed into trying to start a war
642,breakdown and downfall of the nation
646,to scare the living daylights out of us
651,finaceal downfall
654,trying to scare the american people
655,<DK>
656,"they don't like our foriegn,//punishment for our policies in israli, disrupt our lives, make us vunerable//no"
658,wouldn't know//na
661,trying to take over our country
662,piss us off
667,they were trying to strike fear into us make us not feel safe turn against each other and hurt our economy
669,telling us we aren't the big men on campus anymore reality check//na
671,hiurting our economy//
678,making a statement to the people that the citiziens of america were not safe in their own country// represented an attack on our eceomic system aour capatialistic system attack on our belief on the rights and freedoms of individuals
681,sending a message that they are not afraid to take us on and not afraid to die doing it
684,make a statement about how they feel about us as country and as apeople
690,TO SHOW US WHAT THEY ARE CAPABLE OF
695,Prove they could come over here and do whatever they wanted and get away with it.
701,They accomplished what they were going to do....to prove to the United States that they could destroy the United States in part and they did it.
703,To strike fear in the US and show us we are not safe.
704,"A complete melt down of the American people and the government and living in fear daily of additional attacks, which happened."
711,getting the United States attention; trying to let them know that they can not control everything and other countries// anything else// NO
722,to hurt our economy
724,",not omnipotent"
725,create a diversion
729,strike fear in america
731,to break america
733,trying to get our attention
734,idk no idea//
747,trying to scare americans
748,to prove that that they were bigger and better than us and that were are not teh strongest force//no
762,schook and awe
763,i guess idon't  know // i quees their were trying the make the us see the theey are not invaable
769,the kill as many american as possible and the should us how weak our system is that they can get into it.  They we are strong yet we are weak.  American are greedy for money and they can be bought off//
775,Don't mess with them
776,the disatifaction of the us involment of there region//no
783,to warn the U.S.//not to mess with their people
784,"attempting to make a statement about their views about the US meddling in their countrries outside of the US, and destroy the US economy//no that's it"
786,Immortalize the Amewrican people
787,that al was arrived by Bush & his father to take their oil
789,We can get the US on their own soil; to send a message to Bush
791,to create fear & caos ;primarily create fear.
792,I DON'T KNOW; THEY WERE TRYING TO START A WAR SO BUSH wouldn't be impeached
797,I don't know.//
802,"They were showing us that even as a small nation they can come here and attack our large and powerful country at will, and that we do not have a defense against that."
803,Shock (to cause).//
808,to hurt us/
813,that we can be destrosied
815,REVENGE ON THE U.S.//NO//
816,terror/no//
825,they just wanted to terrorize the US
828,they attacked the US because the US was seem as a partner of Israel in the daily humilation and prosecution of the palestine people.
831,not really certain but feel that President Bush knew they were coming.
834,know ideal
835,I feel they were trying to get the US attention to let us know that they would do whatever it takes to protect their country or take over our country.
836,They were trying to get closer to their god
840,fear from other countries
844,they were trying to show that they had power
846,show us that we are not invounable
847,They were just trying to show that they were stronger than the United States.//
848,I think they were trying to scare us - that we are not as big as we think we are.//
849,try to hurt the U.S. as a whole instead as an indivisual
850,taking over the u. s.
853,goverment take over maybe not take over but hinder
855,<DK>
859,THEY WERE WRONG//THERE WERE TRYING TO PUT TERROR-THE FEAR OF GOD- INTO PEOPLE//NO
863,religios strength
866,"THEY WERE TRYING TO MAKE A STATEMENT AND SCARE US, TOO//THEY HATE US AND I DON'T KNOW WHY.//NO"
869,CAUSE TERROR//KILL INFIDELS//CHANGE U.S. POLICIES//NO
872,"ATTACK THE US ON ITS OWN SOIL. BRING THE DOWNFALL OF THE WEST (US) ECONOMICALLY, POLITICALLY, AND DESTROY THE MORAL OF THE US CITIZENS.  BIN LADEN SAID THAT IF YOU PAY US TAXES, THEN YOU ARE AN ENEMY BY SUPPORTING THE US GOVERNMENT.//NO"
874,THAT THEY HATED AMERICA AND THEY COULD GET TO US WHEN THEY WANT TO//NO
879,they were trying to blow up things/nothing else
880,i really do not know//best quess//getting even with what bush had done//that is all
882,trying to destroy some of the United States//and probably to try to get more control of what they were trying to do//nothing else
883,they were trying to let us know that they were not afriad of the US and they did not care about dying//nothing else
887,a break down in our economy//that is it
888,fear among the Americans and to break the American Spirit//that is it
889,"trying to show us that they can do anything they want to do to this country. and that this was planned, we weakened our defense, and they were trained in this country to fly the planes and I disagree that they should come to this county// no"
890,they wanted to destroy the heads of the United States//so they could try to gain controll of the United States
902,to make a point--by killing americans
911,"I had heard that they had sent Bush a letter two week before, telling him they were going to do this they were showing him they were not playing and they would show him what they coud do"
912,I don' know//best quess//I think they were trying to start a war with the United States//tha is it
926,they were trying to prove a point that the us cannot do anythin US want to do ie take oil for countries or anything else.
927,I donot know//Do ihave to answer it
929,"they were trying to start a war, kill as many powerful american as they could"
935,"disrupt american structure, being financial or military"
951,SHOW US THEY ARE NOT INVINCIBLE
953,show there power
957,"commit chaos, disrupt the economy,"
961,"murder people,/n"
962,create fear/reduce the united states a peg/n
963,send a message to America/no
969,wake up the us
979,test the fresolve & integrity of the us & INDIRECTLY OF ITS PEOPLE
990,I think they truley they were trying to bring down the government they were trying to damage the government and its people in the same instant
991,i dont know for sure//no//
993,they were trying to make a point// take out our government//
996,"i dont know,//yeah lets see they just dont like the way we live trting to get us to think weare not as bad and big as we think we are//"
999,don't know
1002,don't know
1010,to make us afraid// anything else// make us afraid of them// NO
1017,they were trying to make a statement//no
1029,to get rid of what they did to destroy what was there.
1035,fear
1037,to hurt the us ans show their power
1038,trying to kill people and to send amessage to our country/we don't have as much power as we think we do
1040,trying to show how strong they are they hate us
1051,To get back at the U.S. and the president.
1052,<DK>
1053,to take over x no
1056,Make america afraid.
1064,To get rid of us.
1068,They were trying to scare people up.
1072,"Just trying to make a statement and hurt americans, also some type of political statement."
1073,Killing all the Americans.
1084,trying to kill americans xno
1086,"showing their stregnth, that we are a giant that can be messed with"
1089,"they intended to hit the places they hit, schools were told about them learning to fly and the govenment did nothing about it/no"
1090,KILL AMERICANS X THEY WERE NOT GETTING A POINT ACROSS
1091,Trying to tke away our freedoms
1096,they wanted to take over the world//no
1111,to get the U.S.' attention; // to kill lots of people //
1112,to kill as many people as they could in a short amount of time; and to create intense fear and other nations of the world//
1114,"punish the United States, I guess,// for agression in other parts of the world //"
1118,they wanted to show that they could do it -- destroy our spirit
1122,trying to get their foot in the door
1123,spreading fear and hate//no
1124,because they hated us//no
1126,to bring destruction to western ideals//create fear to the american public//no
1136,terror//killing a lot of folks//no
1138,send a message to our government
1141,get to geo w bush
1143,"CONTROL THE GOVERNMENT,"
1146,They were showing how powerful they were and how weak our government was
1148,scared people
1153,Terrorize us
1157,Tehy were trying to kill up a lot of folks over there
1164,trying to get back at the US
1169,scare us
1173,scared
1176,<DK>
1182,start a war
1183,scare us
1189,fear
1191,to make us all afraid and to try to destroy our economy
1196,to be reckoned with
1198,"they're trying to accomplish more, they're still out there trying"
1199,destroy as many people as they possibly could
1204,disrution of government
1211,trying to get to the president
1216,they wanted to see the us suffer
1218,sending a message
1227,trying to prove a point-the muslins are a gainst christianty.  they want more people to become muslim.//no
1228,war//no
1230,kill americans and the president//no
1236,<DK>
1238,to get our attention. to bring the war home to us
1242,to scare us
1253,//just showing the us that we are volnerable and they can do whatever they want to do//no
1255,trying to show us that we are not invinsible
1260,//they were trying to show us up and that were not number one//no
1265,//to destroy us//no
1281,kill our leaders
1284,disrupt the economy of the united states
1287,they wanted to show protest to our government
1292,they were trying to send a message
1293,they did acomlish it// they ruined the economy// it can happen here//no
1295,to strike a blow against the way of american life
1298,they wanted to be powerful
1299,they were trying to show power and to distroy this country//no
1302,they are just showing that they can do damage//no
1305,create fear//no
1306,destroy the country.send a message
1307,"financial upheaval, fear, and dillusionate in our own govt and the way the handle it"
1315,"""idiots or followers of their religion""//"
1319,"""take control as we were vulnerable""//"
1323,"""that they stand for their own country""//"
1324,"""to kill us""//"
1327,"""to scare us and to show us they can do what they want and that we arent all powerful""//"
1331,"""hurt america""//"
1334,"""kill  lots of people and hurt the usa""//"
1335,"""kill as many as they could""//"
1338,"""To prove that they were as strong, in some ways, as the US//"""
1354,PROVE A POINT THAT THEY ARE STRONGER THAN THE US//STOP
1360,"""blackmail and scare us//"""
1361,"""destroy our economy//"""
1363,SHOW US HOW POWERFUL THEY ARE//AND THAT THEY COULD KILL A CERTAIN GROUP IF THEY WANTED TO VERY EASILY//THEY CHOSE TO TAKE OVER OWER PLANES TO SHOW THAT THEY ARE MORE INTELLIGENT THAT WE REALLY THINK//STOP
1364,"""terrorized the country and made people paranoid for very little cost and loss of life by them.//"""
1367,"""that they have more power""//"
1373,NOTHING//TRYING TO START A WAR//STOP
1377,"well they believe in that God is going to give them 40 virgins, probably to divide and separate us, but instead we all came together//no"
1380,I believe they were trying to terrorize us. they were trying to get our attention and I believe they were trying to kill people//no
1382,gain world attention to there cause//trying to get attention for their radical views//no
1383,"scare us, get our attention//no"
1384,cant answer that properly because I dont think it was the terrorists//it was a terrorist act but i think it was an inside job//no
1387,<DK>
1391,put fear in the hearts of american people//no
1399,terrorize the american people//no
1400,it was all about power//no
1407,Destroy the economy
1409,they were trying to destroy major facilities that would affect the US economy in some way//no
1414,they were trying to demoraliz the us
1416,cause extreme disruptions in the us economically/politically/socially
1421,"to terrorize us. Its a mystery to me, why they did that."
1426,"venganza, por todas las personas muertas en su pais,"
1428,"ALGO MALO, NO SE"
1429,strike fear
1442,trying to hurt our country and certainly did
1452,trying to accomplish nothing cause more problems for themselves
1453,make their presence known
1455,trying to get our attention because they are angry at us
1456,create havoc send a message of hate
1458,show us that we were not as secure as we thought
1460,prove that they could get into the country and do what they wanted to and no one would be able to do anything about it
1463,sending out a message
1466,show that as strong as we think we are we can still be penatrated
1467,killing us citizens and putting us on warning that they can do it at any time//
1475,"I think they were trying to show the us govt that they were capable of taking over planes , destroying monuments and killing thousands of people//no"
1476,"demoralize the united states//trying to show supremacy we can do this if we want to , nothing is safe, if you want to mess with our business we'll mess with your business.//no"
1480,they were trying to accomplish for a war//no
1490,to kill some americans.
1507,"equal opportunity,  tit for tat"
1510,show they can get to us any time they want
1511,make it known thatamerica can be vulnerable
1512,to show to American Goverment not to involve in other countries business// No'
1517,revenge//no
1524,they were trying to prove a point to president bush.
1526,they were trying to bring the economy down and make us a poor country...and they did it.
1529,trying to damage // disturbed the country// make it weak//no
1534,to scare us into submission//we're not as all powerful as we say we are//we can be brought down as any other third world country//because US is greatest country ever//to prove we're not invicible
1539,taking over//the U.S. gov't
1541,that they were powerful and the govt' was asleep on their job//...same
1542,"thinks they were showing us that they could do this//and it didn't affect them to use their own people to do this, that is that human life doesn't mean much to them//doesn't think that this was just a scare tactic, thinks that they're capable of doing this at any time//no"
1546,they were trying to show us how weak we've become//no
1552,not sure but maybe to show they could; that they have the power to mess us up//because they don't like America?
1563,to intimidate and upset us//to have control
1574,to show that they had control over the ability to get into our country
1580,americ is not so powerful it can't be brought down
1583,they were trying to take over the usa
1587,they can't be penatrated
1594,"trying to instill disrespect, jealousy"
1599,take American lives
1600,trying to take ove the goverment try to show how strong they are that they can do things and the goverment cant stop them
1614,to show us that we're vulnerable//they were trying to make our economy fail//they were trying to kill some Americans//no
1615,"trying to kill people, take out more lives than they wanted to"
1624,that another country could attack the u.s. without them being aware of it
1628,destruction and hate of the united states of america
1638,"TO LET OUR GOVERNMENT KNOW THAT THEY HAD PROBLEMS WITH OUR GOVERNMENT, THAT THEY DON'T LIKE THEM, THEY'RE REALLY AFTER WHITE PEOPLE"
1642,FEAR//INSTALLING FEAR INTO THE CITIZENS OF THE US//AND TRYING TO GAIN POWER;//NO
1645,they were trying to instill fear//no
1646,WARN US TO STAY AWAY AND LEAVE THEM ALONE//NO
1647,"they were trying to damage the US..economically, politically, test the new president, and get the US to pull back militarily/no"
1648,tried to demoralize America//prove that it could be done//no
1652,killing a lot of people//
1660,prove a point that they could do it//scare people
1679,Don't know
1680,Trying to destroy our economy.
1686,"To mess up our economy. And, to kill a lot of Americans."
1687,to scare us//to take over us//no
1696,They were trying to scare big government to keep them from trying to exert US power in their country.
1698,They were trying to prove to the United States that we are not as safe as we thought we were.
1700,"they were trying to throw the finances into a tizzy since we are the leader in world markets, they were trying to ruin the economy but we got that done without their help//to knock off wall street and disrupt our whole financial power//no"
1701,They wanted to proove that the United States wwas vulnerable to attacks.And to kill as many Americans as possible.
1704,make america aware of what they're doing in other countries and mind their bussiness//message to take care of our own and stop worrying elsware//no
1705,BRING DOWN GOVERMENT//START A WAR//NO
1706,DISRUPPTION OF GOVERMENT//CATCH US OFF GUARD//
1707,SHOW THAT THEY CAN INVADE US//NO
1708,NOT SURE//NO
1709,END OF AMERICA//DOWNFALL OF AMERICA//NO
1710,fear and panic//destable financial intstutions of america//take away our sense comfort and create a sense of vunerability//no
1711,to make us fearful
1716,make us aware that we are not so ironcald// anything else// I think that is better much it//No
1720,trying to kill people// anything else// no
1723,trying to prove that the America is not the strongest country// anything else// they can really tell other countries what they can and can not do// anything else// NO
1724,they are are better// anything else// No
1727,to create few in people// anything else// to create conflict between the US and other countries// and to send their message// NO
1729,"I'm not sure exactly, there's several theories and the government has lied so much so far I don't know what to think."
1731,trying to send a message that the United States was not completing safe on all angles and they were more powerfull// anything else// more intelligent// anything else// NO
1732,i can not answer; because that is the Muslim faith; They thought that if they commit suicide that he was a honor and they would make it to heaven.  THey were trying to prove that our security is not so good. and we can be attacked anytime and anywhere//anything else// no
1733,"taking over the United States// anything else// if they could take over the US, our country would be like theirs, they would dominate it// NO"
1741,make a statement
1746,send a mess. that they were capable
1747,trying to hurt americans
1748,trying to start fear in americans
1751,I don't know.
1752,WANTED TO DESTROY AMERICANS
1753,They wanted to control the world.
1756,I don't know.
1758,Imtimate the US.
1759,<DK>
1764,trying to kill as many americans as they could
1768,To destory America I guess.
1781,<DK>
1788,well in the new york there were a lot of banks and they were looking to confuse banking and in the pentagon that is where our secrets are kept and they were trying to cause confusion and start a war.
1789,i dont know
1790,to frighten us and also to test george bush
1795,i dont know
1796,i dont know
1797,they were trying to put fear into americans
1798,they wanted to let america know that they can come over here and do the same thing that they can kill people.
1801,maybe that they were stronger and could take control
1802,i dont know what they were trying to accomplish but i think maybe they were trying to show that they could come into your country and do this and there was nothing we could do.
1804,have no idea//never really thouhgt about it//no
1805,killing people//hatred//no
1806,open eye & make us think about what we do to them
1810,terrorize America
1814,send a message to america
1819,no idea//no//no
1822,get at the government//no
1825,I don't know. Maybe get attention for what they want.
1826,death//no
1832,trying to show how powerful that group was.
1834,kill American people
1835,I dk
1842,deminish the power of the us
1844,desire to overthrow western government//promote islam//gain publicity//spread terrieorism//no
1845,they were trying to creat terror;//just being mean//weaken the country//nos
1846,to destroy america//trying to cost momey which it did//took lives which they did//no
1850,disruption of our way of life//no
1852,tthat they were not invinceable//no
1853,breaking the financial backgroung of the us and letting them know that they were as vununable as anyone else
1854,accomplish what they wanted by killing alot of people and started war
1856,"trying to hurt and dismantle our goernemnet,nd trying to kill as many amerians aas possible//it was musculm related"
1857,"trying to prove to american people that they were not out of reach, trying to bbring the government down/to advance their agenda//no"
1864,accomplish economic disruption and social fear
1871,bring down our government
1877,to cripple our governmet;
1885,they were trying to show that we are not as unvernaerable as we think we are and that we would not react the way that we did and when people get into thier movements or cause they can attack us and get away with it
1886,TO SCARE PEOPLE
1887,TO SHOW THEY HAD POWER TO GET ATTENTION
1893,AH THEY WERE TRYING TO BE THEMSELVES AND SCARE PEOPLE SO THAT EVERYONE WOULD SEE THEM
1896,I THINK THEY JUST WANTED TO KILL AS MANY PEOPLE AS THEY COULD AND I FEEL THAT THEY ACCOMPLISHED WHAT THEY WERE OUT TO DO
1903,get attention that we were vulnerable
1907,to instill fear in the us
1910,terrorize america
1914,<DK>
1915,i dont know
1919,wanted to destroy everything
1920,THEY ARE ACCORDING TO THEM THEY ARE TRYING TO GAIN THE ATTENTION OF THE AMERICAN SOCIETY OR GOVERNMENT BY ATTACKING THIS NATION ALSO ATTEMPTING TO DESTROY OUR WAY OF LIFE AND THEY ARE IN THE MIDDLE OF THREATENING OUR FREEDOMS
1921,i dont know
1933,a warning like beware i guess
1937,I DONT KNOW I GUESS THEY WANT ED TO PROVE THAT THE U S WAS NOT SO POWERFUL AS OTHER COUNTRIES AND WE TO CAN BE ATTACKED
1942,demoralize the nation
1943,weaken the us economy and send a political statement saying the us was weak
1945,hatred stupidity i dont know what else they would have been thinking
1948,instill fear\\yea
1949,a downfall of the united states they thought it would break us
1950,tell us that they dont like us and trying toscare us
1951,get attention
1955,that they were superior um that they could infratrate our government that they didnt lkike us at all
1961,Trying to get our attention.
1962,to scare americans
1963,Fear & a message
1970,to let the americans know that they are strong // that they can cause havoc in america//none
1971,"trhying to let us know they can come into our country7 and do what they please with us, not afraid to attack us"
1972,to let us k now that we are nit invinsible// that we can be destroyed//none
1973,a warning
1975,take of control of the united states or the whole world
1980,"they were tr4y9ingt to get us to , because we are in their country and hurtn their people, they used tht reason to attack us"
1982,Kill people
1992,Publicity
1993,strike fear
1995,warning
1997,kill american citizens and show power
2001,political statement and to disrupt or cripple our society
2003,shutting down our financial services and killing people
2005,statement about american society; religion so skewed that they don't really know what they are doing; they are brainwashed
2008,THEY TRIED TO MAKE A POINT ON THEIR BELIEFS AS TERRORISTS//NO
2014,"complex thing, undermine the American economy and feeling of security."
2016,that they are not afraid and are tired of the U.S.
2018,vengeance // they just don't like America
2020,"to make us fear, I guess to put us in fear."
2023,fear
2028,atemorizara a los Estados Unidos
2048,PAIN AND SUFFERING//RELIGIOUS REVENGE//STOP
2049,"that they are the top dogs I think they were aiming at the White House, but it did not happen I just happen to have read on it recently. FI:  anything else R: no, she mentioned same comments again. //None"
2054,they wanted to kill the President//for the economy to be brought down//for us to grow apart//none
2057,"i do not know killing people, just an act of terrorism, maybe proving they could.. I really don't know..."
2059,"i think they were trying to say that they can do this..... they wanted to kill people, they wanted to show the governmnet that we are not immunlu to terrorist, they they can also come in and do things. //none"
2063,DESTROY THE US.  MAKE US ANGRY/ THAT IS IT....
2064,Fear. Send out a notice that we are not well protected that we are vulnerable.
2066,they were trying the U.S. that they were not invincible and that this martyrs have been raised since children to become one.
2073,i tought it was personal against President Bush//and they did not care who else they hurt/they even took their lives//none
2077,they wanted recognition
2079,for the american citizens to be afraid
2082,"they were trying to accomplice distruction provoque fear,"
2090,provoke fear
2091,they were trying to gain lidership.
2093,R said they were trying toprove the point that usa should not iintervine in their  countries politics or culture nor their life styles
2101,that they could be as powerful as the US//no
2102,just killing people//no
2103,awareness//send a message of political views//no
2104,revenge//no
2109,"just terrorize, they ... just terrorize, show they dont like the US//they dont like the freedom we have and they dont//government//no"
2114,dk//dki
2125,dk//being mean//cant think of anything else
2128,I GUESS LET US KNOW THAT THEY CAN DO A LOT OF STUFF TO THE UNITED STATES AND THEY PROVED THEMSELVES
2129,they were trying to instill fear//fear that america is not as safe as its citizens think it is
2134,in their minds they though that by trying to destroy the world they would become heroes
2137,FOR THE UNITED STATES TO PAY MORE ATTENTION TO OTHER COUNTRIES//I REMEMBER THAT EVENT VERY WELL
2149,//i dont know//
2150,//no comments//
2153,//WARNIG TO GOVERNMENT THAT THEY WER POWERFULL//
2156,"//i say that they are crazy and have vendictive madness,wars, destroy the u.s.//"
2159,//i dont know//
2160,//i dont know//
2166,//to kill more people//
2171,start a war// to stike fear// to kill as many americans as possible//none
2177,terrorism// destroy things we love// to make a point// none
2179,to intimidate us in the u.s.// none
2180,to strike fear// none
2184,scare tactic to show vulnerability; weakness in home security
2186,prove our vulnerablility; can instill fear to give them re spect
2195,<DK>
2196,frighten every american in us; just what they did; instilled fear
2198,strike fear// none
2200,fear// none
2201,to scare the crap out of the u.s.// none
2202,to drive us from the muslim land. none
2203,fear// strike fear in americans//none
2209,fear// none
2211,to kill as many americans as possible// to show how powerfull they are// they wanted to make a statement//none
2227,"trying to show that they could break thru our defense barrior, that our country wasnt protected as well as we thought, // no"
2228,i dk // no
2234,dk // dk what they were doing
2240,SCARE US//INTIMIDATION TOWARDS THE US//STOP
2242,i dk // but they are planning on doing more // no
2245,destroy our country
2249,i really dont know cant see why they did it//no
2256,trying to draw attention and trying to mess up our govt all at once
2266,they were trying to kill as many of us as they could.//none
2269,they were trying to accomplish self destruction in the u.s.
2272,damage the US social & economic status
2273,change our foreign policy
2280,revenge  they hate us
2282,create fear and terror in people to get them to agree with their causes
2290,to get our attention and make us feel unsafe
2294,fear
2295,to bring down our government// to get recenge for something we have done
2299,to scre the govt//
2300,trying to make a pt that they coud do what they did. Wanted to make a huge impact//
2306,<DK>
2309,//warn us//
2316,//scare us//disapproval of us//destroy us//no
2319,don't know
