caseID,verbatim
328,"hIS APPROACH TO THE WAR FOR EXAMPLE USING DIPOLACY BEFORE GOING TO WAR i AGREE WITH THAT, HELPING THE PEOPLE WITH HEALTHCARE , TAX THE WEALTHY i AGREE WITH THAT."
331,"he wants to change the status quo, which has been non taxing of the rich of the u.s."
337,i believe his cause more than john mccain
339,good speeker
347,"mostly he stands for change, hes' against the war in iraq, he's for medical care insurance for people, he's for balancing the budget, the bleeding budget,"
351,he seems more for my class of people
352,"for working class, support women, health care issues, democratic"
353,"minority, way he talks to people, dealing with hispanic people"
355,"i think he's a little more honest, as honest as politicians can be, his roots as a community organizer, and he wants to help the middle class"
357,"his economics and the tax breaks for the middle class, i also think that he's a good orator and a good representative for our country"
359,"policies and what he wants to do with taxes, war, see self as more independent"
361,biden as vp
363,"all for health, preexisting conditions and middle class, under 250k a year people"
364,"minority, democrat, good speaker"
365,"some policies, way he speaks"
367,his war policy
377,vision for the furture.
379,different leadership
380,"his fresh views, i like the fact that he just didn't hilary because she was a female"
391,"think that he is young and has a lot of energy , and that he will bring change"
393,woild like a change.
394,general his over all platform
395,"intelligence, willingness to compromise, and open minded."
399,"background in chicago reform, honesty, tax and health policies, foreign affairs perspective"
402,"fresh ideas, young"
403,lived in arizona and know mccain and wife is no angel
405,"intelligent, message on mark, young, sees world and issues clear, clear direction, values and philosphies match my mind set"
410,"he seems to care more for the middle class individual and the working people, i think he has a new outlook for us"
412,"views on health care, comment faith debate reducing number of abortions"
417,I just thought he'll bring better to the economy/no
419,"he's actually a very good speaker, he can convey everything he wants to say, he doesn't try to tiptoe around issues/"
423,his personality/i like his personality and his vision for the country/
432,"I'm just hoping his age and his outlook on policy--he's not, he seems fresher, fresher ideas, maybe a different approach on a lot of our policy--financially/I hate to say it, but when you really read the platform, unfortunately it's still the party platform--there really is nothing new--income tax incentives, it's been done, you could almost say I would have voted for Clinton, but since she's not in the race I'm picking the lesser of two evils."
435,"I think he sounds more transparent than McCain.   He doesn't sound like a professional politician, comes across as more honest/His campaign isn't as dirty as the republican campaing, so far he's refrained from being as nasty/"
444,"Sounds like a good president/helping the middle class, the insurance sounds good--health care/"
445,"more for middle class, plan for economic"
449,"I agree with his views on several things, he's very experienced and knows what he's talking about/his views on the war, gay rights, abortion, the economy right now, health benefits, taxes and education/i just think he seems like a candidate who can connect with the people and be a good representation of the nation's population/"
451,"may be the first black president, he is try to get troops out of iraq"
452,bringing the troops home and ending the war
458,since I'm a democrat I'll vote for him.
459,"what he has offered in so far as illegal imigrantes, i like what he's saying about that so far."
464,"Change for the minorities , and the less fortunate and just a change period.  he seems to emphasize the whole world needs a change for the positive.  He emphasizes unity."
467,"he is minority and the first one to reach this level, you have hope."
468,"His ideas are better than McCains, i know they can't do everything they say, but he's for bringing the troops home.  He's for Healthcare."
471,"change, i'm tired of bush taking from the poor and giving to the rich."
472,because he's a democrat and we need a change.
475,"he's african american, he's views, he's going to end this war, healthcare, free like in Canada."
476,i like some of the things that he says he's going to do for the common man and the country.
477,"he's focusing more on health insurance, social security, how much the government is taking out of each paycheck, and about the children that are left behind in education."
483,"has new ideas, is about change"
486,"his sincerity, he cares about am people regardless of color, he wants to make a change"
490,"intelligence, humanity--he seems genuine, compassionate"
493,he's aq democrat
494,change in govt
497,"he's a black man, we need a change"
499,good question making history trying to do what man has been trying to do for the past 70 years -get a black president trying to help the people
502,"his demeanor, african american, it has been 45 years since a black american has represented ""us"", he deserves a fair chance"
504,black
506,"likes what he is saying - he is going to stop jobs from going outside the US, trying to help stop the rich get richer, likes the way he is talking"
510,"how he has everything going together, he knows what he wants to do, he knows who needs help"
514,"he seems to be about change, seems honest, wants to help the poor and not the rich"
516,I feel that I can identify best with middle income america. I think he is going to change gov. so it goes better for middle income america.
518,great to have a minority for president.
519,"HE IS A GOOD SPEAKER, HAS PASSION WHEN HE TALKS, HE COMES ACROSS THAT HE WANTS TO HELP THE PEOPLE OF THE UNITED STATES. HE SAYS HE WANTS TO LOWER TAXES."
520,"I like the way he gets his point across. I don't think he is a muslim, I think he will be fair with the american people.  I don't think he is a racist. I think he wants equality.  He is sharp, he is young and I think he'd be... he reminds me of Reagan in the fact that he can get his point across very well, I think he is a great communicator."
524,"his views on the world today, he is a young man who has political experience a family man, i particular like his wife and she is a good politician,"
529,promise for change
535,democrat
537,<RF>
548,his education and point of view.
549,barack obama is for the people like me in my class aas far as tax wise health wise and stuff like that
558,"   tax rates to go down, need a change, healthcare issues, me and children out of hlth insurence."
559,health insurance
571,he seems to be concerned more about the economy and working middle class.
573,he's part of a new generation; he is open mind; he is part of a minority
574,his upbeat atiutude; his change and hope ; I think he is hopeful
577,he does want change; he seems to more about civil rights
583,"he tlaking about heling the working class people, if not mistaken he also will help older people on social security will not have to pay taxes thats how that started outs, another reason I live in this old house and every time I save enough to get it fixed I have to pay income tax,"
584,I think that he would make a great president
585,Im glad he is an african american but not the foremost piority
586, I don't think mc cain can run again he's to old
592,hes a democrat
600,"like get out of iraq, not just pull out, go to aphganistan get bin ladedn put back taxes, rely on experts say barack has best economic problem, hope I'm right obama thinks more about future, stop incentives to jobs overseaas"
603,very good ides//elequent speaker//healthe care and the poor//for the middle class
606,represents change//he sees whats going on in the country and will try to help the middle and working class//no
608,age represents way things always been done
609,"not a republican, his vp"
617,his understanding of the conomy
623,"end the war in irak, immigration cubas policys"
624,"change, youthfulness,"
629,"fresh politician,"
637,"I think he is young, I think he is honest and I don't have any fear with everything that has been said about him because if there was any trouble the democratic party would have investigated it and found out."
641,"his views on woman's right, wants to give tax breaks to middle class who really need it,  free health care provided by gov.,wants a healthy change and different bush"
644,"change for better,"
647,changes
650,"news ideas, different perpectives"
653,"well educated, bring back better thhings for the people of usa,"
655,he seems that he cares for people on social security
657,"democrat, chicago because thats were I'm from"
659,"because he's a black man, change for good, listens to the people"
661,we need a change
663,"might shake things up, like him will be good for the White House"
665,"he's young,he's different,he's black,he's seems to be aggressive"
667,"he is charismatic,"
669,"based on the commercials his viewpoints on taxes,"
671,because he would be the first lack man for president and would be nice to know what his opinion would be for the future.
673,"end the war  end at soon as we can everyone should have health care I believe hestands up for the working class person I m hoping he can also that he can get rid of the pork the fat that we dont need to be spending money on, keeping the taxes under control so that they dont get out of hand dont mind paying for things if there funded properly"
675,everything i ma democrat he has the same vales that i have and i think he will bring the necessary changes that the counntry needs and if he isnt elected he wiwe will have mor of the same
687,"the war in iraq, and about that he thinks that we have to take care of our people first and then other countires out side the us not sure aout the insurance looks like communisim like back at home communism predidcted everyone was the same but not true better if there are some rich some poor and mose in the middle,"
704,and other social programs
708,he bringing about change and happen communities and bring jobs; voting to start using foreign oil
709,he will be the first black president; and that he his willing to make a change; he has made history by being the first  black to r4un for president
719,seems to have the best interest in common for people
720,he's for the democrats right now we need the changes we need now
721,ability to identify with common people
722,his economic policies
723,"he is a strong campaigner, has solutions for jobs, housing,he grabs attention of th crowds"
725,the economy he knows what to look for in the economy
726,his vision of the country in relation to its place in the world
729,his policiesand his subject for changeand an insperation to others
731,he speaks a good game
732,I like his background he is quite intelligent has new ideas and is a person that could work with everyone I mean acrosws party lines
739,hes says he wants to help the middle class he wants to lower the taxs and get the economy back on line
747,he is charsimatic energetic
749,I feel he will heal our country that is in desperate need.His ideas and plans will be a change from the republicans that have run this country so far.
753,well i think the b o will repsent the poeple and will chanage the pister condishs of the us
757, he stirst for ness
764,"I like his answers; the things he plan on doing for the whole nation; he talks with good sense; I think his personality is very nice; he seems to have a nice family and a devoted, pretty wife and lovely children too."
768,her charater conduct himself in public smart and get to the point.
769,He is a black man and given the chance I thing he would help the black people.  Im a firm beleiver of God and I think he is God sent.
771,cause he is the only one that is trying to do something for america not becuase he is black.  I think he will do good.  He will be a better president.
773,change something equal for all races so we can come togeher.
775,He's 1st Black American & a Democrat
776,He views on future america.
778,His strong will power. XI like him he's a great speaker. XHe's a strong black man & me & him went to the same church
780,"He seems to be an honest man with a plan for how thisa country should go,X Seems to be knowledgable about affairs of this country, X No"
781,Everything. X No
784,"Conversely I think his ideas for the economy are effective, In general I think the dems try to do more toward helping the middle class X no"
785,THAT'S HE's  FOR A CHANGE the republicans are for the richX I hope & pray fpor him because I'm worried about my children
788,His level of Education. // his personality//his policies//No
789,Change. He definately stands for change
791,"I'm a firefighter 1st. X On the fire dept. A Lt. X I respond to fires, emergency calls, give medical/first aid, disaster response."
792,"Everything. I look at how he came about , his life . I didn't see anything so bad. Look at a man who could have been on easy street and made another decison  & he wanted to help people . He has a good heart helped people gave people coiurage, helped them find jobs. He seems to have undersatanding of waht people need & feels good because he likes to help people. He understands from both sidesa & inspired young people to become active. He's bringing together races thru breaking the color barriers. It's time for them to take control.X He gives you confidence; doesn't just say he has a plan he explains to the people. Only one with a plan to help people NOW! Just came up with a plan today.(explained it today - she explained highlites of the plan,) X It's so many things he may not be able to do them all but will try, jobs, health insurance & schools. X He gives you confidence that things can get better."
794,"He seems to have what it takes to make the change in America that I think is neeeded,X That's it"
799,I think he will create change.
801,Some of his talking points are good.
802,I like the fact he is a young lawyer and is up on current things; I feel like he is going to take this country into a better place we haven't seen in the last 10 years.
804,"Because he is a Democrat, need a change."
805,The war in Iraq; current economy issues.
810,His talk of what he can change in terms of the economy and change from the last 8 years.
815,younger I agree with his thinkind
822,"I think he's more for the working people, not for the rich."
826,don't want another republican in office
828,He's has a grasp of what's going on and how to turn this country around
831,I like that he addresses the issues for middle class and gas prices and thing that important in my life.
835,looking to make a change for the middle class
836,he respresence a whole change and fresh ideas with a person in my position.
837,hopefully that he'll keep his word
846,he young and new innovative thinking for the newer generation.
848,"He's more on our level, tries to represent things that we need, that will benefit the poor people, especiall on things like health care, etc."
850,he is black he maybe down to earth with the people and do more then the other presidents have done
856,he is very soft spoken but very firm he may not have the experience as jon mccain but has the excutive office to teach him he has a godd foundatuion and when he says we need change thats exact;y what we need change
857,lowering fuel prices his views on econimics
869,CHARISMA
874,HE IS HONEST HE KNOWS WE NEED A CHANGE IN GOVERNMENT.HE WANTS TO BRING TROOPS HOME.
879,"cause he talks on tv, he will try to help"
880,"becasue he is a democrat,"
881,"because he is for change and the us is way over due for change, he is trying to bring democrates, republican, others together. I feel like he will bring change to whole world."
882,He is willing to make changes and to go overseas and talk about the war
885,Because he is black
886,"the way it is now Bush have it messed up Obama says if he is president there will be a change. He is a deomocrat, and I am a registered democrat."
888, I like the way the rest of the world reponds to him.
889,"he is a person who knows what he is doing. He will be a big help to the country, we need a change right now"
891,"bring the troop home, make economics better, he will make the taxes  better"
892,"His philosophy, his campaign,what he says he will put forward is in the right direction."
894,"healthcare, we all need it, I need it,"
896,"he will do a good job, he for the people"
897,"his leadership skills, how he plans to turn the nation around, his ideas on the war in Iraq, he plans to pull troops out of the war in Iraq."
900,He placing emphasis on the delevery of more jobs.
902,"He has some good ideas, and I think that is going to help the United States."
904,"We need change,"
905,"first of all, he is black and we have never had a black"
906,"change, the change in the dem process."
907,because he is going to take some on the big tax money and give to take care of healthcare and education.Plus he going to make jobs better for the poor man instead of sending all that money overseas
908,He is a democrat and change.
909,"His politics mostly, his reason for changin sentences for non-violent criminals.He wants to bring troops out of Iraq."
913,"I think it will be a change for America, I like his family values, and his decisions about making america better"
914,I feel that his solgan it is time for change and new leadership under the demoncrat
915,"for what he stands for, medical care, looking at his back ground, how he was raised, where he is now,"
916,"he is , he answers question in the debate, and he wants to give tax credits"
917,"make sure everything is safe, more jobs for people to get hired, usa people will not ha ve to  go and fight"
919,"he is a good person,"
922,"yes, not just because he is black, just because he is for the common man, he is for the people,"
923,"Because i am a demoncrat, even if BO was a republican I would still vote democrate"
924,"from what i have watched it will be a change, something new, he has some good points on what he may can do"
933,good qualities
934,"he said he would bring soilders home, gas prices and better for the black people"
936,the possiblity of change
938,He is a democratic but you dont feel like he has enough experience
943,I like his views on family values and he appears to a honesty.
956,he will bring troops home
960,"he would be for the poor people, help the economy"
963,war
967,"young, couple of his changes, changes he wants to make"
970,he takes a stand on issuess
972,he is globally aware
975,being liberal
976,"he is democrat,antiwar, & well educated and articulate & will go a long way towaRD RESTORING THE US RESPECT IN THE WORLD"
985,"I like his educational platform, he has the right demeanor and temperment for the presidency and I believe him when he says that he will work for the middle class, not the upper class, I just think he's a trustworthy person, he has the right calm manerisms, he seems to be thoughtful and I like that he's a little younger, also"
987,"he seems to be very sincere about what hes doing, he is having a struggle being a minority,"
990,"I would have to be really satisfied that he is wanting to do right, I do noit feel I can trust him that is what has concerned me for the most part"
995,I think he is for the middle class
997,"he does have a common people type interest,"
998,more common down to earht
1004,him changing the community/America; more jobs here in [REDACTED CITY NAME] given us a raise for hard working families or disabled and trying to work; helping out with the homeless.
1006,"he really is for the people and he really is going to make a change, he's fighting for the little people, he's been here to michigan several times"
1007,because he's trying to be our president
1008,"I enjoy the things that he's said, he want change and we need change"
1009,he says he'll open better jobs ; and he'll bring home our people from iraq
1013,"gas prices may happen to come down over a period of time, he could be the first black man that would be president, he's a democrat"
1015,"I believe that he understands the common man, Joe the Plumber, because he's dealt with real life, he knows where we're coming from, he knows about our struggle, I think he will bring a peace over the world that the world has never seen, everyone except America accepts each other,"
1016,the way he talks and I think he will make a good president
1017,"he understands the middle and lower classes, i think he'd be very good for us, it would also be a historic moment, I like his speeches and I can relate to them,"
1018,"he's for the people, i don't see mcclain being for the people, I think he has more experience than mcclain, he's a black guy"
1020,"he's charismatic, he's dynamic and he's done a lot., he's for the poor people"
1021,"everything, he's focused; he's consistent, he is cool and calm, he's a gentleman, he's informed"
1023,his dedication of his knowlegde for middle class and lower class.forieng government they seem to favor him to bring back a positive relation between us and them.
1025,like his package he is offering
1029,because he is a black man and i hope this will happen . I beleive he is a good man.his advisor.helper
1032,history.For the health issue.
1033,he is experienced with low income situations.
1035,change.something different
1037,he seems like he would do good united states
1041,because I am a dem. .He has fresh new ideas.
1043,he seems that the issues that he has are the right ones and that he is trying to do something for the american people.He is young and understands the young. he has a nice wife and two young kids.Fought in chicago for the housing projects and he get right in there.
1044,I vote democratic
1047,His race and his piont of view.
1048,"He's young with new ideas and we definately need a change, and he's african american and I think that's the change we need, because of the mess we're in. It just keep getting worst and worst with the Repulicans."
1051,"He's a black man, I like the things he has planned for the country, also his views and opinions."
1052,his commitment for change.
1053,"wat he says he can do for the country,"
1054,"He will be the first black president, and he's a democrate."
1056,I like what he says about the unity of our country and bringing people together. He seems to know that he can't run the country by himself.
1057,"He's young and seem to be compassionate and on the ball, we also need and change."
1058,"I feel inside me that he is really honest, and I like the way he is handling his campaigne, there is no negative."
1060,"He's black and knowledgable,He seems to be a famliy man."
1061,I think he is the smartest person for the job and I hope he makes it.
1062,to change the nation.
1064,He is black and it's time for a change. He is a nice family man.
1065,He has the characteristics that I would want in a president and seems to be a fair man.
1070,His flexiblity and willingness to be open on alot  of subjects.
1074,"He's black, and he's a Democrate."
1079,like his tax ideas
1080,"the war issues,that he is black, someone new for a change"
1084,It seems like he is different that he can bring about change
1085,"the ads ive heard on TV,"
1088,hes a democrate
1094,because he is making a change for nthe better.
1096,"I just want the economy to get back to being right, Obama might be the one to do it"
1097,"that he would, being multi-racial,a nd having an identity with black citizens in the u.s., his position as president would challenge other black men to reach beyond boundaries and inspire them to challenge themselves."
1100,abortion issues; money issues
1101,seems intelligent;
1102,he's a Democrat;
1103,I believe he's pro-life; for the working people;
1104,"he's young, energetic; he's got a lot going for him; also his running mate, Senator Biden, has all kinds of experience -- that would be a plus"
1107,social issues; it's a historic moment to vote for a person of color;
1108,"health insurance, education; he runs for poor people"
1111,he's a democrat; he represents change; looking to reduce the deficit; provide more insurance for the insured
1112,"I like his ideas about the economy, tax cuts; I have concern about how he is going to implement a tax cut, but we'll see"
1113,he's making some excitement with our younger voters; he's getting more people interested in politics; it may be hopeful that there may be some change;
1115,him being a younger candidate and democratic;
1117,he has reasoned judgment; he thinks hard about issues; he intends to be a good leader;
1121,I think he is for change; he has a fresh outlook; he's a great speaker; he's for the middle class; he's very sharp; he has an ability to attract very smart intellectual men and women around him; it's time we have a black person be president; he's a democratic and he represents the democratic platform; I hope he'll get us out of this mess that we're in;
1131,change healthcare for everyone
1134,i like the way he handles himself first black running for president going down in history
1136,he is a smart man he is black i think he can make a change i do not think anything else can be done wrong other than pushing the button nuclear
1137,he said he is for change we need change i think he would be a better president he would be a different change.
1141,Number 1   he's Democrat//He is against the foreign wars//no
1142,I think that he sees into the future more//I believe that he is driven by a higher power//I think he cares//I think he feels a change is needed and he sees the need for people like him//
1144,his honesty
1147,"got it going the right way, its not color, he will work on the issues, he will be the one to do the job"
1148,A change//Being the first Black-African American that has gone this far//
1149,A Democrat
1151,because of his views on small business and his over all view about the economy and life as a whole.
1153,Because I am tired of the way this country is headed
1155,Being the 1st Black President-making history/
1156,He's a church goer//
1157,I feel like he will do a good job and he has come a long ways//
1159,better income for the poor
1161,"i believe he will work for all he people, not just part of the people"
1163,for change
1165,because he is a democrate
1171,taxes
1175,concerned about general public not just wealthy
1177,concern for main street americans
1178,how he greets people
1179,changes
1184,see if he could make a difference for the country in 4 years
1186,"his views on policies in general, the way he presents things is easier for me to understand"
1191,"long list:  tax breaks, health care, changing voting system, reinstilling our status in the world, family values, looking out for the middle class"
1196,"immediately liked him, and think he would do better job. his vice-president would be more capable of taking over if necessary."
1197,very intelligent; young man has more to offer.
1198,He's smart. No matter how rough they treat him he's got an answer for everything. He's just smart. He come up the hard way. Chicago was a dangerous city when he was growing up. How old is he? That man come up through segregation. He's interested in the people. He's not interested in a show of fashion. He's for the people. He's not in it for show. All that money they spent in Iraq they could've spent here.
1199,"the economy, he's for regular people, he wants to help the people losing their homes"
1200,the changes he's proposing
1201,I just feel he's more for our race.
1202,the changes in afganistan and iraq
1204,"his stand on education, healthcare reform and the fact that he's going to end the war."
1205,his vision for his country. He fights for the middle class and his personal issues and his economic plan and his overall platform.
1206,his campaign of change and he's a breathe of fresh air and I think he'll change a lot of things.
1207,"his idea of change, his idea of people first and that change begins from the bottom up, and he wants to implement what the people want."
1208,"the changes that he talks about, equal opportunity, education, jobs, the economy"
1210,that he's for change and I thiunk he'll be the one to bring the changes about
1213,"his outlook on change, that's the major thing"
1216,"I'd like to say I'm not voting for him just because he's black, I like his views on the war, I like what he wants to do for the middle class and healthcare and pretty much everything he stands for."
1217,"he's diverse, it';s not just that he's black. I like what he takes a stand on. I like that his family is diverse because this is a diverse country. I also like that he's very family oriented. He doesn't hide his family on the campaign trail."
1221,ready for a change
1222,"he talks a good talk, he delivers speeches really well"
1224,I think he'll help the poor people.
1226,seems like he is interested in making changes. trying to bring war to an end and better healthcare.  seems to represent more than on group of people.
1229,thinks he really could help us and be honest about everything.
1236,"HE'S A DEMOCRAT, IT'S TIME FOR CHANGE, BRING TROOPS HOME, GET MORE JOBS."
1241,like his change sounds good
1243,"his intellect,character"
1246,HE IS AN INSPIRING SPEAKER
1249,his message about change
1260,he's bring change in economy and health insurance and energy
1261,he's a great speaker and it would be an election of the first african american president
1272,he is dynamic personable intelligent
1276,his views are more what i am looking for
1278,"youth, antiestablishment"
1284,communication skills
1285,"energy policy, homeland economics, health care and education"
1287,the fact that he is a fresh face and new. more for the working class. i am for taxes cause i have seen how they work. and in general democrats support programs that rely on taxes.
1288,his message of change-his ability for leadership qualities and open minded
1290,some of the fresh ideas he brings to the table
1292,he is not republican
1293,i feel that he came from the same background as I and he had to earn everything.
1296,he gives concrete answers to questions
1309,he's concerned about the little person not the millionaire
1310,he gives people the impression that he will change the govt. I might not know a lot about him but he seems like he'll make things better
1312,he talks good
1317,student education that he talks about
1319,he for lower class
1320,he is a minorithy
1321," represents the change we really are looking for, attractive exchangehe has with his wife"
1322,no
1323,no
1327,seems down to earth
1329,lower taxes
1330,change
1335,black and hispanics have been down and there has been racism
1337,no
1340,change
1343,he would do alot for the people
1345,need a change
1350,"he's a democrat and I'm a democrat, polititians forget their promises"
1352,more inteligent he is more capable he is younger
1354,straight forward and honest
1357,"Obama doesn't want immigrants to be deported and leave their ""children behind""."
1358,"love the way he speaks,"
1365,democrat; helping VA
1367,he is for lowering taxes and helping low income ppeople
1372,he is going to help people and he is going to do some thing for the illigals
1373,explains to people what is going on  - wall street
1376,he seems like a nice guy
1381,he is fresh and new and has not been tainted
1382,"well you know if what he says about the taxes is true that 95 % of the electorate will get refunds, idont believe it how can we pay for it and reduce taxes at the same time"
1383,dont know why I like him
1385,his views on change. he would be different
1386,he is very enthusiastic and knowledgable. his heart is in the right place and the policies he wants to invoke upon us. I do like his vice pres selection as well
1389,change
1392,he has a heart for people
1400,he has suffered like the middle class has especially with the economy
1404,he said he was going to even out the taxes. he decided to make anybody making over 300k would have to pay more taxes and would not have those tax breaks anymore
1407,I trust him
1409,his charismatic attitude towards people he has helped a particular group of old people
1410,he speaks about specific issues that are relavent to me
1412,"I'M REALLY PLEASED THAT HE IS GOING TO START FOCUSING ON THE MIDDLE CLASS, IN TERMS OF EDUCATION, ECONOMY,  I'D LIKE HIM TO BE MORE AGGRESSIVE ABOUT CORPORATIONS, BUT THAT OKAY HE'S MORE AGGRESSIVE THAN MCCAIN, I LIKE WHAT HE REPRESENTS, HONESTLY I THINK THAT RACE IS AN ISSUE BUT I'D BE PROUD OF THIS COUNTRY IF WE ELECTED A BLACK MAN TO THE PRESIDENCY I LIKE HIS POLITIC."
1413,he's a democrat
1414,he opposes the Bush tax giveaways
1418,I feel so far from what I've seen he's willing to make change. I'm not sure if thats goint to happen because of the way the administrative office is now after Bush and if he can undo everything that been done.  Don't know if he can he can execute his plan.  American people are due for a change.
1419,"When I look at him, its about education, increase pay, he's going to do alot for low income people."
1421,"he seems to be truthfull, sincere, honest. and not likely to change. and he has a great family."
1427,"he has 21st century vision, he's says things I like to hear. He's still a politician"
1429,He is focus on alternative energy and his seming ability to bring people together
1430, intellectual new blood
1432,he is a very could speaker and has a sqagger
1434,like his policies
1435,I am a union member
1440,likes that he said we need a change
1443,his intelligence is lesser of two evils
1445,"He has gumtion to chalendge to address the status quo and he senitive to human service issues ,people in poverty, reentry  of incarcerated  job training, health care for all.Also the right to choice."
1447,"he is black,and white and has the best of both worlds"
1448,very educated presidentaial in behavior and in speach and has the ability to be a great president
1449,where he stands on social issues not a republican eduucation and health care
1450,the fact that he is separating from the old conservative guard he surronds himself with intelligent advisors and seems to have a better view of america and its place in the global community
1451,He is strong decision making power and good communication skills.
1455,he seems to ralte to minority care about the poor more did comunity work and cares about people
1456,"intelligent,ability to listen,he has a good education and I like his position on most of the issues."
1457,fresh new outlook on the economy his health care views.
1465,his young and new ideals
1466,"fresh face, has new ideas,"
1468,he's black the way he talks -positive
1473,he is the lesser of the two evils
1474,he seems to be for the small people.
1476,he's a good negoitiater he is a very popular person politically more change might come from obama because the h & S WOULD BACK HIM AS OPPOSED MC cAIN
1477,he's got some new and fresh ideas.
1479,that he says he will end the war in iraq.
1482,I'd like to vote for him because he plans to do things for the middle class people such as lower taxes.
1483,i'm still up in the air with those that's why i'm still very much interested in the election right now
1486,he is the lesser of the two evils
1487,he has all tohether a different idea but he doesn't know what he's doing but he's trying to put it together
1489,she likes what he has to say.  it's not the same b.s.  she likes the way he talks to old people and young people.
1497,he understands what needs to be done to have a successful economy
1500,his concern for the middle class
1503,"changes.  i think he's going to be all for the people in housing, education, veterans the budget...all across the board"
1504,he seems to have a whole lot of confidence in himself and seems like the best man for the job
