caseID,verbatim
253,dont know
268,because of her husband because of he might have his two cents into it and because of what he did as president
298,I don't know
345,because the democratic party were letting her know she had fallen out of favor. // It was great that a woman was running but they needed to show that their party was very integrated. //
348,cause i think people saw through her finally//no
361,woman//husband//no
366,female//no
370,female//no
387,i dont know
436,because she is a woman//she didn't see eye to eye with the people in her party//she didn't have the same views//
457,because she is female\\no
463,she did not have enough people on her side//people did not believe hillary would do what she said
477,"//maybe she wasn't focused on the important things that are going on, that needs to be fixed."
487,because obama went negative
517,"FLORIDA, MY VOTE DIDN'T COUNT, THAT'S WHY// THE DEMOCRATIC PARTY HAD EARLY VOTING THAT DID NOT COUNT TOWARDS, THE PENALIZATION THAT CAME FROM THAT// STOP"
533,obama ran a well organized campaighn and was well funded.
541,because she thought bshe have won be4 she started
543,dont know
605,"problably becasue she was a female,"
640,BECAUSE SHE IS A WOMAN//STOP
645,<DK>
646,<DK>
650,secret service thought she was stick in mud too guy like //na
681,"I think because the mainstream media wanted barack obama and so she got unfair coverage, biased media coverage"
690,BECAUSE AMERICANS DO NOT LIKE HER VIEWS ON THINGS
731,because of sarah palin
800,Because of her husband.//
801,I have no idea./I really don't know. (used probe).//
803,Because she was white.//
808,dont know/
854,<DK>
864,dont know she should have won
935,"past history of being president wife, openly supporting other candidates"
974,<DK>
1082,"because its a mans world and they did not want a women president, they had made up their minds that they wanted Barack"
1108,I don't know//
1167,because obama was black
1177,because Obama was black
1195,press
1231,the criticism of the media.
1232,because she was a woman
1253,"i really don't know//too much into herself,i guess//i didn't watch too much when she was doing her stuff//no"
1258,because shes a woman
1282,because of her husband
1294,lack of funds for her campaign
1311,she had too much political experience as a woman//no
1325,"""more ready for black president than a woman president""//"
1331,"""finances of her campaign""//"
1335,"""because she was a woman""//"
1338,"""because of bill clinton//"""
1350,<DK>
1359,"""she wouldn't make a stand on anything//because of Bill Clinton//"""
1403,because she was a female//no
1405,"the democrats did not like her, dumb question//no"
1406,because not as many people trusted her as obama//she doesnt come across to me as someone who can connect with people especially middle class working people//she seems to be more in tune with rich famous important leaders//no
1433,the country did not want more clintons
1434,<DK>
1442,because she is not well liked// stayed with husband// she is weak// she is a phony.//no
1480,because she was a woman
1531,not enough votes//actually don't know - thought she should have gotten it
1559,because she's a woman?//no
1596,too much Bill baggage
1612,would not make a good pres
1614,has no idea//perhaps because of her husband's reputation//no
1673,because her campaign stratigist persused wrong program
1679,don't know
1689,<DK>
1698,Don't know why she lost.
1736,because of husband's reputation
1749,<DK>
1751,I don't know
1756,don't know.
1845,the media//they are biased//her husband's reputation//no
1850,loss of the black vote because obama got them//
1865,"obama had more charm and charisma, more blacks and poor people, he was promising them everything."
1869,people disliked her because of her husband
1874,"BEING A FEMALE, THE COUNTRY IS NOT READY FOR THAT,"
1876,because of Bill
1917,because she a nut case\\she just did not show the qualities a president should have
1928,she's a woman
1942,she did not have a good attack on actual political issues and she  based herself on being a clinton  self centered and she was a woman
1961,Money
1997,<DK>
2040,BARAK OBAMA REPRESENTED CHANGE TO MORE PEOPLE//NO
2065,why? FI:  yes R:  I don't know. fI:  any ideas or toughts? R:  None
2072,porque los republicanos no la querian como contrincante. Because the Republican Party did not want her as an adversary for their candidate.
2084,because of her husband
2095,probably because sh was allready known as a first lady.
2125,ran out of funds//no
2130,not the right person for the job
2147,some said because of her husband//
2155,// i dont know//
2159,// i dont know//
2216,"no idea bec she was so far ahead in all the exit polls, winning in ea state, so i dont know how she lost // should do wh rep do, whoever gets the most votes, gets the state, they dont split the votes// no"
2236,dont think amer wants clintons back //
2273,the messianic aura of mr. osama
86,because he's african american and a democrat
90,"DK//HAFD A GOOD SPEECH, I HAVE NO CLUE"
192,money
237,"because of the large amoutn of hispanic immigrants, because of all that we have done against the blacks like slavery, they are still trying to make them equal//no"
239,Because of the country wanting change//  Lower income share the wealth// hope to the youth//No
247,i THINK HE WAS PICKED BECAUSE HE WAS BLACK AND SPEECHES WELL
325,he seemed to have a star status from the acting community
440,because he's a guy//no
578,the caanage campabny anythink but what we had
632,ALL THE PROBLEMS THAT HILLARY HAD INHERITED FROM HER HUSBAND// A CHANGE IN HISTORY BECAUSE HE IS AFROAMERICAN//STOP
704,"I think they did not want Hillary Clinton to the extremest and he could carry women, blacks, hispanics and pull votes from the other party"
1257,i don't know why anyone would want him//no
1261,"he applealed to the masses at the primaries, young,old,black,white, rich and poor"
1291,too liberal too far to the left and 95% of the black vote.
1452,because he is truthful
1483,he wasn't negative//no
2304,//people wanted change//economy//no
547,she's not qualified to be president
804,Because she quit.//
806,"She lost it because Obama got more votes./Colored people voted for Obama, and Oprah supported Obama's campaign.//"
863,attitude
868,"I THINK SHE IS TOO BRASH, I THINK HER APPEARANCE TO MOST PEOPLE IS THAT OF ARROGANCE, & SHE COMES ACROSS AS SELFISH.// I DON'T THINK SHE WOULD PAY ATTENTION TO WHAT THE COUNTRY WANTED.//NO"
1656,I don;t think she greased the right palm in her party//
