caseID,verbatim
607,no idea//na
608,can't even make a guess// news anchor//na
609,economy
617,enviroment
625,THE CHANGE
629,THAT THE DEMOCRATS TAKE OVER//CHANGE OUR POLITICAL POWER FROM THE REPUBLICAN TO THE DEMOCRATICS//SOCIAL SECURITY IN DISABILITY
630,ECONOMY
633,"THE COLOR, RACE"
636,ECONOMY
637,THE ECONOMY
643,economy
645,supreme court
651,1 economis
655,econmy
657,black deal with obama
658,black president; taxes;
662,war
664,abortio n
666,being conservative barack Obama is so liberal dont want to go to extreme
671,schooling
672,helping people with their jobs sorry that folks are loosing everything
674,economy
676,the eceomony
678,the economic situation//
679,military
680,going in a different direction a change
683,experience mccain definitly has alot more experience then Obama 20 years verses 104 dayss
686,ecomics
691,"I would say, it has to be the economy"
693,Health care
696,"There are so many, the welfare of our country"
700,The economy
702,ECONOMY
706,"getting the country back to the people// anything else// we need to get the economy back on track, get the jobs back to the americans // NO"
711,"the ecomomy, jobs, pay increase, minimum wages, anything that can help my class of people// anything else// education// anything else// NO"
712,\\glad to see a black person\\ anything else\\ never thought I would see a black person become president//
714,getting a president that does what's right for both blacks and white
716,the economy// anything else// security- controlling terriorism// anything else//NO
720,"that we get someone in office that is compassionate,has a relationship with God, and not afraid to stand up for what's right"
722,definition of marriage
727,the economy
739,the economy
740,"ah, hmmm,abortion"
741,that he said he is going to help/ going to help us with everything// i hope he is not telling a story
743,the economy
744,an afracin american president not just because he is black but because hes is smart and an democrat
747,regelious beliefs of the canadites// not so much their policies
748,the economy of gthe US
750,enconeme
751,heath care and beena fites
754,the eoconimc
758,that we might be at a points in life that a chanage can happens
761,the ecinomy and its down full
763,who would be best for the cou ntry right now
768,"money,schools,education"
770,Electing Barack Obama
772,Better living situation for everybody
775,obama getting to be president
777,<DK>
778,Vote Democrat
779,taxes
784,The economy
785,Presidenial office & who would win
787,about a new Black president;did not think I'd see it in my lifetime
793,The economy
799,"Having someone that is going to help us get out of this hole we are in - economic, war, and other things."
800,No particular issue.//
801,Energy.//
802,That the president genuinely cares about the country and what happens.
806,Presidential election.//
808,s dropped security/
810,"Social Security - I don't want it privatized, and the health insurance for all Americans, which I don't fully understand./The economy and jobs./No.//"
812,the economy
816,someone with intelence and wanted to things right//
827,the war
828,the economy
830,changing lobbist
834,the economy
835,taxes and better schools
836,wanted to see a african american become president
837,That Barack has to back up his change of American that  he's campaigning about.
838,John McCain because of his age
839,jobs
842,health insurance
848,The medical issues and health care.//
853,dont know how to say what it is
855,social security and medicare
858,taxes
859,DON'T HAVE AN OPINION ABOUT ISSUES
861,amout of money they spend
862,religious affliation
863,ecinomy
866,PROTECTING OUR COUNTRY
872,THE ECONOMY
874,THE ECONOMY
881,coming together in love for the betterment of the country
883,"change//for one bringing the troop home and trying to get ecomony up and going, gas prices to stay down, more stimulus checks (600.00 to bost economy)"
884,"gas prices//they have shot down a extreemly, a lot it was hard to get around to dr aptmens working,basically anything a person desired to do you could not do becasue gas prices to high"
885,"just to know BO won//he is black,he is intelligent and he capabile of the job"
892,"money issue, the economy//economy and the jobs// the housing market in general//that is it"
893,"the war//I think the war should be called off, it has gone on too long, young people have lost their lives"
895,"health insurance//well, we need more health insurance becasue people cannot afford it, if you get sick you cannot hardly go to hosptial or to see a doctor, you do not have enough health insurance to pay for it// that is about it"
898,B.Obama and change.
907,first black man elected president
911,I donot really know
913,healthcare//I have 4 kids and their health is very important and  so are the elderly//that is it
914,healthcare//need more affordible healthcare for people who have min wage jobs//need to raise min wage//more jobs for american people //protecting our country more than other foreign countries//
917,bo has started doing things right//and that he was selected presidnt
919,taxes//they should lower the taxes//that is all
921,"the economy//the economy is getting worse, the rich are getting richer and the poorer are getting poorer, the money is getting tight."
922,equal rights for all men and change for the better
926,the economy//we have over spent ourselves because of the war. we need to get the budget back down so everyone can live confortable
930,donot know
931,Obama//he choose to lift the people up
932,the world needs to come together//race //everyone should come together
935,experience
937,"raising and lower taxes, i feel i pay more than necessary"
940,get out of war
941,war in iraq
946,best candidate
948,end the war
951,HELP MIDDLE AND LOWER CLASS PEOPLE
953,who the president was
954,foeign policy
955,"outcome of voting, picking of a president"
957,tax situation
958,military
961,national security
965,health care/just this/
968,"none,/n"
969,economy
973,taxes
975,war on terror
976,not having sarah palin elected
979,a grasp of financial economy
983,economy
985,a fresh outlook and the demeanor of the candidtates...Barack offered a choice in calmness and confidence that i felt very comfortable with//
986,"there were so many of them, the most important issue...............I guess the economy"
990,"safety, the two most important issues are safety and economics"
991,economyg
993,//get a president whos going to getus out of there//no
998,not having Mc Cain
1001,that obama wins
1003,that obama wins
1006,the economy
1009,who's going to be president
1011,"fairness I just wanted everything to be fair instead of this crooked slamming, we need fair information"
1012,economy
1013,barack winning the election
1015,that obama win the race
1022,economy
1023,abortion
1026,lokking out for the homeless
1030,to get someone to make a change
1031,<DK>
1036,troops coming home
1037,health
1038,economy
1040,that the elected president is going to do every thing he said he was going to do
1048,Ending the war.
1050,Presidents.
1053,the change x in the governmant
1055,Jobs.
1056,Truth
1058,The Economy.
1061,That a black man has become president.
1064,The budget difficit.
1070,Economy.
1073,Obortion.
1074,economy.
1075,changing the government
1077,making sure the correct president gets in and he did
1080,the proposal 2
1084,taxes
1085,the jobs/economy
1089,economy
1090,THE ECONOMY
1093,the economy
1094,having a democrat in office
1095,the war
1098,size of government
1101,conservation
1102,getting a Democrat in office
1106,ending the war in Iraq
1107,equal rights for gay and lesbian people
1108,economy
1109,pro-life
1113,the economy
1115,making more jobs
1116,the economy
1119,economy
1120,taxes
1123,the economy
1124,don't know of any
1128,the rights of abortion being legal
1132,abortion rights
1133,economy
1136,the economy
1137,getting the economy back right
1138,the security of Barack Obama
1141,health care
1143,PRESIDENT
1144,change for the nation
1147,economy
1148,economy
1152,welfare
1155,Obama winning
1157,That we had a Black candidate running for President
1162,oil field
1163,economy
1165,having a democrate
1166,moral beliefs
1167,choosing the right person for president
1168,morial issues
1169,gun control
1172,Healthcasre
1173,<DK>
1177,economy
1178,president
1180,economy
1182,better president
1185,that Obama was black and less experienced
1189,the war
1191,global relations
1192,jobs
1194,women's rights
1195,unfairness in the media
1197,"primary concern was the Republican stance, prefer Democratic view"
1198,being fair
1199,the economy
1207,economy
1208,jobs
1210,economy
1213,change
1216,economy
1218,that the democrats win
1221,economy
1223,<DK>
1225,the candidate she was connected to
1227,getting the economy back on track.//no
1231,the election itself//to see who is elected//wanted john mccain to win//no
1233,economy-hoping the bailout would eventually start working to improve our economy.//no
1234,change-give government a facelift-new faces in positions/fresh ideas would bring solutions to problems we face./no
1237,fixing the overall stste of the union
1238,minimumize big goverment
1239,the economy
1243,economy
1244,economy
1247,foreign policies
1252,what they're going to do with our troops in the military
1254,//i don't know//i'd say our gas prices//no
1255,experience
1256,immigration
1257,abortion issues
1259,the economy
1262,//the abortion issue//no
1264,economy
1272,the abortion issue
1274,the presidency
1275,the economy
1281,abortion
1282,abortion
1293,the economy
1294,the economy
1301,the war
1302,I think the economy//
1305,national security
1307,issues
1308,"about the war//brining troops home?//increasing jobs.lowering taxes, and big one fuel.no"
1310,foreign relations
1311,the economy
1315,"""taxes""//"
1318,THE FUTURE OF OUR COUNTRY
1319,"""relying on oil from other countries""//"
1321,"""getting a better leader""//"
1324,"""health care""//"
1327,"""change""//"
1329,THE ECONOMY
1332,THE WAR
1334,"""the war and the economy""//"
1335,"""abortion""//"
1336,"""electing a black person and that america elected a black//"
1338,"""environment//'"
1339,"""jobs//"""
1344,"""economy//"""
1346,THE ECONOMY
1347,"""veteran//"""
1352,HEALTH
1354,THE ECONOMY
1355,<DK>
1360,"""power of fed govt//"""
1362,"""economy//"""
1364,"""have someone that is not so close minded. Barack will listen and come up with new ideas and common sense solution. We can have a new start.//"""
1367,"""having a black president""//"
1370,"""economy//"""
1373,TAXES
1375,"""health care//"""
1377,that obama wins//that he keeps his word of things i did hear him say//that he retain his hoinesty towards the people and stuff//that he be a very good president. he is the firsrt mixed president and sets a good example for others to follow//no
1383,change//no
1385,getting the economy out of debt//more jobs//no
1387,<DK>
1388,"the war on terror we need to stay in there, if we have to retreat it would be terrible//no"
1392,i have really been concerned that there has been less and less concern of the erosion of our rights and the understanding of our constitution// it is very very important to me about the erosion of our religious freedoms and the value of human life//from p
1395,the most important to me is the uplifting the middle class//health insurance for the masses//no
1398,the economy //foreign affairs//no
1399,curbing federal spending//no
1401,the war in Iraq-
1407,Terrorism/abortion
1411,the economy
1412,"IMMIGTRATION, VERY CONCERN ABOUT WAR IN IRAQ,"
1414,reforming the injustice of financial distribution of income
1417,"I don't have an important issue. Its nice to hear a black person got elected , but it does not mean he going to solve human problems no"
1423,change the way of life
1427,I VOTED FOR A BLACK MAN TO BE PRESIDENT
1428,"SHE IS TIRED AND NOT FOCUSING, DOES NOT KNOW"
1431,taxes
1433,economy
1435,the war
1438,economy
1440,economy
1442,don't think a black person should be president because the country is not ready and I think he will be assinated which is awful
1445,ethics
1446,economics
1447,taxes
1448,economy
1454,not raise taxes
1461,the economy
1462,gun control
1463,changes
1465,health care
1468,because obama is black
1471,the economy
1472,//the economy
1473,Straightening out the economy stop giving out money to the banks give it to us and we can straighten it out ourselves
1475,the fact that they are pushing Barack Obama because he is black not as an individual//no
1476,economic policy and the bailout
1477,our financial future and preservation of our rights and freedom
1479,taxes and tax credits for the working poor
1481,the economy //
1482,the economy
1483,the economy//taxes//no
1487,jobs to have jobs
1491,america is in danger of becoming a socialist country//no
1492,health insurance
1496,economy
1499,no issue
1500,health care//no
1502,i don't know...i have to say idon't know
1503,"the economy, budget/money"
1504,taxes
1505,lowering taxes
1507,the economic situation
1510,war
1511,economy
1513,"income tax and social security benefits, special medical insurance."
1514,""" ECONOMIC SITUATION SHOULD BE CHANGED, WHO IS ABLE TO CHANGE IT//WHO IS ABLE TO MAKE THE NATION SAFER  AND BRING DOWN THE DEFICIT//NO"""
1517,economy
1518,honesty of the candidate
1520,the economy
1521,the economy
1523,a change in the way our govt handles everything
1524,change
1525,the taxes remaining the same for the poor/minorities
1526,the military
1529,economy
1532,health care
1533,big government or taxation
1535,economy
1540,just hopes that they straighten out the economy - make it better
1547,the economy
1548,unemployment
1550,"making the middle class, bringing it back; taxing who should be taxed"
1552,economy
1554,economy
1556,decision making
1557,the economy
1559,probably abortion//taxes//rights in general//no
1560,the age of Mr. McCain
1561,jobs
1562,the abortion issue//no
1567,the change that's needed in the economy
1568,"jobs, there have too many of them lost"
1569,"doesn't know, doesn't think she really had one//no"
1570,taxes
1572,gun control
1573,the economy
1574,guess who's going to become president
1576,to unite Americans
1577,Obama's credibility
1578,the financial issues
1580,economy
1581,econmy
1582,jobs
1584,terroism
1588,the econmy
1590,jobs employment
1591,health
1595,immigration
1596,rising tide of socialism
1598,building of schools
1600,econmy
1602,economy
1605,economy
1606,economy
1607,change
1609,economy
1610,health care
1612,economy
1614,the presidential race
1615,what they are going to do for the poor and middle class
1618,the economy
1619,the economy
1621,that the new president is black
1623,the fact that somebody can come in here and change a few things around so i can get a better deal
1625,TRYING TO STRAIGHTEN OUT THE DEFICITS IN THE U.S.
1627,the direction of this country
1628,helping the low  or general people
1629,that we get somebody in there to take Bush's place
1630,health care
1633,EQUAL OPPORTUNITY FOR ALL
1634,the changing// anything else// the better man won the job// anything else//NO
1636,someone that is going to help us// anything else// give us a new hope
1637,making change
1638,the economy
1640,health care//
1642,GETTING OUT OF THE WAR THAT IS POINTLESS//CAN'T FIGHT AN IDEAL BUT CAN FIGHT A PERSON//NO
1645,the economny
1647,individual freedom
1648,the point on international relations//no
1649,the military conflicts all over the world
1651,"change//change in jobs, better living for people in general, fair for all"
1652,I think to see the war end
1654,hope//no
1655,that the democratic party wins and that they win most of the seats in the house//
1656,stop the abortions/if I could only pick one//save lives
1657,the economy//not raising taxes anymore//
1659,abortion rights- choice//
1662,the economy//getting it back on track
1664,the economy// how to make it better// getting people to work//getting housing back up and running//
1666,the economy
1670,the economy
1672,who was going to be president?
1673,the economy
1675,the economy
1680,The economy
1681,the health insurance.
1682,economy
1683,"change, getting the good old boys out of office//i was glad to see a black american (obama)get the job, actually//that's basically what america is about, the people who came here to make it, i mean it's like a melting pot, he's a mix of many races, he rel"
1685,Price of gas.
1689,economy
1690,health care
1694,health insurance
1697,economy
1698,issues too evasive
1700,the economy
1702,who was going to be president
1703,WHO COULD GET THE JOB DONE PROPERLY//WORK WITH CONGRESS//
1704,medical
1705,CHANGE//
1706,EDUCATION//
1707,EQUAILTY//
1709,1
1711,healthcare
1713,having a black president
1714,taxes// anything else// gas; prices of gas// anything else// abortion// anything else// NO
1716,the economy// anything else// how we spend govt spending// NO
1717,the economy// anything else// that oversees everything right now// NO
1718,medical insurance//health care and education// anything else// NO
1719,the economy// anything else// NO
1725,Immigration issues such as separation of families if the President doesn't give amnesty to people here already.//no
1726,The economy.
1727,education// anything else// and the economy// NO
1729,The economy and the fact that we're in recession which has been covered up by the government.  It was a crucial subject which helped the democrats win the election.
1730,"economy// anything else/// yes the economy and the finicial situations about mortgages, and immigrants// anything else// NO"
1731,the economy// anything else// foreign policy// anything else//NO
1734,economy
1735,economy
1736,morals of the country
1737,taxation
1738,the wars
1741,economy
1742,medical care
1746,economy
1747,economy
1748,no preference
1750,"Make change for all,"
1751,taxes
1753,<DK>
1755,economy
1758,ecomony
1760,getting a Pres. who was going to make a difference.
1762,Jobs
1768,TO get the right one in.
1771,"beliefs, religion."
1774,job security
1778,and taxes
1780,thee economy
1782,the war in iraq
1783,what they are doing about the military
1786,the economy
1787,who was going to win the presidency
1788,health care
1790,the economy
1791,having an aferican american running for president
1792,that barack obama wins
1793,<RF>
1794,economics
1795,getting another president
1798,a black man ran and won//nothing else
1802,the economy
1803,nothing// wanted a democrat to win//that is it//no
1806,health care
1808,taxes
1809,economy
1810,economy
1813,taking care of the people
1814,economy
1815,conservative issues
1817,healthcare
1820,economy
1821,change
1822,economy
1825,economy
1826,economics//no really health care//no
1827,taxes
1828,taxes
1832,healthcare
1833,education
1834,taxes
1835,taxes
1836,getting the country back on track and improve
1837,the war in iraq//enonomy
1838,taxes
1843,"governement spending; military spending in particile, socializion of healthcare and orther industries"
1844,smaller government//lower taxes//strong defense//conservative values/judges dont legestrate from the beach//economy//moral issues//upholding constitution//no
1846,abortion//election of supreme court judges//dont agree with the fact they have the last say-so//no
1848,giving blacks more resourses to take more money from the government//whites built up the governement;//the government will give more to blacks than whites//no
1849,the economony;what they'r gooint to do to fix it
1851,jobs
1852,the enocomoney//
1854,economy
1859,the presidental election
1860,economy
1861,health care
1862,economy
1864,war
1865,economy
1869,health care
1870,the economy
1871,abortion
1872,abortion
1873,economy
1876,health insurance
1877,it started of the iquak war but ended up being the economy
1878,national security
1880,the economy // that it should move to me they will not send more money but that there should be more money and more work to keep the economy moving
1881,THE WAR
1882,economy actually trying to adjust and have special programs for people that are under middle class
1883,T WOULD HAVE TO SAY THE DEFENSE OF THE COUNTRY
1885,the economy //the state that it is unemployment the fuel and its just scary
1888,nothing
1898,THAT OBAMA WOULD WIN
1903,equal rights of every body
1906,the economy
1907,the raising of taxes
1908,i dont know
1911,human rights
1913,immigration
1915,health care plan
1917,family values\\security\\avoiding socializm
1918,the economy
1919,mccain
1920,be the fact that history was made when obama was elected as president of the u s
1921,health care
1923,ECONOMIC SECURITY FOR ALL
1925,THE WAR
1928,nothing
1930,was we need the govt to get back with the people in the past 8 years the focus has been on big business and the rich are getting richer and the poor are getting poorer and thier is no more middle class
1933,<DK>
1934,the economy
1935,i would say the economy
1937,I GUESS EDUCATION THE FUNDING IN COLLEGE LEVEL STUDENTS AND IF WE ARE KEEPING THE NO CHILD LEFT BEHIND ACT
1942,the economy
1945,health care
1946,health care
1947,economy
1949,unifying the country
1950,stability of our country
1958,the economy
1960,economy
1961,Integrity
1962,getting george bush out
1963,The economy
1966,the economy// not enough jobs// to much coruption // american work place is in a terrible mess//none
1967,the incompetence of the incumbant // terrorist afiliations//none
1971,the economy
1975,just to have a poresident
1976,taxes
1977,abortion
1980,the war
1983,The economy
1985,Health care
1986,The fact that there was our first female candiadate & our first black candidate.
1987,I wanted a more conservative Christian honest person to win the presidency
1991,none
1992,The war in Iraq
1993,healthcare
1994,abortion
1995,war
1996,religion
1999,economy
2001,economy
2006,moral values
2011,I would say abortion.
2013,probably the economy
2014,the economy
2015,economy
2017,health care
2018,the war
2019,it was jobs.
2020,Medicare and Social Security.
2023,health care
2024,"bring our boys home, stop the war."
2028,"el cambio, mas trabajo para todos"
2030,"abortion, personally."
2031,"the economy.\, the financial stability of middle class working peop"
2035,"taxes, insurances(\\)high taxes and high insurance costs.\\no"
2038,"cancelar las guerras,"
2042,I guess how it would be to have a black president and the consequences that come with it.
2048,THE ECONOMY
2049,having a black man running for president
2051,taxes being increased
2053,"probably, a pation, I guess... they're has been many issues ......(thinking) the war in Irak.  the war in Irak"
2055,THE MOST IMPORTANT WAS THE BAIL OUT.
2058,BRINGING THE TROOPS OUT OF IRAQ
2059,the economy//the stock market//the foreclosures of home//the bail out//those sort of things//none
2061,change//taxes//medical care//jobs//school college//
2063,THE ECONOMY
2064,"change, to see if he will really be able to make a difference (such as employment and other services) fi? anything you want to add? FI:  she where he is going with this deficit. //none//"
2067,race
2068,legalization of inmigrants
2069,"just hoping he will do right, he has made a lot of promises, let's hope he keeps them."
2072,the economy
2076,economy
2085,inmmigration.
2087,economy
2090,economy
2091,taxes
2092,immigration
2094,immigration
2095,the military.
2097,the war
2100,unemployment rate
2101,economy
2103,economy
2107,"los presidentes//los partidos, los democraticos  (dont think she is understanding this question)"
2108,getting a new president//no
2110,"what they would stand for, the one that would do most for people such as jobs, housing, etc"
2112,getting gwbush out of the white house
2113,the economy
2114,nothing//no
2115,healthcare
2116,que han hecho bien o no
2119,that the president be a democrat
2120,the way the govt handled the economy
2123,jobs
2124,change of president as far as being of a dif race
2130,terrorists
2134,equal opportunities for all people
2136,to help the people//
2140,who was going to run for president
2141,abortion
2142,THE ECONOMY
2143,just the person who is elected
2144,the economy
2145,the economy//budget//money
2148,"//th economy, health care//"
2150,//i dont have any//
2151,//economy//
2154,//stop the wars//
2155,//nothing//
2156,//that barack obama won victory//
2158,//economy//
2162,//FOR THE DEMOCRATE TO WIN//COLOR PRESIDENT//
2163,"//I SAY LIKE MORE JOBS , MORE EDUCATION AND LESS SPENDING THAT WAHT WE EARN//"
2164,//economy to get better//
2165,// HE HAS ALL THE EXPECTATIONS THAT OBAMA OFFERS//
2167,//the economy//
2168,"//the change,difference//"
2169,education// too high taxes// the ecoomy//out of control// none
2170,change // in govrmnt in what it's doing// people need to have more say// none
2171,the  war// we need our soldiers home- I dont think that we should be there// none
2175,the economy and the war in iraq// none
2176,our economy//things are too expensive// none
2179,the economy//more govrmnts respnse to the employment rate// less govrmnt. intrvntion// none
2181,the economy// we are falling apart// none
2182,the economy//the price of things/ none
2183,the economy//the financial crisis// taxes
2188,healthcare
2189,stopping outsourcing of jobs
2190,<DK>
2191,get a black president
2193,change for the world
2194,get our troops out of Iraq
2196,right to life
2201,that barock abamo would win
2203,the economy//getting out of the recession//none
2204,the american legitimacy-// none
2206,ecconomics//war in iraq// none
2209,economy// improving it// figuring out how to fix social security// planning or the future// none
2211,the political people running for office// no-one was adequate for the pres. to led our country//niether of the choices were good to lead the u.s.// none
2213,the change in govmnt//need someone who is more liberal than the past leader
2214,"no war in iraq, the handling of it // if war continues, a positive handling of it"
2215,healthcare
2217,"the tax deal // think new pres is gonna raise taxes -- he was against raising taxes, thinks they should cut spending instead -- prob most import issues to him was conservative vs. liberal taking e verything into account // no"
2219,gay marriage
2220,"dont bel govt should get into insurance so think his wanting ev'body to have ins is not good idea, and smalll business, her son had small bus -- think that's wrong to take a small co that makes 250K, think govt & obama should stay out of it, when he got i"
2221,economy
2224,the economy
2225,"taxes // obama gonna raise them, and wants more govt"
2226,the economy
2227,"what they paln on doing w medicare, social security, help for the elderly"
2228,healthcare
2230,change in what's been going on the last 8 yrs -- a big chnge
2231,"//drawing a blank, i'm conservative but that's not an issue --  well just put patriotism, is that ok? //no"
2235,"that barack obama won // well that he has a lot of plans for nation, seems to be on the rt track // he seems honest and ready to make a change // no"
2236,stock mkt // economic health of US
2237,//the economy//
2238,the war if the war going to stop after obama becomes president or how long its going to last
2239,to have a better president to change for the poor
2240,THE ECONOMY
2241,economy
2242,"at the end taht it seemed fair, and wasnt any squabbling, all of that was dismissed"
2244,"christianity // we've never had a muslim pres, that's not christian & us was formed on god, guts and guns, and when you take god out of that equation we're gonna fall // no"
2247,jobs
2248,no child left behind
2251,the economy
2253,want a change   that got me interested balancing the budget was most importan//stop war in iraq//no
2254,having a person that thinks they can do the job with new ieas and things
2255,i dont know//no//no
2256,worried about the two wars going on
2258,the economy itself
2260,economy//none
2261,economy.
2262,taxes and the economy.
2263,"haven't thought much about this, ''just looking for my social security check''"
2266,we'll see what happens.// r does not know//no
2267,christian values.
2268,the economy.
2269,economics.
2270,who will become president.
2271,to have a change of political direction
2272,homeland security
2273,civil liberties
2279,changing the economy
2284,economy
2289,", and taking care of the soldiers aqnd the families and the killing-we should never have been involved in this war. should have been sanctions.War should never have happened. the war in Iraq. the war in Afghanistan- it was at least suppoesed to be based o"
2290,who is going to be the new president
2291,the economy
2294,the economy
2295,the economy
2296,<DK>
2297,"economy//Iraq, healthcare//"
2298,change
2299,diffferences in thinking between Barack and John Mc Cain
2300,abortions
2304,pro-life and human rights
2305,historic credibility of our government
2306,that it's over
2307,economy
2311,economy
2313,stem cell
2316,right of life
2317,opporunity to change how all gamut of issues are being addressed
2319,economy
2320,handling of the economy
2321,economy
2322,abortion
1,THE 2 WARS
3,gay marriage
4,MORE JOBS
